종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"002350","넥센타이어","17600","100","0.57","17450","17600","17350","8826","154093100","167059657600","9492026"
"002355","넥센타이어(1우B)","9460","0","0.00","0","0","0","0","0","6149000000","650000"
"090350","노루페인트","4630","25","0.54","4565","4685","4550","84690","389252650","92600000000","20000000"
"090355","노루페인트(1우B)","3400","-5","-0.15","3405","3470","3400","1430","4863650","1574628400","463126"
"006280","녹십자","59000","0","0.00","59300","59300","57900","12213","714713500","531677143000","9011477"
"005250","녹십자홀딩스","64700","-2200","-3.29","67500","67500","64700","19","1251500","279017067800","4312474"
"005255","녹십자홀딩스(1우B)","39000","0","0.00","39000","39000","39000","10","390000","6328296000","162264"
"005257","녹십자홀딩스(2우B)","36000","0","0.00","0","0","0","0","0","2917080000","81030"
"004370","농심","285000","6000","2.15","279500","285000","276000","14513","4073412500","1721787030000","6041358"
"072710","농심홀딩스","89000","0","0.00","89000","89000","88500","115","10201300","403691896000","4535864"
"023590","다우기술","6690","210","3.24","6500","6730","6480","275331","1829019450","267600000000","40000000"
"009280","다함이텍","26400","-650","-2.40","27050","27050","26400","590","15676500","105243415200","3986493"
"015590","대경기계","17550","-300","-1.68","17700","18200","17500","6780","119333000","96068506950","5473989"
"019680","대교","93000","4000","4.49","87600","93000","87300","14949","1368658600","787736505000","8470285"
"019685","대교(1우B)","42900","-100","-0.23","42950","42950","42650","2170","93026500","83341787100","1942699"
"016710","대구가스","7340","-10","-0.14","7610","7610","7310","2263","16652220","115458200000","15730000"
"006370","대구백화점","18700","350","1.91","18100","18700","18050","35630","657520500","202364125700","10821611"
"006375","대구백화점(1우B)","72400","3400","4.93","72400","72400","72400","2","144800","310016800","4282"
"005270","대구은행","15900","-150","-0.93","16050","16300","15750","172721","2763849320","2100787500000","132125000"
"004130","대덕GDS","9180","180","2.00","9020","9180","8850","106251","954055780","185101967340","20163613"
"004135","대덕GDS(1우B)","5250","100","1.94","5150","5270","5150","4181","21565050","11340000000","2160000"
"004137","대덕GDS(2우B)","7750","-340","-4.20","7870","7870","7750","630","4949000","3193000000","412000"
"008060","대덕전자","7120","-310","-4.17","7480","7530","7120","400694","2935281160","347429656000","48796300"
"000490","대동공업","13600","100","0.74","13300","13700","13300","8460","114525500","64540731200","4745642"
"008110","대동전자","2530","-25","-0.98","2560","2650","2530","154778","400994990","25300000000","10000000"
"000210","대림산업","76000","3200","4.40","72400","76000","72000","164525","12123785600","2644800000000","34800000"
"000215","대림산업(1우B)","39800","2300","6.13","37500","39850","37500","7730","299277500","151240000000","3800000"
"003960","대림수산","21500","0","0.00","21350","21900","21350","5580","119638500","113156542500","5263095"
"003965","대림수산(1우B)","56900","7400","14.95","47000","56900","47000","40","2009000","215082000","3780"
"005750","대림요업","2540","-15","-0.59","2580","2580","2515","117820","299023600","38100000000","15000000"
"006570","대림통상","5580","30","0.54","5590","5610","5220","280","1559300","119970000000","21500000"
"001680","대상","13250","50","0.38","13350","13400","13050","192050","2531765000","402526520000","30379360"
"001685","대상(1우B)","5350","60","1.13","5350","5590","5350","100","538000","7330693050","1370223"
"001687","대상(2우B)","10500","150","1.45","10450","10500","10450","120","1259000","10439929500","994279"
"036580","대상팜스코","2015","45","2.28","1970","2045","1970","52475","105735350","61530114555","30536037"
"036585","대상팜스코(1우B)","1705","85","5.25","1660","1705","1660","20","33650","1912605915","1121763"
"084690","대상홀딩스","4895","-5","-0.10","4825","4945","4825","16503","80643235","174015708075","35549685"
"084695","대상홀딩스(1우B)","2500","0","0.00","2500","2500","2500","660","1650000","2283705000","913482"
"084697","대상홀딩스(2우B)","4130","-260","-5.92","4120","4465","4120","60","250850","2737582890","662853"
"005620","대성산업","94000","-500","-0.53","96000","96000","93400","1265","119470100","482418340000","5132110"
"003540","대신증권","23500","700","3.07","22950","23500","22900","381390","8873296000","1193174900000","50773400"
"003545","대신증권(1우B)","15800","200","1.28","15550","15800","15550","60370","950810500","410800000000","26000000"
"009190","대양금속","1470","55","3.89","1415","1475","1415","229200","332951700","40104540000","27282000"
"014160","대영포장","150","0","0.00","155","155","150","2076130","315029700","35621149050","237474327"
"047040","대우건설","19100","-200","-1.04","19250","19450","18700","1373222","26066533200","6480447671400","339290454"
"009320","대우부품","9530","30","0.32","9450","9820","9450","189730","1817826900","89113600500","9350850"
"047050","대우인터내셔","39050","-100","-0.26","39150","39500","38700","275733","10749045150","3709311702800","94988776"
"042660","대우조선해양","29200","-100","-0.34","29350","29700","28800","262631","7651884700","5588610133600","191390758"
"006800","대우증권","18750","-50","-0.27","19050","19200","18750","2398628","45578196000","3564391706250","190100891"
"006805","대우증권(1우B)","11300","200","1.80","11300","11350","11200","100945","1139664500","159055975000","14075750"
"004550","대우차판매","28950","350","1.22","28750","28950","28250","261043","7481333100","865026000000","29880000"
"004555","대우차판매(1우B)","14650","-100","-0.68","0","0","0","0","0","14650000000","1000000"
"003090","대웅","27200","1200","4.62","26500","27500","26500","10660","288529000","171303587200","6297926"
"069620","대웅제약","58800","0","0.00","58800","58800","57600","33558","1959471000","580858034400","9878538"
"000430","대원강업","17300","0","0.00","17300","17400","17100","18976","327451300","103800000000","6000000"
"006340","대원전선","3970","120","3.12","3850","4040","3850","28840","114820550","20815980400","5243320"
"006345","대원전선(1우B)","2090","-110","-5.00","2000","2090","2000","60","121800","547830800","262120"
"006347","대원전선(2우B)","5260","-920","-14.89","5310","5420","5260","8240","43485000","234385600","44560"
"003220","대원제약","8980","-20","-0.22","8900","8980","8850","21620","193131200","53382912100","5944645"
"024890","대원화성","6650","60","0.91","7100","7100","6500","2897","19087850","16976984500","2552930"
"001190","대유","2195","35","1.62","2230","2230","2175","89540","196261550","35944308105","16375539"
"002880","대유디엠씨","940","-10","-1.05","950","965","940","211370","200171500","30479974700","32425505"
"012800","대창공업","7950","0","0.00","8040","8050","7840","36180","285783700","59178877800","7443884"
"012805","대창공업(1우B)","156000","2000","1.30","0","0","0","0","0","33384000","214"
"015230","대창단조","10950","50","0.46","10900","11100","10900","1560","17059000","21900000000","2000000"
"026870","대한가스","24950","450","1.84","24500","25200","24500","12170","302262500","242015000000","9700000"
"001070","대한방직","79700","-400","-0.50","80100","81800","79000","4953","395974600","84482000000","1060000"
"006650","대한유화","38200","650","1.73","37600","38450","37000","29410","1105230500","313240000000","8200000"
"007480","대한은박지","14900","200","1.36","14800","15400","13950","47504","698289700","18282300000","1227000"
"001440","대한전선","23150","50","0.22","23250","23400","23050","264021","6116736150","1105916475500","47771770"
"084010","대한제강","27500","700","2.61","27150","27500","26500","12300","331232000","130892987500","4759745"
"001790","대한제당","35700","-50","-0.14","35750","36200","35600","5020","179695000","113164894500","3169885"
"001795","대한제당(1우B)","18800","-150","-0.79","18900","18900","18800","70","1322000","5078162000","270115"
"001130","대한제분","202000","2500","1.25","202000","203500","193500","1275","253393000","341380000000","1690000"
"000120","대한통운","93700","1000","1.08","93700","95000","92800","6619","624925300","1497301638000","15979740"
"004540","대한펄프","2270","-45","-1.94","2275","2320","2250","17512","39972740","46987812790","20699477"
"004545","대한펄프(1우B)","1440","55","3.97","1385","1545","1385","1110","1560250","1318176000","915400"
"003490","대한항공","35450","800","2.31","35000","35450","34600","546411","19186926950","2527210506200","71289436"
"003495","대한항공(1우B)","18650","50","0.27","18800","18800","17750","1460","26468000","25721651050","1379177"
"005880","대한해운","49500","1800","3.77","47000","49500","47000","21564","1040670000","495000000000","10000000"
"003830","대한화섬","121500","500","0.41","120000","123500","119000","2436","296068500","161352000000","1328000"
"000400","대한화재","1800","45","2.56","1760","1825","1760","79109","141693800","75690000000","42050000"
"016090","대현","1005","15","1.52","995","1035","995","964935","980696025","45508721550","45282310"
"069460","대호에이엘","1165","-5","-0.43","1160","1195","1160","82120","96586500","31612087435","27134839"
"012510","더존비즈온","3145","105","3.45","3180","3180","3000","139700","434660350","108423469295","34474871"
"004830","덕성","3680","50","1.38","3650","3690","3630","12060","44183900","57702400000","15680000"
"004835","덕성(1우B)","1455","5","0.34","1455","1455","1455","10","14550","2025360000","1392000"
"024900","덕양산업","8360","160","1.95","8210","8360","8200","7520","62170800","27224323280","3256498"
"001620","동국실업","6900","200","2.99","6810","6900","6700","14840","100437300","18170818800","2633452"
"001230","동국제강","23500","650","2.84","22850","23500","22800","274349","6346963000","1452870815000","61824290"
"023450","동남합성","15150","-50","-0.33","0","0","0","0","0","16138825350","1065269"
"004140","동방","19100","550","2.96","18600","19100","18550","3270","61608500","82221565400","4304794"
"004145","동방(1우B)","18450","0","0.00","0","0","0","0","0","5394743100","292398"
"007590","동방아그로","3930","30","0.77","3930","3985","3905","34243","134994840","53517077610","13617577"
"007595","동방아그로(1우B)","211000","-36000","-14.57","211000","211000","211000","1","211000","52750000","250"
"005960","동부건설","17250","250","1.47","17100","17250","16650","66140","1119472500","375883451250","21790345"
"005965","동부건설(1우B)","8130","-20","-0.25","8000","8150","8000","530","4271300","27173427450","3342365"
"001830","동부일렉트로닉스","2155","35","1.65","2145","2175","2130","673850","1452673300","573811610795","266269889"
"001835","동부일렉트로닉스(1우B)","1725","210","13.86","1630","1740","1590","7500","12646150","2380353375","1379915"
"001837","동부일렉트로닉스(2우B)","3395","115","3.51","3395","3395","3395","10","33950","689388700","203060"
"012030","동부정밀","12900","0","0.00","0","0","0","0","0","51600000000","4000000"
"016380","동부제강","9000","200","2.27","8760","9020","8760","39530","351692500","245538954000","27282106"
"016385","동부제강(1우B)","5190","60","1.17","5250","5250","5100","1620","8283900","13314166500","2565350"
"016610","동부증권","14350","-350","-2.38","14750","14800","14350","178759","2595043250","225754200000","15732000"
"000990","동부한농","20200","150","0.75","20100","20450","20000","30640","618613500","200566709000","9929045"
"005830","동부화재","24750","700","2.91","24300","24750","23950","283307","6913791250","1752300000000","70800000"
"083350","동북아10호","4475","0","0.00","0","0","0","0","0","7095828500","1585660"
"083360","동북아11호","4410","0","0.00","0","0","0","0","0","6992760600","1585660"
"083370","동북아12호","4400","0","0.00","4400","4400","4400","3230","14212000","6976904000","1585660"
"083380","동북아13호","4530","50","1.12","4530","4530","4530","10","45300","7183039800","1585660"
"083390","동북아14호","4440","40","0.91","4440","4440","4440","10","44400","7040330400","1585660"
"084240","동북아15호","4520","0","0.00","0","0","0","0","0","8628937640","1909057"
"078420","동북아1호","5030","-20","-0.40","5030","5030","5030","10","50300","16206660000","3222000"
"088010","동북아21호","5040","0","0.00","0","0","0","0","0","11138057280","2209932"
"089170","동북아27호","5370","-30","-0.56","5370","5370","5370","50","268500","11470094460","2135958"
"089180","동북아28호","5350","-10","-0.19","5350","5350","5350","10","53500","11427375300","2135958"
"089190","동북아29호","5360","0","0.00","0","0","0","0","0","11448734880","2135958"
"080030","동북아2호","4900","0","0.00","0","0","0","0","0","15494780000","3162200"
"089200","동북아30호","5350","0","0.00","5400","5400","5350","210","1124000","11427375300","2135958"
"080960","동북아3호","4660","30","0.65","4655","4660","4655","2000","9315000","19118116000","4102600"
"080970","동북아4호","4670","35","0.76","4645","4670","4645","4000","18630000","19159142000","4102600"
"080980","동북아5호","4670","40","0.86","4650","4680","4640","5180","24115200","19159142000","4102600"
"080410","동북아6호","4885","65","1.35","4885","4885","4885","290","1416650","13474784000","2758400"
"082110","동북아8호","4650","0","0.00","4650","4650","4650","1480","6882000","11072580000","2381200"
"083120","동북아9호","4850","0","0.00","0","0","0","0","0","9164269000","1889540"
"010780","동서산업","18850","-150","-0.79","18900","19350","18850","34430","653723500","147945657600","7848576"
"002210","동성제약","8660","0","0.00","8660","8680","8540","50680","435866500","36593981780","4225633"
"005190","동성화학","9420","-80","-0.84","9500","9500","9360","24120","228930800","35923697520","3813556"
"058730","동아에스텍","2780","-10","-0.36","2800","2800","2760","4750","13184350","27244000000","9800000"
"000640","동아제약","86900","900","1.05","86000","86900","84000","55436","4724092200","857616100000","9869000"
"007340","동아타이어","5500","160","3.00","5440","5530","5340","15280","83402700","130498610000","23727020"
"005900","동양건설","41400","950","2.35","40900","41400","39600","1660","68024000","103054039200","2489228"
"084670","동양고속","14100","750","5.62","13500","14250","13500","3270","45233000","28764000000","2040000"
"013570","동양기전","3850","0","0.00","3870","3900","3820","114160","438556100","98111821500","25483590"
"001520","동양메이저","7300","160","2.24","7200","7340","7200","572275","4170757100","324489394600","44450602"
"001525","동양메이저(1우B)","2620","45","1.75","2545","2625","2545","28780","74856650","16327399840","6231832"
"001527","동양메이저(2우B)","3930","75","1.95","3900","3995","3900","3540","13979000","12245549880","3115916"
"002900","동양물산","6250","100","1.63","6150","6290","6140","31800","197718200","40868062500","6538890"
"027390","동양백화점","18200","300","1.68","17900","18200","17600","4450","80594500","109200000000","6000000"
"002710","동양석판","18000","400","2.27","17700","18500","17700","610","10984500","45000000000","2500000"
"010060","동양제철화학","48900","950","1.98","47950","48900","47350","102870","4979970000","976128792600","19961734"
