종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"010060","OCI","218500","4500","2.10","214000","219500","212500","111258","24182397000","5000224794000","22884324"
"005490","POSCO","618000","4000","0.65","615000","619000","605000","138474","84868821000","53881464030000","87186835"
"100840","S&TC","35000","100","0.29","34900","35700","34150","87145","3051545500","247961420000","7084612"
"064960","S&T대우","29800","1200","4.20","28550","29800","28100","31420","913708500","346835822800","11638786"
"000040","S&T모터스","560","20","3.70","545","560","530","712773","390101670","61931642080","110592218"
"003570","S&T중공업","16400","200","1.23","16200","16500","16050","178094","2912036100","532564399600","32473439"
"036530","S&T홀딩스","16250","200","1.25","16000","16300","15750","38468","618193000","249005623750","15323423"
"010950","S-Oil","54000","-500","-0.92","54800","54900","54000","143917","7794062800","6079470768000","112582792"
"010955","S-Oil우","44100","-300","-0.68","44050","44400","44000","1991","87827600","177366980700","4021927"
"034120","SBS","46100","1200","2.67","44800","46750","44500","45446","2085591100","841444030200","18252582"
"101060","SBS미디어홀딩스","4100","95","2.37","4000","4130","3950","41791","169741100","573574379000","139896190"
"001380","SG글로벌","8450","-300","-3.43","8750","8990","8450","4730","40619000","35276612150","4174747"
"001385","SG글로벌우","5466000","0","0.00","0","0","0","0","0","60126000","11"
"004060","SG위카스","2500","25","1.01","2460","2540","2400","50481","123189645","50606240000","20242496"
"002360","SH에너지화학","515","0","0.00","515","525","510","794045","409835925","57233870950","111133730"
"002365","SH에너지화학우","111000","4000","3.74","107000","111000","107000","30","3276000","690420000","6220"
"009160","SIMPAC","3080","-30","-0.96","3140","3150","3070","74975","232711850","84887880000","27561000"
"025530","SJM","5720","-80","-1.38","5740","5770","5650","23261","132532910","101925486520","17819141"
"003600","SK","89000","-400","-0.45","89100","89400","87800","133410","11816038900","4179601268000","46961812"
"034730","SK C&C","44800","1600","3.70","43500","44800","41900","381188","16664340700","2240000000000","50000000"
"011790","SKC","18950","-100","-0.52","19100","19150","18700","207814","3919476700","686275443850","36215063"
"018670","SK가스","51100","600","1.19","49500","51100","49000","4191","212420800","440924781500","8628665"
"001740","SK네트웍스","10500","100","0.96","10400","10550","10200","1445601","15044060200","2551466379000","242996798"
"001745","SK네트웍스우","10050","50","0.50","10000","10100","10000","390","3920500","1142162400","113648"
"096770","SK에너지","117500","3500","3.07","114500","117500","114000","871123","101200101000","10864703770000","92465564"
"096775","SK에너지우","44200","-100","-0.23","43800","44600","43650","3783","166944200","55180429200","1248426"
"003605","SK우","44900","-1000","-2.18","45400","45400","44900","30","1356500","22895408000","509920"
"001510","SK증권","2550","-35","-1.35","2590","2610","2530","2630021","6722796755","816298786050","320117171"
"001515","SK증권우","1690","0","0.00","1620","1710","1620","7350","12165550","6612148660","3912514"
"006120","SK케미칼","66800","1500","2.30","65000","66800","65000","157317","10361025300","1392315539600","20843047"
"006125","SK케미칼우","19000","-200","-1.04","19000","19100","18650","24080","453983000","53525375000","2817125"
"017670","SK텔레콤","169500","-500","-0.29","170000","170500","168000","253842","42913982000","13686398014500","80745711"
"011810","STX","16800","-100","-0.59","16950","17050","16750","294654","4971055550","839015486400","49941398"
"077970","STX엔진","19150","250","1.32","19100","19300","18700","256069","4866345350","549161351950","28676833"
"071970","STX엔파코","11700","-200","-1.68","12000","12000","11650","76615","897786500","260910000000","22300000"
"067250","STX조선해양","12400","-250","-1.98","12500","12700","12300","242024","3003212300","892858218000","72004695"
"028670","STX팬오션","11300","150","1.35","11200","11300","10850","1487351","16486860900","2326193659800","205857846"
"011000","VGX인터","1780","20","1.14","1770","1790","1725","268470","472828400","73167701000","41105450"
"024070","WISCOM","4025","-105","-2.54","4055","4055","4020","20359","82118805","60479328000","15025920"
"000500","가온전선","31700","100","0.32","32200","32200","31150","1210","38040500","123630000000","3900000"
"035250","강원랜드","16500","100","0.61","16350","16500","16050","700875","11395811450","3530018250000","213940500"
"101380","거북선2호","5100","50","0.99","5100","5100","5100","1350","6885000","14061669000","2757190"
"102000","거북선3호","5100","0","0.00","5100","5100","5100","1360","6936000","6215064000","1218640"
"108890","거북선4호","5300","0","0.00","0","0","0","0","0","16126363000","3042710"
"114130","거북선5호","5060","0","0.00","0","0","0","0","0","8146600000","1610000"
"114140","거북선6호","5110","0","0.00","0","0","0","0","0","6080900000","1190000"
"000860","건설화학","15850","-50","-0.31","15750","16300","15750","3016","47709200","103025000000","6500000"
"000800","경남기업","9930","-10","-0.10","9900","10100","9780","48985","482590170","156881895330","15798781"
"008020","경남에너지","2880","-10","-0.35","2885","2890","2850","5690","16355750","85816108800","29797260"
"002100","경농","4280","-10","-0.23","4290","4290","4220","2380","10094400","92840690000","21691750"
"012320","경동가스","48600","100","0.21","48050","48600","48050","180","8717000","153964800000","3168000"
"009450","경동나비엔","32350","-1050","-3.14","33400","33400","32300","8490","275853000","74534400000","2304000"
"000050","경방","128500","-2500","-1.91","131000","133000","128500","1080","140528500","267280000000","2080000"
"012610","경인양행","3090","-10","-0.32","3090","3090","2970","154420","468747200","115875000000","37500000"
"009140","경인전자","11850","-250","-2.07","11900","11900","11750","391","4623350","18613944450","1570797"
"013580","계룡건설","21600","150","0.70","21150","21600","21150","13900","298775500","192907591200","8930907"
"012200","계양전기","2285","80","3.63","2205","2315","2180","502569","1140597425","74491000000","32600000"
"012205","계양전기우","1270","5","0.40","1295","1295","1245","1520","1909900","1778000000","1400000"
"027840","고덴시","3480","-20","-0.57","3540","3540","3445","57911","200454630","80269453800","23065935"
"004200","고려개발","5350","-90","-1.65","5470","5480","5290","118266","633830200","107000000000","20000000"
"002140","고려산업","3055","-15","-0.49","3000","3070","3000","1690","5115250","15237988675","4987885"
"010130","고려아연","204000","1000","0.49","200000","204000","199500","65250","13205606000","3849480000000","18870000"
"002240","고려제강","39100","650","1.69","38450","39400","38300","5472","212625900","508300000000","13000000"
"009810","고려포리머","795","25","3.25","755","795","660","433281","323795425","19957420035","25103673"
"009815","고려포리머우","649000","-7000","-1.07","0","0","0","0","0","112277000","173"
"002540","고제","2450","50","2.08","2345","2465","2285","200187","482008480","19553744000","7981120"
"084160","골든경매일호","2715","-155","-5.40","2860","2870","2715","7080","20215050","11132526270","4100378"
"001290","골든브릿지증권","2415","15","0.63","2400","2430","2370","139510","336684150","117700016805","48737067"
"009290","광동제약","3040","80","2.70","2960","3040","2945","222402","666631480","159359387040","52420851"
"017040","광명전기","1640","-40","-2.38","1665","1695","1620","1512163","2490070905","61358049800","37413445"
"017900","광전자","2510","25","1.01","2485","2555","2430","3880","9620550","37737089470","15034697"
"037710","광주신세계","127000","-1500","-1.17","126500","128500","126000","673","86170000","203200000000","1600000"
"030610","교보증권","11100","100","0.91","11050","11200","10800","159707","1752482100","399600000000","36000000"
"007690","국도화학","27550","250","0.92","27250","27550","27000","9077","247465350","160082470800","5810616"
"005320","국동","400","15","3.90","385","400","375","64470","25095700","7926309600","19815774"
"001140","국보","7000","0","0.00","7090","7090","7000","120","841500","7191128000","1027304"
"002720","국제약품","2820","-20","-0.70","2835","2835","2790","75670","212163850","38427356040","13626722"
"000470","그린손해보험","5020","160","3.29","4870","5110","4870","70521","353260820","123435203720","24588686"
"014530","극동유화","17800","200","1.14","17600","18000","17400","14183","252417900","56960000000","3200000"
"002250","근화제약","12300","-250","-1.99","12500","12500","12200","3381","41752800","40097889300","3259991"
"086280","글로비스","113500","2500","2.25","112000","113500","109500","99217","11083467500","4256250000000","37500000"
"014280","금강공업","10350","100","0.98","10450","10450","10200","1980","20371000","50259227400","4855964"
"014285","금강공업우","6570","-10","-0.15","6670","6690","6260","381","2473470","775095750","117975"
"008870","금비","31400","0","0.00","31100","31400","31100","460","14373000","31400000000","1000000"
"001570","금양","685","-10","-1.44","695","700","675","601566","413552310","26957015980","39353308"
"002990","금호산업","8330","-1460","-14.91","8330","8330","8330","287857","2398637210","405026599530","48622641"
"002995","금호산업우","3185","-560","-14.95","3185","3185","3185","378131","1204347235","40473400240","12707504"
"011780","금호석유","20650","-1400","-6.35","18750","21500","18750","2860762","56979493350","525014830550","25424447"
"011785","금호석유우","6820","-1180","-14.75","6800","7350","6800","171256","1180998760","20620174520","3023486"
"001210","금호전기","55700","400","0.72","54100","55700","51700","145614","7902865800","385224040700","6916051"
"010050","금호종금","1120","-50","-4.27","1150","1155","1090","2173568","2422147215","201491192000","179902850"
"073240","금호타이어","3605","-635","-14.98","3605","3605","3605","808379","2914625395","252379615075","70008215"
"092440","기신정기","8500","40","0.47","8460","8690","8440","16998","144343900","124100000000","14600000"
"000270","기아차","20050","50","0.25","20100","20250","19900","3106140","62268483150","7773413651450","387701429"
"024110","기업은행","14000","50","0.36","13750","14000","13550","1057360","14657861500","7610631042000","543616503"
"001260","남광토건","8200","-10","-0.12","7900","8280","7800","391631","3135020800","278800000000","34000000"
"008350","남선알미늄","840","10","1.20","835","880","830","509889","435778360","78272115600","93181090"
"008355","남선알미우","2950","0","0.00","3000","3000","2920","990","2915000","908275500","307890"
"004270","남성","8800","-380","-4.14","9700","9700","8270","15971","140828600","31866700800","3621216"
"003920","남양유업","554000","0","0.00","551000","557000","545000","182","100619000","398880000000","720000"
"003925","남양유업우","282500","7500","2.73","275000","282500","275000","11","3038500","47082015000","166662"
"002070","남영비비안","35800","1300","3.77","34000","36100","34000","770","26978000","49174486200","1373589"
"025860","남해화학","18650","600","3.32","18050","18700","17900","316365","5825704550","926510421950","49678843"
"004250","내쇼날푸라스","1810","-5","-0.28","1810","1910","1775","121542","219997070","66463200000","36720000"
"004255","내쇼날푸우","1140","-10","-0.87","1135","1140","1135","20","22750","6019200000","5280000"
"005720","넥센","53900","-100","-0.19","54000","55100","53500","21204","1144848900","144340966000","2677940"
"005725","넥센우","15750","150","0.96","15650","15900","15650","2377","37273250","5670945000","360060"
"002350","넥센타이어","6760","250","3.84","6500","6870","6500","2058198","13901161540","641660957600","94920260"
"002355","넥센타이어1우B","1980","40","2.06","2000","2000","1930","6730","13117250","12870000000","6500000"
"090350","노루페인트","3155","-25","-0.79","3140","3210","3140","29645","94018175","63100000000","20000000"
"090355","노루페인트우","2400","0","0.00","2400","2400","2400","130","312000","1111502400","463126"
"006280","녹십자","126000","3000","2.44","123500","126000","121500","78224","9739783000","1135446102000","9011477"
"005250","녹십자홀딩스","88000","-900","-1.01","89000","89800","87900","1417","125618400","379497712000","4312474"
"005255","녹십자홀딩스1우","43000","-1450","-3.26","46000","46000","43000","32","1406550","6977352000","162264"
"005257","녹십자홀딩스2우","44800","-100","-0.22","0","0","0","0","0","3630144000","81030"
"004370","농심","249000","3000","1.22","248000","254500","247500","14002","3508391000","1514577858000","6082642"
"072710","농심홀딩스","71200","0","0.00","72600","72600","70800","2450","174301400","330210505600","4637788"
"023590","다우기술","7500","330","4.60","7150","7790","7010","387718","2835277790","336499627500","44866617"
"009280","다함이텍","26300","-50","-0.19","26350","26350","26050","880","22997000","104844765900","3986493"
"015590","대경기계","3200","-120","-3.61","3305","3375","3165","338933","1094602200","175167648000","54739890"
"019680","대교","5930","70","1.19","5770","5930","5770","157805","925488750","502287900500","84702850"
"019685","대교우B","3080","5","0.16","3010","3080","3010","5271","16153030","59835129200","19426990"
"006375","대구백화우","101500","3700","3.78","108000","108000","97000","136","13892100","434623000","4282"
"006370","대구백화점","11900","-50","-0.42","11950","12000","11800","3725","44317000","128777170900","10821611"
"005270","대구은행","17200","250","1.47","16500","17200","16500","240023","4078631300","2272550000000","132125000"
"004130","대덕GDS","9930","-320","-3.12","10100","10250","9820","189353","1878867690","204315837090","20575613"
"004135","대덕GDS우","5140","-40","-0.77","5170","5170","5050","728","3718220","11102400000","2160000"
"008060","대덕전자","6430","-20","-0.31","6440","6440","6220","370359","2343715670","313760209000","48796300"
"000490","대동공업","21900","100","0.46","21550","21900","21500","400","8706000","103929559800","4745642"
"008110","대동전자","3165","25","0.80","3110","3175","3110","21840","68450500","31650000000","10000000"
"005750","대림B&Co","1895","245","14.85","1895","1895","1895","42430","80404850","28425000000","15000000"
"000210","대림산업","83200","-800","-0.95","84400","84400","82500","192406","16011316500","2895360000000","34800000"
"000215","대림산업우","28000","-800","-2.78","28250","28250","26650","30390","832403500","106400000000","3800000"
"006570","대림통상","4210","-15","-0.36","4230","4230","4155","931","3882360","64097250000","15225000"
"001680","대상","7950","80","1.02","7800","7950","7720","208171","1634340160","265667503200","33417296"
"001687","대상2우B","7500","-330","-4.21","0","0","0","0","0","7457092500","994279"
"001689","대상3우B","4975","-265","-5.06","0","0","0","0","0","1176338750","236450"
"001685","대상우","2840","-30","-1.05","2840","2840","2840","1000","2840000","3891433320","1370223"
"084690","대상홀딩스","3375","-5","-0.15","3390","3390","3360","31821","107372325","122217315750","36212538"
"084695","대상홀딩스우","2140","10","0.47","2140","2140","2140","10","21400","1954851480","913482"
"005620","대성산업","78700","1800","2.34","77100","78700","76200","12096","934552100","403897057000","5132110"
"016710","대성홀딩스","7350","-110","-1.47","7460","7460","7150","14691","105643950","118257523650","16089459"
"003540","대신증권","15700","50","0.32","15650","15750","15600","121317","1898042650","797142380000","50773400"
"003547","대신증권2우B","9380","100","1.08","9210","9380","9210","30612","285044560","93800000000","10000000"
"003545","대신증권우","10100","200","2.02","9860","10100","9860","96704","964668800","262600000000","26000000"
"009190","대양금속","1825","30","1.67","1815","1825","1770","52753","94787725","62199650000","34082000"
"014160","대영포장","425","5","1.19","420","425","410","1316540","550975900","40370635250","94989730"
"047040","대우건설","12800","50","0.39","11950","13400","11550","3983876","49559343650","4169201100800","325718836"
"009320","대우부품","130","0","0.00","0","0","0","0","0","18890323400","145310180"
"047050","대우인터내셔널","33100","150","0.46","32600","33250","32500","220325","7238059700","3238452330900","97838439"
"042660","대우조선해양","17500","-100","-0.57","17500","17650","17300","606978","10625893350","3349338265000","191390758"
"006800","대우증권","19750","-400","-1.99","20250","20300","19700","2203387","43919042550","3754492597250","190100891"
"006805","대우증권우","7870","-70","-0.88","7910","7970","7810","16521","130042870","110776152500","14075750"
"004550","대우차판매","10100","250","2.54","9740","10100","9720","362092","3586916950","441083957900","43671679"
"004555","대우차판매1우","3885","20","0.52","3880","3885","3705","620","2391750","3885000000","1000000"
"003090","대웅","22650","150","0.67","22450","22750","22150","540","12171500","257825199150","11383011"
"069620","대웅제약","50100","-700","-1.38","50800","52000","50100","20829","1058684500","522395054700","10427047"
"000430","대원강업","1975","20","1.02","1950","2000","1945","25430","49973450","118500000000","60000000"
"006340","대원전선","4485","-115","-2.50","4590","4670","4450","15830","71176100","30529637190","6807054"
"006345","대원전선우","3405","-40","-1.16","3590","3590","3405","110","393050","892518600","262120"
"003220","대원제약","4950","-45","-0.90","4925","5000","4925","4440","21918050","58851985500","11889290"
"024890","대원화성","1120","10","0.90","1110","1130","1065","248901","273839770","30946028960","27630383"
"002880","대유디엠씨","620","0","0.00","625","635","615","196753","122972260","31094956720","50153156"
"000300","대유신소재","2405","5","0.21","2445","2490","2400","984652","2400163660","130774741760","54376192"
"012800","대창공업","930","10","1.09","925","955","915","688200","643306550","73758446010","79310157"
"012805","대창공업우","157000","0","0.00","0","0","0","0","0","335980000","2140"
"015230","대창단조","13350","0","0.00","13200","13850","12700","9220","119963500","26700000000","2000000"
"026870","대한가스","27950","450","1.64","27600","27950","27600","6580","182309000","271115000000","9700000"
"001070","대한방직","23050","-250","-1.07","23100","23200","22750","410","9418500","24433000000","1060000"
"006650","대한유화","42250","-1950","-4.41","44650","44900","41500","107027","4547001750","346450000000","8200000"
"007480","대한은박지","1075","0","0.00","1085","1120","1055","127758","136935480","13325548425","12395859"
"001440","대한전선","17950","-100","-0.55","18100","18250","17700","403910","7248994700","880778785200","49068456"
"084010","대한제강","13150","-100","-0.75","13200","13300","12800","136355","1774692350","315665381800","24004972"
"001790","대한제당","51000","-200","-0.39","50300","51000","49700","7388","372720450","161664135000","3169885"
"001795","대한제당우","17600","-300","-1.68","17500","17600","17500","90","1576000","4754024000","270115"
"001130","대한제분","137000","1500","1.11","134500","137500","134000","5088","690796500","231530000000","1690000"
"000120","대한통운","56700","3000","5.59","50000","56800","47800","323843","16630966450","1293459904800","22812344"
"004540","대한펄프","4930","5","0.10","4925","4940","4865","6840","33673350","119699364700","24279790"
"004545","대한펄프우","4080","-20","-0.49","0","0","0","0","0","1493932800","366160"
"003490","대한항공","54900","2100","3.98","53300","55000","53100","702180","38246931800","3951242541900","71971631"
"003495","대한항공우","16150","450","2.87","15650","16450","15650","1210","19526500","22273708550","1379177"
"005880","대한해운","41000","-850","-2.03","41400","41400","39900","114762","4670265850","472489453000","11524133"
"003830","대한화섬","65100","300","0.46","67500","67700","64400","373","24274400","86452800000","1328000"
"016090","대현","1120","100","9.80","1030","1135","1015","1526080","1608163000","50716187200","45282310"
"069460","대호에이엘","1095","45","4.29","1050","1095","1050","75931","82051545","29712648705","27134839"
"012510","더존비즈온","11900","200","1.71","11800","12350","11600","437591","5213739600","305399208100","25663799"
"004830","덕성","2450","140","6.06","2310","2540","2295","163905","394837190","38416000000","15680000"
"004835","덕성우","945","20","2.16","940","965","930","20090","18892500","1315440000","1392000"
"024900","덕양산업","7170","-110","-1.51","7650","7650","7130","600","4319400","23349090660","3256498"
"001620","동국실업","1145","25","2.23","1115","1145","1100","103650","114631150","30153025400","26334520"
"001230","동국제강","27000","900","3.45","26000","27050","25950","339095","9058557700","1669255830000","61824290"
"023450","동남합성","15050","50","0.33","15000","15050","15000","164","2461200","19238761150","1278323"
"004140","동방","2500","5","0.20","2420","2500","2420","5150","12764750","53809925000","21523970"
"007590","동방아그로","6430","-20","-0.31","6440","6480","6430","1220","7856600","87561020110","13617577"
"007595","동방아그우","980000","0","0.00","980000","980000","980000","1","980000","245000000","250"
"004147","동방전환상환2우B","8200","0","0.00","0","0","0","0","0","6844704000","834720"
"004149","동방전환상환3우B","8200","0","0.00","0","0","0","0","0","11781596000","1436780"
"005960","동부건설","8460","-40","-0.47","8490","8540","8410","9001","76162260","184346318700","21790345"
"005965","동부건설우","4080","-60","-1.45","4140","4140","4000","1581","6423130","13636849200","3342365"
"012030","동부정밀","15750","150","0.96","15600","15900","15600","1041","16402250","63000000000","4000000"
"016380","동부제철","11750","150","1.29","11600","11750","11350","324452","3747372000","591961381000","50379692"
"016385","동부제철우","4480","-90","-1.97","4500","4500","4290","6822","29732610","11492768000","2565350"
"016610","동부증권","6610","-80","-1.20","6690","6710","6570","72123","477061430","280568060000","42446000"
"000990","동부하이텍","7070","-380","-5.10","7450","7500","6340","307978","2166575840","266866086480","37746264"
"000995","동부하이텍1우","6550","-10","-0.15","0","0","0","0","0","735669800","112316"
"000997","동부하이텍2우B","14150","0","0.00","0","0","0","0","0","438918850","31019"
"005830","동부화재","32400","-100","-0.31","32550","32650","31850","218868","7043814200","2293920000000","70800000"
"083350","동북아10호","4445","195","4.59","4445","4445","4445","10","44450","7048258700","1585660"
"083360","동북아11호","4245","120","2.91","4670","4670","4240","329","1405155","6731126700","1585660"
"083370","동북아12호","4245","-155","-3.52","4250","4250","4200","170","717400","6731126700","1585660"
"083380","동북아13호","4300","-145","-3.26","4300","4300","4300","10","43000","6818338000","1585660"
"083390","동북아14호","4235","0","0.00","0","0","0","0","0","6715270100","1585660"
"084240","동북아15호","4630","0","0.00","0","0","0","0","0","8838933910","1909057"
"078420","동북아1호","5000","0","0.00","5000","5000","5000","910","4550000","16110000000","3222000"
"088010","동북아21호","4925","0","0.00","0","0","0","0","0","3201151500","649980"
"080030","동북아2호","4750","0","0.00","0","0","0","0","0","15020450000","3162200"
"080960","동북아3호","4650","0","0.00","4650","4650","4650","370","1720500","19077090000","4102600"
"080970","동북아4호","4710","0","0.00","0","0","0","0","0","19323246000","4102600"
"080980","동북아5호","4630","0","0.00","0","0","0","0","0","18995038000","4102600"
"080410","동북아6호","5010","0","0.00","0","0","0","0","0","8595772230","1715723"
"082110","동북아8호","4625","0","0.00","4625","4625","4625","10","46250","11013050000","2381200"
"083120","동북아9호","5080","20","0.40","0","0","0","0","0","6399225200","1259690"
"002210","동성제약","1445","-10","-0.69","1455","1455","1430","8279","11941055","30530198425","21128165"
"102260","동성홀딩스","8150","0","0.00","8070","8430","8070","12420","101343500","36668969000","4499260"
"005190","동성화학","14900","450","3.11","14550","15100","14200","1067","15618300","11079401600","743584"
"058730","동아에스텍","2700","-60","-2.17","2685","2715","2660","20600","55274550","33075000000","12250000"
"008040","동아원","3215","95","3.04","3145","3220","3110","69831","222249165","201545925890","62689246"
"000640","동아제약","128500","2500","1.98","126000","130500","126000","63830","8249533000","1343596000000","10456000"
"028100","동아지질","15800","250","1.61","15550","15850","15500","65401","1026434800","181700000000","11500000"
"007340","동아타이어","8260","110","1.35","8180","8330","8020","9870","80588000","195985185200","23727020"
"001780","동양강철","2585","35","1.37","2555","2605","2550","197678","508958430","118500587700","45841620"
"005900","동양건설","17400","50","0.29","17500","17500","17400","1050","18352500","69600000000","4000000"
"084670","동양고속","26950","400","1.51","26600","27000","26500","1852","49635000","71471400000","2652000"
"013570","동양기전","4375","65","1.51","4350","4460","4260","242535","1062083915","138251347500","31600308"
"001520","동양메이저","3565","-65","-1.79","3630","3640","3450","320765","1132944420","269196019825","75510805"
