종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"009290","광동제약","1710","10","0.59","1695","1740","1695","1411457","2421965870","89639655210","52420851"
"017040","광명전기","670","-10","-1.47","680","680","660","159010","106036200","22675295750","33843725"
"017900","광전자","3255","55","1.72","3235","3275","3215","47080","153410450","47402236245","14562899"
"037710","광주신세계","37000","350","0.95","36950","37000","36650","1200","44373500","59200000000","1600000"
"064900","교보메리츠","5380","-20","-0.37","5380","5380","5380","370","1990600","90384000000","16800000"
"030610","교보증권","2680","50","1.90","2640","2725","2620","141020","376353250","96480000000","36000000"
"007690","국도화학","10850","-300","-2.69","11150","11200","10850","17460","192727000","63045183600","5810616"
"005320","국동","4800","-65","-1.34","4880","4880","4550","500","2338100","9477120000","1974400"
"060000","국민은행","40500","700","1.76","39750","40700","39750","1315763","53093566000","13623354198000","336379116"
"001140","국보","4900","-30","-0.61","4860","5010","4830","3700","17976100","5033789600","1027304"
"000680","국제상사","1210","-20","-1.63","1200","1230","1160","101680","122195050","38015437570","31417717"
"000685","국제상사(1우)","2785","160","6.10","2785","2800","2785","140","390200","103148045","37037"
"002720","국제약품","5460","60","1.11","5400","5500","5400","8890","48230400","13745440800","2517480"
"008670","굿모닝신한증권","3450","0","0.00","0","0","0","0","0","536738407500","155576350"
"008675","굿모닝신한증권(1우)","2090","0","0.00","0","0","0","0","0","7990726260","3823314"
"000470","그린화재보험","2805","0","0.00","0","0","0","0","0","28050000000","10000000"
"015360","극동가스","15200","100","0.66","15000","15200","14600","3660","54641000","91200000000","6000000"
"014530","극동유화","4905","45","0.93","4970","4970","4905","3820","18836250","11526750000","2350000"
"006250","극동전선","24750","200","0.81","24750","24750","24750","10","247500","61776000000","2496000"
"002250","근화제약","8410","10","0.12","8650","8650","8380","21036","177525760","27416524310","3259991"
"002380","금강고려","130500","500","0.38","130000","130500","129000","25151","3270326500","1372860000000","10520000"
"014280","금강공업","7990","170","2.17","7900","8000","7780","7950","62701500","38799152360","4855964"
"014285","금강공업(1우)","6930","-1010","-12.72","6930","6930","6930","10","69300","817566750","117975"
"008870","금비","28950","1150","4.14","27800","28950","27800","9761","272338450","28950000000","1000000"
"001570","금양","235","5","2.17","225","235","225","400140","92548750","6881359535","29282381"
"002990","금호산업","13450","-50","-0.37","13400","13550","13350","123959","1666893550","546378838900","40622962"
"002995","금호산업(1우)","4935","25","0.51","4910","5000","4890","121708","603358680","62711532240","12707504"
"011780","금호석유","14000","350","2.56","13700","14000","13350","165655","2284812000","355942258000","25424447"
"011785","금호석유(1우)","6300","-140","-2.17","6550","6550","6300","2657","16967600","19047961800","3023486"
"001210","금호전기","31600","700","2.27","30900","32000","30900","51154","1616529900","169165006800","5353323"
"010050","금호종금","1920","20","1.05","1900","1925","1890","27660","52761750","15049207680","7838129"
"006070","기린","680","-10","-1.45","690","690","675","642820","438860850","30642997760","45063232"
"000270","기아차","10900","0","0.00","10850","11000","10700","683901","7450891400","3784811959500","347230455"
"024110","기업은행","7260","-10","-0.14","7280","7340","7230","790593","5767988080","2941400507100","405151585"
"014990","나산","4800","-10","-0.21","4750","4925","4635","9090","43308350","17057241600","3553592"
"014590","나자인","5950","30","0.51","5850","5950","5850","110","649000","10570775950","1776601"
"001260","남광토건","6720","20","0.30","6500","6850","6460","128533","853472260","44462355840","6616422"
"001265","남광토건(1우B)","15200","0","0.00","0","0","0","0","0","28209953600","1855918"
"008350","남선알미늄","1730","-60","-3.35","1805","1810","1690","148900","258530550","12326630600","7125220"
"008355","남선알미늄(1우)","3795","0","0.00","0","0","0","0","0","116844255","30789"
"069470","남선홈웨어","280","5","1.82","275","285","275","94218","26320140","4919409600","17569320"
"004270","남성","5190","290","5.92","4850","5200","4850","5350","26700100","18794111040","3621216"
"003920","남양유업","357000","1000","0.28","356000","359500","353500","214","76524000","257040000000","720000"
"003925","남양유업(1우)","220000","0","0.00","210000","230000","210000","115","25124000","36665640000","166662"
"002070","남영L&F","23300","0","0.00","23000","23300","23000","80","1858000","32004623700","1373589"
"001950","남한제지","6890","60","0.88","6890","7390","6780","385180","2732079900","17569500000","2550000"
"001955","남한제지(1우)","2715","35","1.31","2700","2740","2650","3520","9422650","1493250000","550000"
"025860","남해화학","1800","-10","-0.55","1810","1825","1795","244900","442593900","89421917400","49678843"
"004250","내쇼날푸라스","6100","0","0.00","6190","6190","6020","1580","9565200","22399200000","3672000"
"004255","내쇼날푸라스(1우)","6800","200","3.03","6030","6800","6030","2010","12128000","3590400000","528000"
"005720","넥센","12700","300","2.42","12600","12700","12150","2760","34074500","34009838000","2677940"
"005725","넥센(1우)","6440","-10","-0.16","0","0","0","0","0","2318786400","360060"
"002350","넥센타이어","19100","600","3.24","18200","19350","18200","26890","511763000","181297696600","9492026"
"002355","넥센타이어(1우B)","7800","200","2.63","7500","7800","7410","2210","17185000","5070000000","650000"
"006280","녹십자","28200","350","1.26","27850","28200","27150","5020","140646000","254123651400","9011477"
"005250","녹십자홀딩스","25550","250","0.99","24800","25550","24800","780","19690000","119421568700","4674034"
"005255","녹십자홀딩스(1우)","16050","-50","-0.31","16050","16050","16050","100","1605000","2604337200","162264"
"005257","녹십자홀딩스(2우B)","16650","350","2.15","16650","16650","16650","60","999000","1349149500","81030"
"004370","농심","249500","5500","2.25","245000","249500","241500","23362","5768762000","1439953821000","5771358"
"072710","농심홀딩스","58700","700","1.21","57900","59000","57900","1370","80097000","265573298900","4524247"
"023590","다우기술","1490","30","2.05","1460","1505","1450","518010","763809000","59600000000","40000000"
"009280","다함이텍","12900","650","5.31","12000","12900","12000","13158","165931700","51425759700","3986493"
"015590","대경기계","4080","80","2.00","3960","4100","3960","45130","182227750","14475754320","3547979"
"019680","대교","69800","800","1.16","69100","71000","68800","6875","479365000","591225893000","8470285"
"019685","대교(1우B)","35300","-300","-0.84","35300","35700","35200","7780","275531000","68577274700","1942699"
"016710","대구가스","30200","0","0.00","30200","30200","30200","200","6040000","95009200000","3146000"
"006370","대구백화점","7690","210","2.81","7420","7690","7350","19040","144484300","83218188590","10821611"
"006375","대구백화점(1우)","60000","0","0.00","60000","60000","60000","28","1680000","256920000","4282"
"005270","대구은행","7200","100","1.41","7100","7250","7090","297480","2142483500","951300000000","132125000"
"004130","대덕GDS","9400","200","2.17","9200","9500","9200","29060","273324400","189537962200","20163613"
"004135","대덕GDS(1우)","5000","55","1.11","5070","5070","4725","5030","25146000","10800000000","2160000"
"004137","대덕GDS(2우B)","6980","-20","-0.29","0","0","0","0","0","2875760000","412000"
"008060","대덕전자","9080","90","1.00","8900","9080","8900","186740","1684936500","443070404000","48796300"
"012510","대동","820","20","2.50","800","885","795","805150","688018800","8782200000","10710000"
"000490","대동공업","5290","-90","-1.67","5350","5380","5170","32362","172422380","25104446180","4745642"
"008110","대동전자","1550","45","2.99","1520","1600","1520","13886","21339300","15500000000","10000000"
"000210","대림산업","53800","800","1.51","52800","53800","51800","43180","2285650000","1872240000000","34800000"
"000215","대림산업(1우)","29400","300","1.03","28700","29400","28700","2060","59813000","111720000000","3800000"
"003960","대림수산","6830","180","2.71","6550","6950","6530","140340","953247300","173656882150","25425605"
"003965","대림수산(1우)","13350","650","5.12","13400","13400","13000","180","2382000","151389000","11340"
"005750","대림요업","2140","-5","-0.23","2145","2180","2125","15330","32920100","21400000000","10000000"
"006570","대림통상","6600","-130","-1.93","6650","6900","6370","3000","19558000","118800000000","18000000"
"001680","대상","4530","130","2.95","4400","4570","4400","585230","2643338650","191242602300","42216910"
"001685","대상(1우)","2100","20","0.96","2090","2140","2080","14990","31466200","4795780500","2283705"
"001687","대상(2우B)","3000","-270","-8.26","2875","3220","2875","4510","13502800","4971396000","1657132"
"036580","대상사료","935","-20","-2.09","960","960","915","271566","255340160","15781151595","16878237"
"036585","대상사료(1우B)","660","-25","-3.65","700","700","585","23830","15160650","740363580","1121763"
"005620","대성산업","23800","1300","5.78","21650","23800","21650","4980","118422500","122144218000","5132110"
"003540","대신증권","14100","150","1.08","14050","14400","13900","808766","11411973100","685068240000","48586400"
"003545","대신증권(1우)","8950","240","2.76","8800","9020","8710","162236","1447154200","232700000000","26000000"
"009940","대아리드선","8500","-1490","-14.91","9500","10100","8500","191902","1707149340","14124195000","1661670"
"009190","대양금속","1400","-20","-1.41","1410","1440","1385","906330","1268599850","38194800000","27282000"
"014160","대영포장","115","0","0.00","115","120","110","6527710","751802100","27309547605","237474327"
"047040","대우건설","6310","210","3.44","6110","6310","6110","1195634","7478908340","2140922764740","339290454"
"047050","대우인터내셔","10400","50","0.48","10400","10600","10200","344950","3588610500","987883270400","94988776"
"064960","대우정밀","17250","0","0.00","17150","17500","17150","7580","131308500","166798754250","9669493"
"042660","대우조선해양","15400","150","0.98","15350","15700","15250","384601","5959043400","2947417673200","191390758"
"042670","대우종합기계","8000","180","2.30","7720","8020","7720","1072626","8535380000","1343659072000","167957384"
"006800","대우증권","5370","160","3.07","5320","5570","5220","11222642","60505404040","1020841784670","190100891"
"006805","대우증권(1우)","3500","375","12.00","3290","3545","3150","863510","2909751625","49265125000","14075750"
"004550","대우차판매","7610","260","3.54","7490","7660","7350","84220","634876900","222820800000","29280000"
"004555","대우차판매(1우)","3985","135","3.51","3750","3985","3750","3020","11517500","3985000000","1000000"
"003090","대웅","7840","250","3.29","7630","7850","7500","10600","82037200","49375739840","6297926"
"069620","대웅제약","22450","250","1.13","22000","22450","22000","38640","859969500","221773178100","9878538"
"000430","대원강업","13200","100","0.76","12800","13200","12800","31481","411880200","79200000000","6000000"
"006340","대원전선","2520","75","3.07","2475","2740","2465","239260","628104600","13213166400","5243320"
"006345","대원전선(1우)","1355","35","2.65","1365","1445","1355","1020","1433950","355172600","262120"
"006347","대원전선(2우B)","4300","-60","-1.38","0","0","0","0","0","191608000","44560"
"003220","대원제약","6900","-60","-0.86","6800","7000","6750","4040","27503200","41018050500","5944645"
"024890","대원화성","2810","-15","-0.53","2800","2855","2800","7500","21129000","7173733300","2552930"
"001190","대유","190","0","0.00","190","195","190","45230","8598750","7289623980","38366442"
"002880","대유디엠씨","670","-15","-2.19","700","700","640","701925","462768450","5799828870","8656461"
"012800","대창공업","3855","-100","-2.53","3940","3980","3850","16090","62742650","28696172820","7443884"
"012805","대창공업(1우)","281500","-1000","-0.35","0","0","0","0","0","60241000","214"
"015230","대창단조","3800","0","0.00","3865","3865","3790","1280","4862600","7600000000","2000000"
"026870","대한가스","15850","-100","-0.63","15850","15950","15850","6100","97030000","153745000000","9700000"
"001070","대한방직","17550","650","3.85","16900","18800","16900","21570","379730500","18603000000","1060000"
"006650","대한유화","18050","250","1.40","17600","18050","17600","2630","47123500","148010000000","8200000"
"007480","대한은박지","7700","210","2.80","7170","8180","7170","3670","28263700","7700000000","1000000"
"001440","대한전선","8090","190","2.41","7820","8090","7800","176800","1412987600","323600000000","40000000"
"001790","대한제당","13400","-150","-1.11","13650","13650","13350","1390","18641000","42476459000","3169885"
"001795","대한제당(1우)","7500","-200","-2.60","7500","7500","7500","220","1650000","2025862500","270115"
"001130","대한제분","66000","1200","1.85","67000","67000","65100","5920","389875000","111540000000","1690000"
"000120","대한통운","25350","350","1.40","25100","25500","24500","23959","603865150","280183714200","11052612"
"004540","대한펄프","2450","-25","-1.01","2420","2635","2420","297340","751258450","50713718650","20699477"
"004545","대한펄프(1우)","1015","-10","-0.98","970","1160","875","22730","22081950","929131000","915400"
"003490","대한항공","18850","1000","5.60","17850","18850","17700","768042","14131259700","1343805868600","71289436"
"003495","대한항공(1우)","9690","-110","-1.12","9450","9700","9450","1530","14723300","13364225130","1379177"
"005880","대한해운","35400","0","0.00","35400","35550","34850","51986","1836180400","354000000000","10000000"
"003830","대한화섬","20200","-100","-0.49","20300","20500","20200","4650","94357000","26825600000","1328000"
"000400","대한화재","5130","90","1.79","5040","5170","5000","17060","86176700","43143300000","8410000"
"016090","대현","595","0","0.00","575","600","575","12430","7336750","26942974450","45282310"
"069460","대호에이엘","310","0","0.00","305","315","305","140030","43348650","8411800090","27134839"
"004830","덕성","3930","75","1.95","3860","3930","3805","79250","307230350","61622400000","15680000"
"004835","덕성(1우)","1550","-20","-1.27","1550","1550","1550","20","31000","2157600000","1392000"
"024900","덕양산업","8610","-10","-0.12","8560","8700","8510","1620","13897600","28038447780","3256498"
"015940","데이콤","4970","150","3.11","4820","4995","4820","593410","2924982100","250622781430","50427119"
"001620","동국실업","3400","15","0.44","3385","3460","3350","3490","11817550","8953736800","2633452"
"001230","동국제강","17850","550","3.18","17200","18300","17200","607677","10911328450","1282063576500","71824290"
"023450","동남합성","9000","-180","-1.96","8750","9100","8750","350","3142100","9587421000","1065269"
"004140","동방","6680","-70","-1.04","6700","6930","6600","17960","120021000","24849600000","3720000"
"007590","동방아그로","1900","0","0.00","1900","1920","1845","4760","8957900","25873396300","13617577"
"007595","동방아그로(1우)","271000","-1000","-0.37","0","0","0","0","0","67750000","250"
"005960","동부건설","8530","-70","-0.81","8480","8550","8410","79050","669128300","185871642850","21790345"
"005965","동부건설(1우)","7590","180","2.43","7570","7590","7500","370","2790900","25368550350","3342365"
"001830","동부아남반도체","2920","65","2.28","2850","2935","2850","1276060","3706334400","616924763680","211275604"
"001835","동부아남반도체(1우)","2140","10","0.47","2150","2185","2070","3470","7314800","4794113600","2240240"
"001837","동부아남반도체(2우B)","4790","0","0.00","4845","4845","4785","80","383700","1609612440","336036"
"012030","동부정밀","12200","200","1.67","12200","12200","12200","20","244000","48800000000","4000000"
"016380","동부제강","12700","700","5.83","12000","12700","12000","417191","5224168200","298784721200","23526356"
"016385","동부제강(1우)","6520","70","1.09","6530","6780","6470","8980","58351900","16726082000","2565350"
"016610","동부증권","2990","50","1.70","2915","3085","2915","129470","385680400","44249847200","14799280"
"000990","동부한농","13200","450","3.53","12650","13200","12650","7634","98076300","131063394000","9929045"
"005830","동부화재","7580","180","2.43","7490","7580","7350","54371","404376880","536664000000","70800000"
"078420","동북아1호","5640","100","1.81","5660","5660","5550","15050","84690900","18172080000","3222000"
"080030","동북아2호","5570","10","0.18","5560","5990","5560","1090","6109300","17613454000","3162200"
"080960","동북아3호","5510","10","0.18","5500","5530","5500","32360","178356100","22605326000","4102600"
"080970","동북아4호","5520","20","0.36","5530","5530","5500","39290","216538500","22646352000","4102600"
"080980","동북아5호","5520","20","0.36","5500","5520","5500","44310","243959800","22646352000","4102600"
"080410","동북아6호","5540","-50","-0.89","5550","5550","5540","5200","28808300","15281536000","2758400"
"010780","동서산업","11400","50","0.44","11350","11400","11350","43110","490424500","138233800800","12125772"
"002210","동성제약","4500","0","0.00","4540","4540","4435","5539","24844600","15839676000","3519928"
"005190","동성화학","6160","20","0.33","6150","6240","6150","4270","26483600","23491504960","3813556"
"006600","동신제약","9340","10","0.11","9470","9470","9230","37750","351902400","45180624840","4837326"
"006605","동신제약(1우)","4200","-220","-4.98","4245","4400","4170","2310","9813900","732480000","174400"
"058730","동아에스텍","1265","-45","-3.44","1310","1310","1265","24781","31611115","12397000000","9800000"
"000640","동아제약","25000","50","0.20","24550","25000","24350","58106","1441505500","237850000000","9514000"
"007340","동아타이어","4865","0","0.00","4650","4865","4650","2150","10140700","111985245750","23018550"
"005900","동양고속","19000","-250","-1.30","19250","19250","18000","18000","336410000","66613145000","3505955"
"013570","동양기전","4185","100","2.45","4035","4195","4035","166100","689207600","104765574150","25033590"
"001520","동양메이저","2780","130","4.91","2645","2790","2645","224820","617892550","76251471860","27428587"
"001525","동양메이저(1우)","990","45","4.76","940","1005","940","68360","67590500","6169513680","6231832"
"001527","동양메이저(2우B)","1670","85","5.36","1580","1670","1580","7520","12503950","5203579720","3115916"
"002900","동양물산","2570","-100","-3.75","2635","2700","2570","37690","97683200","16804947300","6538890"
"027390","동양백화점","4620","10","0.22","4510","4645","4510","540","2465900","27720000000","6000000"
"002710","동양석판","11000","50","0.46","10700","11100","10700","290","3140500","26400000000","2400000"
"010060","동양제철화학","15900","200","1.27","15500","15900","15500","38790","613270500","294911562300","18547897"
"003470","동양종금증권","3170","70","2.26","3140","3230","3020","1668082","5243158240","269173103670","84912651"
"003475","동양종금증권(1우)","2170","110","5.34","2080","2240","2070","140280","301611650","28019500040","12912212"
"008970","동양철관","320","0","0.00","320","325","320","350920","112779250","20341071040","63565847"
"008975","동양철관(1우)","4900","-60","-1.21","4900","4900","4900","100","490000","113631000","23190"
"000060","동양화재","17350","950","5.79","16400","17400","16400","30600","524993500","148863000000","8580000"
"003580","동원","11700","250","2.18","11450","11800","11450","21570","251155000","43573245300","3724209"
"049770","동원F&B","40000","300","0.76","39700","40700","39700","2710","108859000","125366040000","3134151"
"018500","동원금속","810","10","1.25","810","810","800","4270","3430150","7086928950","8749295"
"071050","동원금융지주","9800","440","4.70","9390","9800","9280","529668","5065828100","518186809000","52876205"
"071055","동원금융지주(1우)","4995","100","2.04","4760","5000","4760","31670","156971250","29261963745","5858251"
"071057","동원금융지주(2우B)","5910","80","1.37","5700","6450","5700","1332","8053720","16842241170","2849787"
"006040","동원산업","13700","350","2.62","13300","13950","13300","94780","1288828500","35245168000","2572640"
"030720","동원수산","10450","300","2.96","10200","10900","10100","918622","9653612900","30968700400","2963512"
"001530","동일방직","26450","50","0.19","26000","26450","25550","170","4391000","52900000000","2000000"
"004840","동일벨트","1930","-5","-0.26","1945","1950","1925","4470","8657050","30880000000","16000000"
"019300","동일제지","3110","20","0.65","3185","3185","3085","1060","3273100","12343590000","3969000"
"011000","동일패브릭","5250","-80","-1.50","5300","5360","5200","4210","22112000","3983070000","758680"
"019180","동해전장","1370","-20","-1.44","1445","1445","1360","12360","17118150","12330000000","9000000"
"009580","동해펄프","2500","45","1.83","2545","2545","2420","8210","20355000","23850000000","9540000"
"000020","동화약품","8430","100","1.20","8400","8440","8210","14860","123923000","47092458420","5586294"
"000300","두레에어","2500","-35","-1.38","2500","2550","2465","3990","9941050","7473012500","2989205"
"000150","두산","11900","100","0.85","11800","12050","11550","91947","1097901800","263592056700","22150593"
"000155","두산(1우)","5050","50","1.00","4990","5200","4990","24100","121525300","23896029350","4731887"
"000157","두산(2우B)","6740","350","5.48","6740","6740","6740","10","67400","6995627980","1037927"
"011160","두산산업개발","3950","290","7.92","3635","4045","3635","1283444","5013190800","362363926850","91737703"
"034020","두산중공업","11800","300","2.61","11250","11800","11250","325226","3795316300","1229560000000","104200000"
