종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"001375","FnC코오롱우","5730","-10","-0.17","0","0","0","0","0","4152055410","724617"
"076170","GBS","555","0","0.00","0","0","0","0","0","6282767055","11320301"
"078930","GS","26900","1150","4.47","26000","27550","25900","960192","25888839900","2499423668200","92915378"
"006360","GS건설","58000","300","0.52","58900","61100","58000","870960","52154990200","2958000000000","51000000"
"078935","GS우","12550","200","1.62","12950","12950","12550","7430","95166500","22399566300","1784826"
"035000","GⅡR","10000","0","0.00","10100","10200","10000","7573","76284000","175714930000","17571493"
"001500","HMC투자증권","12700","-500","-3.79","13300","13450","12700","125936","1659649250","201131309700","15837111"
"011420","IB스포츠","1660","-45","-2.64","1680","1715","1645","6200","10336900","32573223840","19622424"
"003560","IHQ","1540","5","0.33","1535","1575","1530","35870","55379450","62116235720","40335218"
"005560","JS전선","9610","10","0.10","9600","9690","9450","12767","122170570","109348730400","11378640"
"105560","KB금융","33700","-800","-2.32","34500","35200","33550","1426548","49193307850","12009052054100","356351693"
"002380","KCC","287500","0","0.00","285000","293000","285000","33406","9635418000","3024500000000","10520000"
"009070","KCTC","11100","300","2.78","11200","11450","10900","3630","40240500","33300000000","3000000"
"009440","KC코트렐","6420","-220","-3.31","6900","6910","5650","239021","1600099720","109140000000","17000000"
"017300","KDS","280","0","0.00","270","285","270","296150","82281600","8483798120","30299279"
"092220","KEC","495","5","1.02","490","505","485","97620","47845400","29903435100","60410980"
"006200","KEC홀딩스","700","0","0.00","695","705","670","32580","22135000","18953853100","27076933"
"001390","KG케미칼","4715","-85","-1.77","4800","4880","4600","131994","619909260","50450500000","10700000"
"001940","KISCO홀딩스","35400","450","1.29","35300","35950","34950","48004","1714217900","98766000000","2790000"
"083420","KPX그린케미칼","15750","200","1.29","14900","15750","14900","240","3654500","31500000000","2000000"
"025000","KPX케미칼","33500","500","1.52","33200","33500","32650","9020","300486500","154100000000","4600000"
"092230","KPX홀딩스","35900","1750","5.12","33900","36000","33900","1780","63602000","151664791400","4224646"
"025850","KPX화인케미칼","33950","950","2.88","33400","34000","32000","29966","995717250","108640000000","3200000"
"044450","KSS해운","4090","0","0.00","4090","4105","3995","6470","26439250","47415124600","11592940"
"030200","KT","37500","-100","-0.27","37550","38000","36900","718075","26924264150","10257588750000","273535700"
"033780","KT&G","79100","-1900","-2.35","80000","82800","79100","379363","30709399500","10978486512700","138792497"
"030210","KTB투자증권","3200","0","0.00","3180","3225","3130","555274","1772869250","193005094400","60314092"
"032390","KTF","31400","850","2.78","30550","31400","30100","416820","12882906500","5911806457400","188274091"
"003550","LG","42700","500","1.18","42900","44400","42300","574912","24972996100","7368189493700","172557131"
"015940","LG데이콤","19900","-50","-0.25","19950","20100","19750","354772","7064263800","1657414304900","83287151"
"034220","LG디스플레이","21000","0","0.00","21500","22400","21000","1422073","31073423450","7514129700000","357815700"
"001120","LG상사","14600","-50","-0.34","14550","15400","14550","458492","6868010700","565896000000","38760000"
"068870","LG생명과학","39800","-100","-0.25","40000","40400","38650","177013","7023866500","659764202000","16576990"
"068875","LG생명과학우","20250","-1100","-5.15","20000","20250","20000","200","4036000","4783374000","236216"
"051900","LG생활건강","190000","3000","1.60","189500","191000","185500","33596","6346525000","2967457430000","15618197"
"051905","LG생활건강우","41550","-450","-1.07","40250","42500","39000","17385","692157150","87242410350","2099697"
"003555","LG우","16250","-50","-0.31","16350","16500","16000","20872","341101500","53863501250","3314677"
"011070","LG이노텍","37500","800","2.18","36750","38700","36750","77491","2942901500","450780000000","12020800"
"066570","LG전자","74800","-100","-0.13","75300","75700","74100","989515","74080822300","10819656487200","144647814"
"066575","LG전자우","32650","1650","5.32","31000","32650","30400","75999","2437393350","561122638800","17185992"
"032640","LG텔레콤","9930","-170","-1.68","10050","10100","9870","722344","7211204900","2753374809900","277278430"
"045820","LG파워콤","6500","50","0.78","6450","6530","6430","298657","1937237800","867100000000","133400000"
"093050","LG패션","21500","1400","6.97","20000","21500","19900","306836","6372109300","628660000000","29240000"
"051910","LG화학","71000","300","0.42","71000","74700","71000","492437","36072060000","5341952670000","75238770"
"051915","LG화학우","28800","250","0.88","28550","29350","28250","35210","1009962500","249444028800","8661251"
"002550","LIG손해보험","11800","-100","-0.84","11850","12400","11650","633525","7628400300","708000000000","60000000"
"006260","LS","76300","0","0.00","76500","78000","76100","163324","12565022400","2456860000000","32200000"
"000680","LS네트웍스","4790","-10","-0.21","4650","4950","4650","2410","11572050","377638584870","78838953"
"000685","LS네트웍스우","59300","500","0.85","57000","60400","51000","205","11578700","998967800","16846"
"010120","LS산전","49200","2650","5.69","46200","49200","45850","208277","9939314200","1476000000000","30000000"
"023150","MH에탄올","5800","150","2.65","5690","5830","5590","20320","116861300","40600000000","7000000"
"035420","NHN","130000","3500","2.77","127500","132000","126500","235554","30597834000","6256601520000","48127704"
"016420","NH투자증권","6450","220","3.53","6270","6580","6150","563460","3623145200","335439506250","52006125"
"008260","NI스틸","2260","-95","-4.03","2440","2445","2200","3172719","7467620455","64244681000","28426850"
"005490","POSCO","380000","3000","0.80","380000","392000","377000","295116","113553229500","33130997300000","87186835"
"100840","S&TC","18000","150","0.84","17550","18300","17550","57407","1025086000","127523016000","7084612"
"064960","S&T대우","8750","170","1.98","8450","8770","8450","119863","1034687350","101839377500","11638786"
"000040","S&T모터스","295","10","3.51","285","300","285","274410","80261100","32624704310","110592218"
"003570","S&T중공업","8780","380","4.52","8560","8780","8440","220401","1908693760","282994326000","32231700"
"036530","S&T홀딩스","5720","410","7.72","5250","5730","5240","40240","223182500","87649979560","15323423"
"010950","S-Oil","61500","-200","-0.32","62100","63500","61000","310832","19380132500","6923841708000","112582792"
"010955","S-Oil우","44500","350","0.79","44000","44500","43500","13763","608145500","178975751500","4021927"
"034120","SBS","33100","0","0.00","33800","34100","32900","38384","1285695400","604160464200","18252582"
"101060","SBS홀딩스","18250","250","1.39","18100","18500","17700","32338","588177500","255310546750","13989619"
"001380","SG글로벌","3930","5","0.13","3930","3930","3930","10","39300","50482323750","12845375"
"001385","SG글로벌우","2659000","0","0.00","0","0","0","0","0","87747000","33"
"002360","SH에너지화학","420","25","6.33","400","430","400","2370175","983359290","46676166600","111133730"
"002365","SH에너지화학우","126500","-3000","-2.32","124500","129000","124500","145","18268000","786830000","6220"
"009160","SIMPAC","2525","140","5.87","2415","2535","2400","274260","679586800","69591525000","27561000"
"025530","SJM","3200","0","0.00","3200","3245","3165","75008","238868305","57021251200","17819141"
"003600","SK","94500","500","0.53","95900","100000","94300","256141","24960711700","4437891234000","46961812"
"011790","SKC","15800","-100","-0.63","15900","16050","15700","440236","6975983200","572197995400","36215063"
"018670","SK가스","47250","0","0.00","47100","47900","46100","3522","166384000","407704421250","8628665"
"001740","SK네트웍스","8400","230","2.82","8160","8500","8130","478996","3997576830","2041173103200","242996798"
"001745","SK네트웍스우","6870","370","5.69","5840","6870","5840","670","4284900","780761760","113648"
"096770","SK에너지","75300","5300","7.57","71500","79000","70800","1585882","120234763900","6962656969200","92465564"
"096775","SK에너지우","30250","-1150","-3.66","31400","33000","30250","7394","235859900","37764886500","1248426"
"003605","SK우","41400","1300","3.24","40800","41400","39450","70","2846000","21110688000","509920"
"001510","SK증권","1340","0","0.00","1330","1370","1330","2984093","4032156320","428957009140","320117171"
"001515","SK증권우","1195","-30","-2.45","1225","1230","1185","6330","7601050","4675454230","3912514"
"006120","SK케미칼","26950","-500","-1.82","27450","28250","26750","414512","11380759400","561720116650","20843047"
"006125","SK케미칼우","6900","-70","-1.00","6820","7100","6820","8910","62171800","19438162500","2817125"
"017670","SK텔레콤","209000","-500","-0.24","208000","213500","208000","196642","41424533000","16969485599000","81193711"
"011810","STX","16400","50","0.31","16450","16800","16100","385595","6380567950","655038927200","39941398"
"077970","STX엔진","15950","450","2.90","15700","16150","15200","573961","9023283000","457395486350","28676833"
"067250","STX조선","12450","0","0.00","12500","12700","12250","620960","7773753000","896400000000","72000000"
"028670","STX팬오션","9400","220","2.40","9150","9620","9000","2962606","27796504220","1935063752400","205857846"
"011000","VGX인터","1210","10","0.83","1175","1220","1175","68220","81704900","30982594500","25605450"
"024070","WISCOM","3475","-5","-0.14","3480","3485","3340","2350","8021800","52215072000","15025920"
"000500","가온전선","18300","300","1.67","18550","18600","18250","8067","148551600","71370000000","3900000"
"035250","강원랜드","13650","150","1.11","13500","13900","13400","1182129","16085201550","2920287825000","213940500"
"092970","거북선1호","5000","100","2.04","0","0","0","0","0","11810000000","2362000"
"101380","거북선2호","5090","0","0.00","0","0","0","0","0","14034097100","2757190"
"102000","거북선3호","5090","0","0.00","0","0","0","0","0","6202877600","1218640"
"000860","건설화학","10300","-50","-0.48","10350","10450","10150","370","3795500","66950000000","6500000"
"000800","경남기업","7970","0","0.00","8080","8170","7900","349092","2804873080","125916284570","15798781"
"008020","경남에너지","2280","30","1.33","2330","2330","2200","14314","32281270","67937752800","29797260"
"002100","경농","3415","90","2.71","3350","3450","3275","16340","55536200","74077326250","21691750"
"012320","경동가스","50700","0","0.00","50700","51000","49600","1449","73308300","160617600000","3168000"
"009450","경동나비엔","18200","-100","-0.55","18300","18750","18050","1710","31253500","41932800000","2304000"
"000050","경방","61000","-500","-0.81","61500","62300","60900","2663","163753700","126880000000","2080000"
"012610","경인양행","16000","-200","-1.23","16200","16200","15650","550","8786000","59840000000","3740000"
"009140","경인전자","11350","-200","-1.73","11350","11350","11350","10","113500","17828545950","1570797"
"013580","계룡건설","16000","500","3.23","15700","16250","15700","23447","374816000","142894512000","8930907"
"012200","계양전기","1220","5","0.41","1230","1250","1215","139200","170332900","39772000000","32600000"
"012205","계양전기우","870","15","1.75","870","870","850","1132","963345","1218000000","1400000"
"027840","고덴시","1695","-65","-3.69","1760","1775","1680","273102","467823735","39096759825","23065935"
"004200","고려개발","5800","170","3.02","5630","5820","5630","71622","411427380","69600000000","12000000"
"002140","고려산업","1725","15","0.88","1775","1775","1660","1480","2498800","8604101625","4987885"
"010130","고려아연","73100","1200","1.67","72400","74800","71000","101843","7484551800","1379397000000","18870000"
"002240","고려제강","33100","1100","3.44","31700","33300","31700","8495","277877500","331000000000","10000000"
"009810","고려포리머","800","-25","-3.03","840","840","770","174044","138028400","20082938400","25103673"
"009815","고려포리머우","708000","-22000","-3.01","675000","708000","675000","2","1383000","122484000","173"
"084160","골든경매일호","2395","15","0.63","2380","2395","2200","3160","6988350","9820405310","4100378"
"001290","골든브릿지증권","1630","30","1.88","1580","1680","1580","129403","212527140","79441419210","48737067"
"009290","광동제약","2670","-5","-0.19","2660","2715","2590","313716","837486220","139963672170","52420851"
"017040","광명전기","690","10","1.47","680","705","680","399010","277654500","25815277050","37413445"
"017900","광전자","1200","-40","-3.23","1240","1240","1180","7720","9353950","18041636400","15034697"
"037710","광주신세계","100500","500","0.50","97500","103000","97500","939","94515900","160800000000","1600000"
"030610","교보증권","7550","140","1.89","7460","7820","7460","343596","2621996350","271800000000","36000000"
"007690","국도화학","22000","750","3.53","21100","22000","21000","44080","962032000","127833552000","5810616"
"005320","국동","390","-30","-7.14","445","445","390","168660","68153650","7708651860","19765774"
"001140","국보","5000","-140","-2.72","5140","5180","5000","540","2718800","5136520000","1027304"
"002720","국제약품","1770","-35","-1.94","1770","1840","1770","12820","22993450","23079523830","13039279"
"000470","그린손해보험","5350","130","2.49","5210","5400","5200","40781","217501720","91210470100","17048686"
"014530","극동유화","8140","40","0.49","8120","8240","7900","6840","54852840","26048000000","3200000"
"002250","근화제약","11600","-400","-3.33","11850","11900","11500","25770","300834500","37815895600","3259991"
"086280","글로비스","46700","2950","6.74","43450","46700","43000","73998","3351775650","1751250000000","37500000"
"014280","금강공업","7630","30","0.39","7700","7980","7500","30464","234145660","37051005320","4855964"
"014285","금강공업우","5170","60","1.17","5360","5360","4900","1352","6695440","609930750","117975"
"008870","금비","33000","2100","6.80","32500","33000","30000","350","11243500","33000000000","1000000"
"001570","금양","380","5","1.33","385","390","375","94833","36087075","14954257040","39353308"
"002990","금호산업","12900","350","2.79","12750","13600","12700","814077","10700398800","627230662800","48622532"
"002995","금호산업우","3255","-5","-0.15","3220","3350","3220","82842","272971310","41362925520","12707504"
"011780","금호석유","18300","-350","-1.88","18650","19100","18150","447494","8331528650","465267380100","25424447"
"011785","금호석유우","6450","-210","-3.15","6560","6600","6100","22059","141963160","19501484700","3023486"
"001210","금호전기","22800","1950","9.35","20700","22800","20700","47447","1031052000","157685962800","6916051"
"010050","금호종금","575","20","3.60","560","585","560","584250","335748450","103444138750","179902850"
"073240","금호타이어","4490","40","0.90","4400","4550","4400","102541","459441570","314300000000","70000000"
"006070","기린","930","-20","-2.11","970","975","930","2684370","2558089160","43796705760","47093232"
"092440","기신정기","7000","680","10.76","6380","7000","6270","28790","194746700","102200000000","14600000"
"000270","기아차","6550","20","0.31","6600","6710","6530","4506712","29828020600","2274359480250","347230455"
"024110","기업은행","7690","40","0.52","7770","7900","7620","1063515","8246920250","3403941072770","442645133"
"001260","남광토건","15200","-150","-0.98","15350","15700","15050","669200","10305100650","334400000000","22000000"
"008350","남선알미늄","3840","-115","-2.91","3985","3990","3840","18320","71005600","35781538560","9318109"
"008355","남선알미우","16250","-150","-0.91","15550","16250","15550","90","1412500","500321250","30789"
"004270","남성","7000","10","0.14","6990","7020","6610","730","5102700","25348512000","3621216"
"003920","남양유업","470500","15500","3.41","460000","470500","435000","5432","2448553000","338760000000","720000"
"003925","남양유업우","237000","-3000","-1.25","240000","240000","226000","38","8858000","39498894000","166662"
"002070","남영L&F","31000","1550","5.26","29250","31600","29200","1290","38757500","42581259000","1373589"
"001950","남한제지","100","5","5.26","100","105","95","1185945","118999675","9382548400","93825484"
"001955","남한제지우","255","20","8.51","235","270","235","339443","85844365","1402500000","5500000"
"025860","남해화학","18400","500","2.79","17900","18400","17450","359590","6449912650","914090711200","49678843"
"004250","내쇼날푸라스","7730","10","0.13","7600","7730","7600","800","6134700","28384560000","3672000"
"004255","내쇼날푸우","7500","-250","-3.23","0","0","0","0","0","3960000000","528000"
"005720","넥센","14850","0","0.00","14600","14900","14400","4940","72013000","39767409000","2677940"
"005725","넥센우","7410","-50","-0.67","0","0","0","0","0","2668044600","360060"
"002350","넥센타이어","2030","105","5.45","1930","2070","1920","358546","710865030","192688127800","94920260"
"002355","넥센타이어1우B","795","-15","-1.85","815","815","715","60","47300","5167500000","6500000"
"090350","노루페인트","2380","0","0.00","2240","2390","2240","3191","7438930","47600000000","20000000"
"090355","노루페인트우","1680","-15","-0.88","1625","1690","1625","1060","1766600","778051680","463126"
"006280","녹십자","93400","2600","2.86","91000","93400","90300","31984","2960274000","841671951800","9011477"
"005250","녹십자홀딩스","62300","-6200","-9.05","64300","65000","61500","768","48488900","268667130200","4312474"
"005255","녹십자홀딩스1우","30250","0","0.00","0","0","0","0","0","4908486000","162264"
"005257","녹십자홀딩스2우","30000","-2800","-8.54","30000","30000","30000","60","1800000","2430900000","81030"
"004370","농심","244500","4500","1.88","237500","245000","236500","20396","4911762000","1487205969000","6082642"
"072710","농심홀딩스","58000","1200","2.11","57400","58300","55100","7831","452753200","268989964000","4637758"
"023590","다우기술","4270","160","3.89","4130","4320","4130","235953","1002098460","191580454590","44866617"
"009280","다함이텍","28300","1300","4.81","26000","28700","26000","2380","66647000","112817751900","3986493"
"015590","대경기계","1490","0","0.00","1460","1505","1460","112060","165502500","81562436100","54739890"
"019680","대교","4910","190","4.03","4750","4910","4720","124180","599523900","415890993500","84702850"
"019685","대교우B","2700","-75","-2.70","2705","2750","2640","206483","553456900","52452873000","19426990"
"016710","대구가스","5050","-10","-0.20","5170","5170","4925","4690","23387950","81025230000","16044600"
"006375","대구백화우","97000","500","0.52","97000","97500","95500","18","1741000","415354000","4282"
"006370","대구백화점","8030","-50","-0.62","8080","8270","8000","6710","54326700","86897536330","10821611"
"005270","대구은행","6700","-50","-0.74","6800","6940","6700","390023","2656774100","885237500000","132125000"
"004130","대덕GDS","4950","200","4.21","4680","5080","4680","76210","376311150","99809884350","20163613"
"004137","대덕GDS2우B","4390","345","8.53","0","0","0","0","0","1808680000","412000"
"004135","대덕GDS우","2495","135","5.72","2450","2500","2390","1271","3065745","5389200000","2160000"
"008060","대덕전자","3420","90","2.70","3400","3480","3360","123894","427282830","166883346000","48796300"
"000490","대동공업","14850","350","2.41","14500","16400","14300","21571","322103750","70472783700","4745642"
"008110","대동전자","1900","-20","-1.04","1940","1940","1900","14310","27346350","19000000000","10000000"
"005750","대림B&Co","1225","-25","-2.00","1245","1245","1200","2241","2710875","18375000000","15000000"
"000210","대림산업","44500","-150","-0.34","45600","46600","44500","890100","40672751050","1548600000000","34800000"
"000215","대림산업우","15500","0","0.00","15500","15750","15400","28793","447554500","58900000000","3800000"
"006570","대림통상","4220","20","0.48","4220","4490","4210","4340","18854950","64249500000","15225000"
"001680","대상","5780","220","3.96","5700","5780","5520","154680","883582900","193151970880","33417296"
"001687","대상2우B","5690","0","0.00","0","0","0","0","0","5657447510","994279"
"001689","대상3우B","3630","0","0.00","4165","4165","3090","460","1643400","858313500","236450"
"001685","대상우","2110","-140","-6.22","2300","2300","2110","110","234000","2891170530","1370223"
"036580","대상팜스코","1255","75","6.36","1180","1255","1155","6100","7334250","38322726435","30536037"
"036585","대상팜스코우B","1110","0","0.00","0","0","0","0","0","1245156930","1121763"
"084690","대상홀딩스","2300","-20","-0.86","2300","2350","2300","85655","198493000","81764275500","35549685"
"084697","대상홀딩스2우B","2445","0","0.00","0","0","0","0","0","1620675585","662853"
"084695","대상홀딩스우","1595","25","1.59","1595","1595","1595","10","15950","1457003790","913482"
"005620","대성산업","65000","1000","1.56","64600","65400","63000","6527","421697400","333587150000","5132110"
"003540","대신증권","13700","-250","-1.79","13950","14200","13700","205468","2865415600","695595580000","50773400"
"003547","대신증권2우B","5600","80","1.45","5630","5650","5530","67670","379190900","56000000000","10000000"
"003545","대신증권우","6440","140","2.22","6360","6560","6310","146439","942711560","167440000000","26000000"
"009190","대양금속","1455","35","2.46","1430","1510","1420","46789","68428095","39695310000","27282000"
"014160","대영포장","235","0","0.00","240","245","235","297726","71338610","22322586550","94989730"
"047040","대우건설","8880","110","1.25","8910","9100","8850","863696","7760352340","2892383263680","325718836"
"009320","대우부품","90","10","12.50","85","90","80","14724372","1265924150","13077916200","145310180"
"047050","대우인터내셔","22700","650","2.95","22600","24000","22100","810997","18805372600","2156245215200","94988776"
"042660","대우조선해양","15350","0","0.00","15350","15950","15200","1716116","26773309550","2937848135300","191390758"
"006800","대우증권","12800","-550","-4.12","13550","13750","12800","2364947","31496326600","2433291404800","190100891"
"006805","대우증권우","4610","30","0.66","4610","4740","4600","43159","201152890","64889207500","14075750"
"004550","대우차판매","6760","-10","-0.15","6770","7020","6720","590449","4040418960","199960800000","29580000"
"004555","대우차판매1우","3150","-110","-3.37","2965","3430","2965","24920","75550000","3150000000","1000000"
"003090","대웅","16350","450","2.83","16000","16900","16000","7163","118999550","102971090100","6297926"
"069620","대웅제약","51900","1400","2.77","51000","52000","50300","57301","2961732200","526900166100","10152219"
"000430","대원강업","1750","55","3.24","1650","1750","1650","129350","223011150","105000000000","60000000"
"006340","대원전선","4670","-20","-0.43","4700","4910","4650","62980","300694100","31788942180","6807054"
"006345","대원전선우","3565","-5","-0.14","3780","3780","3430","8629","30419110","934457800","262120"
"003220","대원제약","3700","200","5.71","3430","3700","3430","26940","98321950","43990373000","11889290"
"024890","대원화성","560","-15","-2.61","575","595","540","76141","42029210","15473014480","27630383"
"002880","대유디엠씨","360","-5","-1.37","355","385","355","37410","13911065","15175136160","42153156"
"000300","대유신소재","1115","60","5.69","1060","1160","1050","604300","671176765","51698260595","46366153"
"012800","대창공업","375","-20","-5.06","395","415","370","1863629","715987925","27914565000","74438840"
"012805","대창공업우","161000","1000","0.63","160000","171000","160000","17","2778500","344540000","2140"
"015230","대창단조","8940","80","0.90","8860","8940","8860","50","444500","17880000000","2000000"
"026870","대한가스","23700","200","0.85","23450","24400","23200","5531","131069700","229890000000","9700000"
"001070","대한방직","20750","0","0.00","20900","23700","20250","2920","61679000","21995000000","1060000"
"006650","대한유화","20250","-400","-1.94","20800","21600","20250","33010","693871000","166050000000","8200000"
"007480","대한은박지","335","-15","-4.29","345","350","335","55811","19052985","2647873500","7904100"
"001440","대한전선","17700","-500","-2.75","18400","18600","17700","926763","16895977400","868361681400","49059982"
"084010","대한제강","58800","-3200","-5.16","61900","61900","58700","79129","4707782300","279873006000","4759745"
"001790","대한제당","51500","0","0.00","52800","52800","50600","17607","907297000","163249077500","3169885"
"001795","대한제당우","16200","200","1.25","16100","16200","15400","90","1439000","4375863000","270115"
"001130","대한제분","113500","4000","3.65","113500","113500","110500","2264","254251500","191815000000","1690000"
"000120","대한통운","89000","1600","1.83","88000","89000","86500","13780","1211143100","3575728436000","40176724"
"004540","대한펄프","2645","125","4.96","2520","2680","2500","4440","11420900","21900044550","8279790"
"004545","대한펄프우","3580","-160","-4.28","3740","3740","3570","6450","23207050","1310852800","366160"
"003490","대한항공","38000","-750","-1.94","38500","39100","37500","972713","36906944500","2734921978000","71971631"
"003495","대한항공우","11700","600","5.41","12450","12450","11200","340","3931000","16136370900","1379177"
"005880","대한해운","66000","1500","2.33","64500","67500","64400","169015","11234995200","760592778000","11524133"
"003830","대한화섬","61100","-300","-0.49","61500","61500","60400","58","3524500","81140800000","1328000"
"016090","대현","455","-15","-3.19","480","480","445","50951","22926455","20603451050","45282310"
"069460","대호에이엘","505","0","0.00","510","520","490","129982","65881385","13703093695","27134839"
"012510","더존비즈온","560","0","0.00","560","565","545","15760","8776650","19305927760","34474871"
"004830","덕성","1330","0","0.00","1350","1350","1235","12380","16241750","20854400000","15680000"
"004835","덕성우","675","-30","-4.26","685","685","670","57400","38788850","939600000","1392000"
"024900","덕양산업","6250","40","0.64","6250","6250","6250","10","62500","20353112500","3256498"
"001620","동국실업","840","20","2.44","820","845","815","182815","151665550","22120996800","26334520"
"001230","동국제강","26900","-200","-0.74","27200","27900","26650","623783","17059090700","1663073401000","61824290"
"023450","동남합성","21350","-600","-2.73","21550","21550","20500","360","7619000","22743493150","1065269"
"004140","동방","2195","215","10.86","1975","2195","1925","562447","1155354590","47245114150","21523970"
"007590","동방아그로","6370","0","0.00","6230","6370","6170","1910","11990000","86743965490","13617577"
"007595","동방아그우","540000","0","0.00","0","0","0","0","0","135000000","250"
"004147","동방전환상환2우B","8200","0","0.00","0","0","0","0","0","6844704000","834720"
"004149","동방전환상환3우B","8200","0","0.00","0","0","0","0","0","11781596000","1436780"
"005960","동부건설","5570","20","0.36","5530","5700","5530","130360","732602700","121372221650","21790345"
"005965","동부건설우","2430","30","1.25","2400","2530","2300","11733","28023040","8121946950","3342365"
"012030","동부정밀","8150","10","0.12","8050","8200","8010","2317","18776950","32600000000","4000000"
"016380","동부제철","7130","900","14.45","6130","7160","6110","377350","2544128700","202229544700","28363190"
"016385","동부제철우","2935","-10","-0.34","2990","2990","2765","2510","7240450","7529302250","2565350"
"016610","동부증권","4500","30","0.67","4470","4660","4450","171737","784698850","190905691500","42423487"
"000990","동부하이텍","3780","480","14.55","3290","3795","3220","804894","2888971380","140604300900","37196905"
"000995","동부하이텍1우","4480","-20","-0.44","0","0","0","0","0","503175680","112316"
"000997","동부하이텍2우B","13850","-800","-5.46","0","0","0","0","0","429613150","31019"
"005830","동부화재","14500","-200","-1.36","14950","15200","14500","981217","14525796500","1026600000000","70800000"
"083350","동북아10호","3880","-15","-0.39","0","0","0","0","0","6152360800","1585660"
"083360","동북아11호","3795","-75","-1.94","0","0","0","0","0","6017579700","1585660"
"083370","동북아12호","3700","0","0.00","0","0","0","0","0","5866942000","1585660"
"083380","동북아13호","3890","0","0.00","0","0","0","0","0","6168217400","1585660"
"083390","동북아14호","3700","0","0.00","0","0","0","0","0","5866942000","1585660"
"084240","동북아15호","4050","105","2.66","4050","4050","4050","10","40500","7731680850","1909057"
"078420","동북아1호","4795","0","0.00","0","0","0","0","0","15449490000","3222000"
"088010","동북아21호","4980","0","0.00","0","0","0","0","0","5826420720","1169964"
"080030","동북아2호","4600","0","0.00","0","0","0","0","0","14546120000","3162200"
"093730","동북아31호","2020","0","0.00","0","0","0","0","0","4688985600","2321280"
"080960","동북아3호","4630","-10","-0.22","4630","4630","4630","10","46300","18995038000","4102600"
"080970","동북아4호","4590","0","0.00","4590","4590","4590","10","45900","18830934000","4102600"
"080980","동북아5호","4850","60","1.25","4850","4850","4850","10","48500","19897610000","4102600"
"080410","동북아6호","4895","0","0.00","0","0","0","0","0","11233966260","2294988"
"082110","동북아8호","4445","0","0.00","4445","4445","4445","10","44450","10584434000","2381200"
"083120","동북아9호","4800","0","0.00","4800","4800","4800","2100","10080000","7255824000","1511630"
"002210","동성제약","6010","0","0.00","0","0","0","0","0","25396054330","4225633"
"102260","동성홀딩스","7180","-20","-0.28","6920","7180","6920","180","1281600","25688051140","3577723"
"005190","동성화학","9100","-90","-0.98","8810","9190","8810","1134","10216100","6766614400","743584"
"008040","동아에스에프","3680","30","0.82","3640","3680","3600","63813","232647590","78639579680","21369451"
"058730","동아에스텍","2360","35","1.51","2285","2480","2220","183004","430204290","28910000000","12250000"
"000640","동아제약","94500","0","0.00","95300","97000","94100","40495","3864071800","968908500000","10253000"
"007340","동아타이어","7500","310","4.31","7150","7710","6720","24290","178572500","177952650000","23727020"
"001780","동양강철","890","0","0.00","900","940","880","801471","724029990","40799041800","45841620"
"005900","동양건설","11050","150","1.38","10850","11750","10850","54136","606787800","27505969400","2489228"
