종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"002550","LIG손해보험","23800","900","3.93","22800","24100","22450","953809","22617003600","1428000000000","60000000"
"010120","LS산전","55600","-500","-0.89","55500","57100","54900","82325","4614366700","1668000000000","30000000"
"006260","LS전선","90100","-3000","-3.22","92000","95000","90100","151755","14118188300","2901220000000","32200000"
"016420","NH투자증권","13500","-200","-1.46","13600","14000","13300","543965","7434704650","702082552500","52006115"
"008260","NI스틸","2960","-100","-3.27","3000","3070","2960","568964","1703208140","84143476000","28426850"
"005490","POSCO","575000","-7000","-1.20","575000","589000","573000","219906","127474856200","50132430125000","87186835"
"036530","S&TC","33700","-100","-0.30","33000","34100","32850","39337","1320190950","380810000000","11300000"
"064960","S&T대우","37000","1400","3.93","34950","37000","34950","27710","1000845500","430635082000","11638786"
"000040","S&T모터스","960","20","2.13","935","960","895","1493492","1375466180","106168529280","110592218"
"003570","S&T중공업","11350","150","1.34","11200","11350","11000","96212","1076452200","366213583900","32265514"
"010950","S-Oil","79000","-1500","-1.86","79600","79800","78300","211900","16746974000","8894040568000","112582792"
"010955","S-Oil(1우B)","66500","1400","2.15","65300","66700","64200","14164","929114800","267458145500","4021927"
"034120","SBS","68400","-1300","-1.87","69700","70500","67600","104907","7209125100","1783538002800","26075117"
"002360","SH케미칼","8270","70","0.85","7910","8270","7910","16890","137858100","77021594710","9313373"
"002365","SH케미칼(1우B)","370000","12500","3.50","373000","380000","370000","5","1864000","230140000","622"
"009160","SIMPAC","3110","10","0.32","3055","3130","3055","66584","206138290","85714710000","27561000"
"025530","SJM","6180","80","1.31","5920","6190","5920","34829","212613020","110122291380","17819141"
"003600","SK","198000","0","0.00","197000","199000","195500","173287","34197341500","9298438776000","46961812"
"003605","SK(1우B)","105000","500","0.48","104500","105000","100000","299","30948000","53541600000","509920"
"011790","SKC","28000","100","0.36","27850","28150","27450","166551","4630839400","1014021764000","36215063"
"018670","SK가스","73500","1500","2.08","69600","73500","69600","5480","397537600","634206877500","8628665"
"001740","SK네트웍스","22450","-150","-0.66","22600","22850","22150","173736","3898371550","5378676290500","239584690"
"001745","SK네트웍스(1우B)","18350","-250","-1.34","17900","18650","17900","420","7687000","2085440800","113648"
"096770","SK에너지","181000","-2000","-1.09","181500","185500","180000","194493","35603978500","16538602595000","91373495"
"096775","SK에너지(1우B)","73400","800","1.10","72000","73500","72000","1219","89049800","91634468400","1248426"
"001510","SK증권","3880","85","2.24","3780","3935","3745","10073124","38964098520","1242054623480","320117171"
"001515","SK증권(1우B)","3300","45","1.38","3155","3385","3155","41022","134763250","12911296200","3912514"
"006120","SK케미칼","75500","500","0.67","74700","78500","74000","94731","7252026600","1563659586500","20710723"
"006125","SK케미칼(1우B)","26350","550","2.13","25450","26450","25300","10537","271980450","74231243750","2817125"
"017670","SK텔레콤","249000","-2000","-0.80","250000","254000","249000","203482","50981801000","20217234039000","81193711"
"011810","STX","83500","-700","-0.83","83000","86200","82200","165618","14052993800","2884939445500","34550173"
"077970","STX엔진","64500","-900","-1.38","64700","66300","63500","217488","14164330900","1849655728500","28676833"
"067250","STX조선","50000","1450","2.99","48450","51200","48000","1376024","69091179350","3600000000000","72000000"
"028670","STX팬오션","2990","-30","-0.99","2980","3030","2980","8136840","24387405775","6155149595400","2058578460"
"004530","SY","250","0","0.00","250","270","240","1647489","419320500","11354549750","45418199"
"011000","VGX인터","3150","300","10.53","2890","3240","2865","854141","2655835520","80657167500","25605450"
"024070","WISCOM","4045","-20","-0.49","4065","4075","4045","12740","51653150","60779846400","15025920"
"000500","가온전선","43800","200","0.46","43100","43800","43100","430","18662500","170820000000","3900000"
"035250","강원랜드","24600","-300","-1.20","24500","24950","24300","261372","6438828900","5262936300000","213940500"
"092970","거북선1호","5190","330","6.79","4510","5190","4510","280","1385200","12258780000","2362000"
"000860","건설화학","19200","100","0.52","19100","19200","19100","1490","28557000","124800000000","6500000"
"000800","경남기업","40000","800","2.04","38900","40000","38450","85264","3357281500","631951240000","15798781"
"008020","경남에너지","3735","5","0.13","3775","3775","3710","13370","49875750","111292766100","29797260"
"002100","경농","4850","20","0.41","4830","4900","4755","6520","31482750","105204987500","21691750"
"012320","경동가스","63600","3000","4.95","60600","63600","52700","6436","402803800","201484800000","3168000"
"009450","경동나비엔","23250","400","1.75","22500","23250","22500","740","16871500","53568000000","2304000"
"000050","경방","195000","2000","1.04","195000","198500","186000","494","96044000","405600000000","2080000"
"012610","경인양행","15350","350","2.33","15000","15350","15000","60","906500","46203500000","3010000"
"009140","경인전자","16400","-100","-0.61","16000","16400","16000","70","1138000","25761070800","1570797"
"013580","계룡건설","46100","1400","3.13","43600","46100","43600","26278","1187282600","411714812700","8930907"
"012200","계양전기","2590","-100","-3.72","2690","2690","2590","63020","165639750","84434000000","32600000"
"012205","계양전기(1우B)","1720","-60","-3.37","1750","1795","1720","5280","9176500","2408000000","1400000"
"027840","고덴시","3050","70","2.35","2950","3050","2905","87660","260169700","70351101750","23065935"
"004200","고려개발","24200","300","1.26","23800","24250","23500","36790","876484500","290400000000","12000000"
"002140","고려산업","3950","50","1.28","3860","3965","3860","3410","13374750","19702145750","4987885"
"003660","고려시멘트","11850","-550","-4.44","12400","12800","11850","3440","41472000","46900001100","3957806"
"010130","고려아연","130500","-2500","-1.88","132000","132500","130000","47813","6271732000","2462535000000","18870000"
"002240","고려제강","37950","-250","-0.65","38200","38700","37900","10556","403701950","379500000000","10000000"
"009810","고려포리머","1000","-40","-3.85","1020","1040","985","223377","224093850","19059718000","19059718"
"009815","고려포리머(1우B)","946000","-53000","-5.31","0","0","0","0","0","163658000","173"
"084160","골든경매일호","4360","10","0.23","0","0","0","0","0","16890945200","3874070"
"001290","골든브릿지증권","5100","200","4.08","4950","5210","4950","721887","3678387630","248559041700","48737067"
"009290","광동제약","4190","135","3.33","4055","4220","4055","558681","2323113980","219643365690","52420851"
"017040","광명전기","1290","20","1.57","1255","1390","1250","4303421","5707146540","48263344050","37413445"
"017900","광전자","3050","0","0.00","3135","3135","3045","40884","125929820","45834457550","15027691"
"037710","광주신세계","143500","2500","1.77","141000","143500","137500","1422","202028000","229600000000","1600000"
"030610","교보증권","20700","-300","-1.43","20750","21250","20350","598614","12414946500","745200000000","36000000"
"007690","국도화학","28850","1100","3.96","28100","28850","27700","15090","425187000","167636271600","5810616"
"005320","국동","1580","-120","-7.06","1780","1780","1500","310920","495547950","24146406880","15282536"
"060000","국민은행","69000","-800","-1.15","69800","69800","68900","696887","48260331000","23210159004000","336379116"
"001140","국보","9270","-30","-0.32","9150","9280","9130","1120","10248300","9523108080","1027304"
"000680","국제상사","9600","10","0.10","9350","9640","9350","13840","132480500","776053948800","80838953"
"000685","국제상사(1우B)","119500","13500","12.74","111000","121500","103000","2042","232161500","2064123500","17273"
"002720","국제약품","3700","60","1.65","3640","3775","3580","37950","139334750","46573380000","12587400"
"088510","굿리치경매2","5790","590","11.35","4800","5790","4800","690","3621200","6855406320","1184008"
"083420","그린소프트켐","16850","-150","-0.88","16500","17000","16500","780","13186000","33700000000","2000000"
"000470","그린화재보험","19800","1400","7.61","18100","20000","18100","160969","3131991700","239960793600","12119232"
"014530","극동유화","10900","-100","-0.91","10800","10900","10750","3730","40347500","34880000000","3200000"
"002250","근화제약","24550","150","0.61","24100","24650","24100","2250","54877000","80032779050","3259991"
"086280","글로비스","63500","1500","2.42","60800","63500","60800","65000","4078640900","2381250000000","37500000"
"014280","금강공업","15500","550","3.68","14700","15500","14300","7990","120305000","75267442000","4855964"
"014285","금강공업(1우B)","10200","220","2.20","9610","10800","9610","350","3587500","1203345000","117975"
"008870","금비","48550","0","0.00","48600","48600","48550","1040","50543000","48550000000","1000000"
"001570","금양","530","-15","-2.75","545","560","530","872143","472239340","20857253240","39353308"
"002990","금호산업","56600","600","1.07","55400","57700","55000","276510","15590277900","2299259649200","40622962"
"002995","금호산업(1우B)","20200","0","0.00","20200","20500","19650","49990","1003687500","256691580800","12707504"
"011780","금호석유","59500","2100","3.66","57100","59500","56500","170062","9943460700","1512754596500","25424447"
"011785","금호석유(1우B)","26600","2000","8.13","24600","26800","24600","6180","156293000","80424727600","3023486"
"001210","금호전기","32000","-100","-0.31","31900","32850","31800","25030","804823000","202217984000","6319312"
"010050","금호종금","11300","-250","-2.16","11550","11700","11300","22670","260978500","193660857700","17138129"
"073240","금호타이어","14000","200","1.45","13600","14150","13600","127870","1781971500","980000000000","70000000"
"006070","기린","980","5","0.51","980","980","960","436571","422870930","44161967360","45063232"
"092440","기신정기","6340","40","0.63","6250","6360","6210","22233","139691640","92564000000","14600000"
"000270","기아차","10100","0","0.00","10000","10200","9990","967952","9763139300","3507027595500","347230455"
"024110","기업은행","17600","400","2.33","17250","18000","17200","2666399","47266411400","7130668476800","405151618"
"014990","나산","24600","0","0.00","0","0","0","0","0","359027160000","14594600"
"014590","나자인","2960","60","2.07","2850","3020","2850","21411","63461250","94044824000","31771900"
"001260","남광토건","12400","150","1.22","12200","12550","12000","167275","2061905950","272800000000","22000000"
"008350","남선알미늄","9400","-100","-1.05","9500","9500","9000","30110","277179200","66977068000","7125220"
"008355","남선알미늄(1우B)","37000","0","0.00","34650","38400","34500","750","27292500","1139193000","30789"
"004270","남성","10450","750","7.73","9890","10450","9800","7310","73204100","37841707200","3621216"
"003920","남양유업","900000","5000","0.56","898000","943000","852000","844","768315000","648000000000","720000"
"003925","남양유업(1우B)","306500","2500","0.82","304000","323500","304000","8","2457500","51081903000","166662"
"002070","남영L&F","50200","0","0.00","51600","51600","50000","50","2554500","68954167800","1373589"
"001950","남한제지","435","-5","-1.14","435","445","430","763083","333122225","40814085540","93825484"
"001955","남한제지(1우B)","645","0","0.00","610","675","605","590529","386463255","3547500000","5500000"
"025860","남해화학","14600","550","3.91","14050","14800","13750","837451","12099303550","725311107800","49678843"
"004250","내쇼날푸라스","11900","-100","-0.83","12250","12250","11600","590","6951500","43696800000","3672000"
"004255","내쇼날푸라스(1우B)","9590","40","0.42","9550","9630","9510","350","3352700","5063520000","528000"
"005720","넥센","30950","650","2.15","30250","30950","30250","380","11632000","82882243000","2677940"
"005725","넥센(1우B)","17700","550","3.21","0","0","0","0","0","6373062000","360060"
"002350","넥센타이어","40450","350","0.87","39250","40950","39100","8590","345683500","383952451700","9492026"
"002355","넥센타이어(1우B)","14600","0","0.00","0","0","0","0","0","9490000000","650000"
"090350","노루페인트","4380","-25","-0.57","4405","4405","4280","10560","45677150","87600000000","20000000"
"090355","노루페인트(1우B)","4175","-35","-0.83","4210","4310","4160","1630","6885350","1933551050","463126"
"006280","녹십자","93000","4300","4.85","88000","93000","87200","19853","1805840000","838067361000","9011477"
"005250","녹십자홀딩스","94400","500","0.53","92400","94400","92400","271","25287200","407097545600","4312474"
"005255","녹십자홀딩스(1우B)","40500","0","0.00","0","0","0","0","0","6571692000","162264"
"005257","녹십자홀딩스(2우B)","41500","2450","6.27","39100","41500","39100","30","1215000","3362745000","81030"
"004370","농심","194500","-4000","-2.02","200500","200500","194500","16011","3158378500","1183073869000","6082642"
"072710","농심홀딩스","77000","-1000","-1.28","78100","80000","76200","5193","401140300","357104286000","4637718"
"023590","다우기술","10000","-150","-1.48","10050","10250","10000","252926","2559647500","400000000000","40000000"
"009280","다함이텍","32800","-350","-1.06","32450","33000","32450","30","982500","130756970400","3986493"
"015590","대경기계","47900","1250","2.68","46550","48100","46550","44200","2112814500","262204073100","5473989"
"019680","대교","88800","-1200","-1.33","88600","90900","88600","10936","978280100","752161308000","8470285"
"019685","대교(1우B)","49100","-3300","-6.30","52600","53000","49100","33","1631200","95386520900","1942699"
"016710","대구가스","7840","0","0.00","7700","7920","7680","6117","47661780","125789664000","16044600"
"006370","대구백화점","14700","-50","-0.34","14650","15100","14650","10905","161015000","159077681700","10821611"
"006375","대구백화점(1우B)","128000","4000","3.23","113500","128000","111000","191","22792500","548096000","4282"
"005270","대구은행","15550","-200","-1.27","15600","15700","15150","580901","9019850050","2054543750000","132125000"
"004130","대덕GDS","8150","50","0.62","8060","8230","8060","24420","198583400","164333445950","20163613"
"004135","대덕GDS(1우B)","5280","-20","-0.38","4950","5280","4950","50","256600","11404800000","2160000"
"004137","대덕GDS(2우B)","6860","-140","-2.00","7000","7000","6860","830","5776400","2826320000","412000"
"008060","대덕전자","5670","-20","-0.35","5630","5750","5610","401682","2280009540","276675021000","48796300"
"000490","대동공업","20750","250","1.22","20200","20850","20100","2260","47006500","98472071500","4745642"
"008110","대동전자","3070","75","2.50","2950","3070","2950","13730","41408700","30700000000","10000000"
"000210","대림산업","179000","-2000","-1.10","178000","181500","176000","144136","25873992500","6229200000000","34800000"
"000215","대림산업(1우B)","80600","1800","2.28","77000","81600","77000","3672","296862700","306280000000","3800000"
"003960","대림수산","18650","-100","-0.53","18500","18850","18500","1828","34004200","98156721750","5263095"
"003965","대림수산(1우B)","124000","5500","4.64","116000","124000","115000","60","7112000","468720000","3780"
"005750","대림요업","2600","-20","-0.76","2620","2620","2575","47200","122099900","39000000000","15000000"
"006570","대림통상","4800","-200","-4.00","4995","4995","4800","1280","6188100","73080000000","15225000"
"001680","대상","12150","-50","-0.41","12100","12300","12100","82039","1000048850","406020146400","33417296"
"001685","대상(1우B)","4900","-60","-1.21","4965","4965","4900","270","1338050","6714092700","1370223"
"001687","대상(2우B)","10900","0","0.00","10900","10900","10650","100","1076500","10837641100","994279"
"001689","대상(3우B)","8530","190","2.28","8530","8530","8530","10","85300","2016918500","236450"
"036580","대상팜스코","1800","-20","-1.10","1820","1820","1790","48490","87216100","54964866600","30536037"
"036585","대상팜스코(1우B)","1530","0","0.00","1550","1595","1515","3560","5468950","1716297390","1121763"
"084690","대상홀딩스","5520","10","0.18","5510","5590","5500","33124","183083180","196234261200","35549685"
"084695","대상홀딩스(1우B)","2900","-65","-2.19","2820","2955","2820","10430","29420500","2649097800","913482"
"084697","대상홀딩스(2우B)","4900","-90","-1.80","4905","4905","4900","110","539050","3247979700","662853"
"005620","대성산업","172000","-1000","-0.58","170500","174500","170500","8675","1490853000","882722920000","5132110"
"003540","대신증권","29600","300","1.02","29150","30100","29000","868602","25852802850","1502892640000","50773400"
"003545","대신증권(1우B)","14950","350","2.40","14400","15400","14400","431294","6449187700","388700000000","26000000"
"003547","대신증권(2우B)","13250","350","2.71","12900","13300","12900","68451","899118750","132500000000","10000000"
"009190","대양금속","7270","160","2.25","7090","7360","6930","658560","4713651270","198340140000","27282000"
"014160","대영포장","455","5","1.11","450","455","450","299310","134928450","43220327150","94989730"
"047040","대우건설","24700","-500","-1.98","25000","25000","24300","1063322","26221027900","8045255249200","325718836"
"009320","대우부품","5210","-90","-1.70","5370","5370","5170","67860","354524100","56919156220","10924982"
"047050","대우인터내셔","39600","200","0.51","39150","40100","39150","212707","8459798700","3761555529600","94988776"
"042660","대우조선해양","51600","-400","-0.77","52500","52500","51200","602982","31322790800","9875763112800","191390758"
"006800","대우증권","30600","750","2.51","29850","31000","29750","4921673","150971190950","5817087264600","190100891"
"006805","대우증권(1우B)","14600","250","1.74","14250","14700","14200","162540","2366108000","205505950000","14075750"
"004550","대우차판매","38450","-550","-1.41","38800","39750","37000","566674","21479895755","1148886000000","29880000"
"004555","대우차판매(1우B)","18050","350","1.98","17450","18200","17450","670","11994500","18050000000","1000000"
"003090","대웅","38500","1700","4.62","37300","38500","36850","1795","68231500","242470151000","6297926"
"069620","대웅제약","92800","1100","1.20","89900","93600","89900","12805","1183884100","916728326400","9878538"
"000430","대원강업","22600","100","0.44","22150","22850","22150","2330","52891000","135600000000","6000000"
"006340","대원전선","13050","250","1.95","12900","13300","12850","12923","168738150","88832054700","6807054"
"006345","대원전선(1우B)","6140","90","1.49","6050","6200","6000","2210","13313100","1609416800","262120"
"003220","대원제약","11450","0","0.00","0","0","0","0","0","68066185250","5944645"
"024890","대원화성","13800","-400","-2.82","14200","14400","13800","2490","34615500","37884726000","2745270"
"002880","대유디엠씨","625","0","0.00","625","635","615","34970","21910900","26345722500","42153156"
"012800","대창공업","6240","70","1.13","6170","6300","6110","5696","35118140","46449836160","7443884"
"012805","대창공업(1우B)","599000","0","0.00","0","0","0","0","0","128186000","214"
"015230","대창단조","18100","-800","-4.23","18700","18700","17500","24850","444114000","36200000000","2000000"
"026870","대한가스","39000","1600","4.28","37050","39000","37000","6811","259928000","378300000000","9700000"
"001070","대한방직","51500","1400","2.79","50100","52700","50100","1262","64708600","54590000000","1060000"
"006650","대한유화","55000","1500","2.80","53500","55400","52800","8122","441462000","451000000000","8200000"
"007480","대한은박지","415","-20","-4.60","430","445","410","2040294","862906680","32802015000","79041000"
"001440","대한전선","49000","-950","-1.90","49300","51100","49000","284797","14238692550","2403939118000","49059982"
"084010","대한제강","58900","0","0.00","58200","59300","58200","2490","146462100","280348980500","4759745"
"001790","대한제당","49250","1400","2.93","47800","49250","46500","3930","190148500","156116836250","3169885"
"001795","대한제당(1우B)","25350","850","3.47","24950","25600","24500","1520","37420500","6847415250","270115"
"001130","대한제분","236000","17500","8.01","215000","248000","213000","6817","1605664000","398840000000","1690000"
"000120","대한통운","101000","1800","1.81","99100","101000","98100","10031","1004412900","1614955054000","15989654"
"004540","대한펄프","6160","-10","-0.16","6320","6320","6030","2010","12331500","51003506400","8279790"
"004545","대한펄프(1우B)","5540","290","5.52","5300","5690","5100","48070","262381800","2028526400","366160"
"003490","대한항공","76800","800","1.05","75800","79100","74700","708129","55245701300","5527421260800","71971631"
"003495","대한항공(1우B)","29000","-150","-0.51","28900","29250","28100","1800","52188500","39996133000","1379177"
"005880","대한해운","165000","5000","3.13","157500","170000","156000","251494","41377431000","1901481945000","11524133"
"003830","대한화섬","149500","3000","2.05","146500","151500","146500","62","9196500","198536000000","1328000"
"000400","대한화재","18900","-100","-0.53","18800","19750","18800","571272","11002957400","794745000000","42050000"
"016090","대현","865","50","6.13","815","870","810","148051","124528870","39169198150","45282310"
"069460","대호에이엘","1390","40","2.96","1335","1435","1335","161590","224569750","37717426210","27134839"
"012510","더존비즈온","1730","-10","-0.57","1700","1740","1680","15090","25651250","59641526830","34474871"
"004830","덕성","3050","-35","-1.13","3100","3100","3020","45624","139107800","47824000000","15680000"
"004835","덕성(1우B)","1715","-30","-1.72","1760","1795","1690","28360","48772700","2387280000","1392000"
"024900","덕양산업","10050","0","0.00","10050","10250","9860","470","4671100","32727804900","3256498"
"001620","동국실업","2630","170","6.91","2540","2630","2505","136530","354529525","69259787600","26334520"
"001230","동국제강","47550","-500","-1.04","47500","48000","46850","268903","12754054150","2939744989500","61824290"
"023450","동남합성","28800","2900","11.20","24400","29600","24400","7020","203733500","30679747200","1065269"
"004140","동방","35800","600","1.70","35350","35800","34700","140820","4512335500","154111625200","4304794"
"004147","동방(2우B)","0","0","0.00","0","0","0","0","0","5976595200","166944"
"004149","동방(3우B)","0","0","0.00","0","0","0","0","0","10287344800","287356"
"007590","동방아그로","6710","20","0.30","6700","6710","6560","1650","11046200","91373941670","13617577"
"007595","동방아그로(1우B)","530000","0","0.00","0","0","0","0","0","132500000","250"
"005960","동부건설","23750","100","0.42","23600","23750","23000","36799","858560250","517520693750","21790345"
"005965","동부건설(1우B)","10350","-50","-0.48","9820","10400","9820","2650","27248300","34593477750","3342365"
"012030","동부정밀","17500","300","1.74","17200","17500","17150","1250","21709500","70000000000","4000000"
"016380","동부제강","15300","-550","-3.47","15500","15800","15250","130830","2024901500","417416221800","27282106"
"016385","동부제강(1우B)","6740","40","0.60","6740","6740","6600","2910","19379300","17290459000","2565350"
"016610","동부증권","13300","100","0.76","13150","13450","13000","401538","5313718600","563876442500","42396725"
"000990","동부하이텍","9640","-10","-0.10","9610","9720","9550","49555","477360370","358573662320","37196438"
"000995","동부하이텍(1우B)","13000","150","1.17","13000","13000","13000","10","130000","1460108000","112316"
"000997","동부하이텍(2우B)","33350","750","2.30","36200","36200","32800","100","3328500","1034483650","31019"
"005830","동부화재","54700","1500","2.82","52800","55600","52800","315223","17277849000","3872760000000","70800000"
"083350","동북아10호","4300","-20","-0.46","4300","4360","3860","6710","28127000","6818338000","1585660"
"083360","동북아11호","4360","60","1.40","4010","4360","4010","2931","11848960","6913477600","1585660"
"083370","동북아12호","4345","45","1.05","4010","4345","3655","4321","17169545","6889692700","1585660"
"083380","동북아13호","4415","-5","-0.11","4300","4460","4300","400","1722750","7000688900","1585660"
"083390","동북아14호","4300","0","0.00","4300","4300","4300","300","1290000","6818338000","1585660"
"084240","동북아15호","4595","180","4.08","4595","4595","4595","10","45950","8772116915","1909057"
"078420","동북아1호","4940","0","0.00","0","0","0","0","0","15916680000","3222000"
"088010","동북아21호","5000","0","0.00","0","0","0","0","0","8449740000","1689948"
"089170","동북아27호","5400","0","0.00","5400","5400","5400","50","270000","11534173200","2135958"
"089180","동북아28호","5400","0","0.00","0","0","0","0","0","11534173200","2135958"
"089190","동북아29호","5390","0","0.00","0","0","0","0","0","11512813620","2135958"
"080030","동북아2호","4785","-20","-0.42","0","0","0","0","0","15131127000","3162200"
"089200","동북아30호","5370","-20","-0.37","5370","5370","5370","640","3436800","11470094460","2135958"
"093730","동북아31호","5010","0","0.00","0","0","0","0","0","12942633600","2583360"
"080960","동북아3호","4750","50","1.06","4750","4750","4750","10","47500","19487350000","4102600"
"080970","동북아4호","4750","10","0.21","4750","4750","4750","10","47500","19487350000","4102600"
"080980","동북아5호","4670","0","0.00","4670","4670","4670","40","186800","19159142000","4102600"
"080410","동북아6호","4940","0","0.00","0","0","0","0","0","13054182180","2642547"
"082110","동북아8호","4860","10","0.21","4860","4860","4860","10","48600","11572632000","2381200"
"083120","동북아9호","4800","0","0.00","0","0","0","0","0","8465136000","1763570"
"010780","동서산업","16800","-50","-0.30","16750","16900","16650","11610","194703500","131856076800","7848576"
"002210","동성제약","10650","50","0.47","10600","10900","10300","11170","117493000","45002991450","4225633"
"005190","동성화학","14350","350","2.50","13700","14350","13700","150","2133000","54724528600","3813556"
"058730","동아에스텍","3770","-65","-1.69","3815","3870","3710","76575","288222350","46182500000","12250000"
"000640","동아제약","98500","-5000","-4.83","102000","102000","98100","64468","6390153300","990023500000","10051000"
