종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
30200,KT,33800,-50,-0.15,33800,34100,33300,745365,25226496850,8.82558E+12,261111808
3490,대한항공,22950,-1350,-5.56,24100,24150,22850,2038736,47307904100,8.45066E+12,368220661
316140,우리금융지주,11550,-250,-2.12,11700,11900,11550,2983405,34812342850,8.4091E+12,728060549
259960,크래프톤,168000,-1500,-0.88,172500,178000,166000,342547,58920797000,8.2457E+12,49081545
9830,한화솔루션,43000,-1200,-2.71,43850,43950,42800,1104032,47661022250,8.22498E+12,191278497
90430,아모레퍼시픽,137500,-3500,-2.48,139000,140000,135000,232848,32003637000,8.04275E+12,58492759
24110,기업은행,9820,-180,-1.8,9960,9970,9790,2097846,20682137070,7.83072E+12,797425869
377300,카카오페이,54200,-1100,-1.99,55200,56900,53700,519289,28460729100,7.20875E+12,133002827
352820,하이브,173500,3500,2.06,168000,175500,168000,194427,33723121000,7.17481E+12,41353387
86280,현대글로비스,163500,-5500,-3.25,168000,168500,163500,55293,9135731500,6.13125E+12,37500000
11170,롯데케미칼,178500,-6000,-3.25,182000,185000,178000,79421,14283275000,6.11816E+12,34275419
11070,LG이노텍,252500,-11000,-4.17,259000,259500,249000,308631,78038342500,5.97594E+12,23667107
97950,CJ제일제당,380500,-8000,-2.06,384000,387000,379000,24104,9200607000,5.72812E+12,15054186
326030,SK바이오팜,72100,0,0,71500,72700,70600,97899,7011080700,5.64639E+12,78313250
302440,SK바이오사이언스,73500,-1500,-2,74300,75500,72700,162925,11988020700,5.64363E+12,76784046
383220,F&F,144500,-3000,-2.03,146000,147000,142500,154348,22291348500,5.53537E+12,38307075
60,메리츠화재,49700,200,0.4,49100,50800,49100,183367,9163632200,5.52187E+12,111104070
138040,메리츠금융지주,42700,450,1.07,42000,43850,42000,355631,15263334650,5.44732E+12,127571822
251270,넷마블,60400,9100,17.74,59200,63700,57500,4107844,2.4898E+11,5.19159E+12,85953502
271560,오리온,128000,500,0.39,127000,129000,126500,87233,11180664000,5.06062E+12,39536132
9540,한국조선해양,70700,-2500,-3.42,72300,73400,70700,144487,10310876500,5.00366E+12,70773116
35250,강원랜드,23200,-350,-1.49,23450,23650,23200,385404,8987277200,4.96342E+12,213940500
47810,한국항공우주,50900,300,0.59,50600,51600,50000,815849,41344709700,4.96148E+12,97475107
32640,LG유플러스,11050,-300,-2.64,11300,11300,11050,422537,4699546550,4.82456E+12,436611361
402340,SK스퀘어,33550,-950,-2.75,34250,34350,33300,324278,10897446500,4.74624E+12,141467571
5830,DB손해보험,65300,-700,-1.06,65000,66100,64100,164431,10729375600,4.62324E+12,70800000
267250,HD현대,57100,-3000,-4.99,59400,59800,57100,180151,10433815600,4.51051E+12,78993085
10140,삼성중공업,5110,-110,-2.11,5200,5220,5090,2683070,13748411630,4.4968E+12,880000000
88980,맥쿼리인프라,11050,-100,-0.9,11200,11200,11000,727090,8050312550,4.47354E+12,404845547
34220,LG디스플레이,12450,-200,-1.58,12500,12650,12400,860698,10759546100,4.45481E+12,357815700
28050,삼성엔지니어링,22250,-850,-3.68,22800,23350,22250,677042,15325169400,4.361E+12,196000000
18880,한온시스템,8090,-10,-0.12,7990,8130,7970,525877,4244755300,4.31844E+12,533800000
100,유한양행,57200,-300,-0.52,57000,57700,56700,150754,8631433200,4.18884E+12,73231476
21240,코웨이,55900,-1000,-1.76,56700,57100,55600,118231,6635688000,4.1254E+12,73799619
4020,현대제철,30600,-1450,-4.52,31700,32000,30600,347045,10750680350,4.08344E+12,133445785
78930,GS,43800,-950,-2.12,44050,44300,43550,159108,6970998400,4.06969E+12,92915378
720,현대건설,34900,-700,-1.97,35050,35950,34900,351395,12360580150,3.88632E+12,111355765
161390,한국타이어앤테크놀로지,31150,-1550,-4.74,32400,32400,31050,303821,9551827650,3.85871E+12,123875069
8560,메리츠증권,6240,10,0.16,6200,6370,6200,1184381,7423350330,3.83785E+12,615040579
361610,SK아이이테크놀로지,53000,-800,-1.49,53700,54300,52300,197506,10490917000,3.77877E+12,71297592
