,Date,BH_avgRtn,BL_avgRtn,SH_avgRtn,SL_avgRtn,연도,SMB,HML
39,2010-04-30,0.0752906267040389,0.07354164073243721,0.10599297465421215,0.027616431218108913,2010,0.059193272154083015,0.13070456538297798
40,2010-05-31,0.002830841171777594,0.018969156795319932,0.03054169709072019,0.040684542435713726,2010,0.06032624054288516,0.00354568864698096
41,2010-06-30,-0.05656240018631842,0.002419590020145764,-0.057834491171558866,-0.03345530605791252,2010,-0.06421839214638507,-0.09887903333899391
42,2010-07-31,0.05924083688742489,0.0928663878764546,0.02198061906798604,0.058277606505634204,2010,0.004204613191680501,0.0056494587643665245
43,2010-08-31,0.027586180505109928,0.03637574415886452,0.0290952254753057,0.025745395803302144,2010,0.02285965894662062,0.025620835999332296
44,2010-09-30,0.03016034762242616,0.014581151236915939,-0.015408839025694765,0.02532068923336368,2010,-0.012458899222002136,-0.005199411638408412
45,2010-10-31,0.1008598235918407,0.08960884210196934,0.06282605020172377,0.05334781435069766,2010,0.020939531705516407,0.09220754556723097
46,2010-11-30,0.036839482922555115,0.033869829254815756,0.06607544663182334,0.10528841685869224,2010,0.13600920740183015,0.03333580649762445
47,2010-12-31,-0.03864901796968997,-0.0199753733848522,-0.054417121663937966,-0.048003762919946145,2010,-0.07310868890661303,-0.05907657148122876
48,2011-01-31,0.040187308656777665,0.034516080646862964,0.019245694850508567,0.05440428451473716,2011,0.036298284713425416,0.01497282092648617
49,2011-02-28,0.014065061796062529,0.011629860041016819,-0.0005376775382740382,0.006106358200627633,2011,-0.007278780256186079,0.004659275136966264
50,2011-03-31,-0.10684541418243365,-0.0680021637529147,-0.05476236808658006,-0.047892183257165814,2011,-0.01523076237607171,-0.10366060876397346
51,2011-04-30,0.12286857131085514,0.11692741174780513,0.05187785080819609,0.10294676531577827,2011,0.03492662459464421,0.06480933358725952
52,2011-05-31,0.07232044739270897,0.05186228163638762,0.02460751593304803,0.025512851981499236,2011,-0.011970996600001026,0.058240396516813585
53,2011-06-30,-0.019819224727738453,-0.016092694818608658,-0.035745267421703676,-0.03080497681600781,2011,-0.04859428446453793,-0.032115656332133896
54,2011-07-31,0.035553737794450035,0.04252978298577129,0.0007988022280535229,0.007519161011705343,2011,-0.030723797150351794,0.01132806802376524
55,2011-08-31,0.05464918316720502,0.07600801363277622,0.0917180761728372,0.10527585089229421,2011,0.1316653286651408,0.05572532707750699
56,2011-09-30,-0.11956165684288117,-0.10077525812921954,-0.10283565012184998,-0.03694724690715304,2011,-0.029614439542952647,-0.15353605444654483
57,2011-10-31,-0.1643433885748996,-0.09206770649333834,-0.14381190081488096,-0.14724260615045512,2011,-0.1628489594312171,-0.18850013306788382
58,2011-11-30,0.10664608681578766,0.11442475689915707,0.09611326306101131,0.14823649122365617,2011,0.13381433242719512,0.07142872581539236
59,2011-12-31,0.01848308033682787,-0.0151643820657272,0.0015090508133358581,0.005737903682316837,2011,0.00558760536010236,0.024705370341868912
60,2012-01-31,-0.04385027544591193,-0.010059540636394047,0.03321680135894268,0.13210713779789626,2012,0.19227884719799193,-0.07165727266772036
61,2012-02-29,0.1065572169123309,0.053661447856945016,0.08780093831713923,0.05625283013044622,2012,0.06394443606294747,0.13940101623577453
62,2012-03-31,0.022441857991329146,0.009995412158690735,0.13345283003027752,0.09230492151958329,2012,0.20953911647485088,0.10474452118246966
63,2012-04-30,-0.05222444166492052,-0.01818392470562865,0.01340995696863923,0.08610856276334371,2012,0.13472270291725752,-0.07277680372513881
64,2012-05-31,-0.05205135115876013,-0.028664058126358145,-0.023475913113318727,-0.05181623236620543,2012,-0.03493444083696502,-0.035287119025797065
65,2012-06-30,-0.10580750767034748,-0.05055876583733437,-0.05634709860362356,-0.06257867356065171,2012,-0.04074263541043435,-0.10558588657497801
66,2012-07-31,0.027179874482116628,0.03163928894630273,0.037780884025447124,0.05172887072192202,2012,0.060100173033159454,0.023276678673451373
67,2012-08-31,-0.008476679000426974,-0.022687500575248792,-0.011123867897580663,-0.022383183244731212,2012,-0.01792496135447399,0.0029347950119823635
68,2012-09-30,0.062440601392255074,0.04154351970721222,0.06213081013462233,0.08507498720500876,2012,0.09521373678989745,0.0612621580707669
69,2012-10-31,0.07634876794370894,0.021216290631842064,0.08475194088407358,0.010013263615216721,2012,0.04598267521151479,0.1454859317042531
70,2012-11-30,-0.05329871076020887,-0.05700982809367798,-0.02299813823501747,-0.03796576060617329,2012,-0.0058096294142473345,-0.028809054645300695
71,2012-12-31,0.012010088444811929,0.004652982256765414,-0.023120852890205105,-0.018198316703796617,2012,-0.049650704944790396,-0.004338097221877574
72,2013-01-31,0.04833831445530632,0.02885137212439968,0.012714305571139966,-0.001556586383745724,2013,-0.027437124102458757,0.047405227156119306
73,2013-02-28,-0.03609193121322628,-0.0018495307153321098,0.017500112467166266,0.06070473425030968,2013,0.09717557768175514,-0.048019420513548794
74,2013-03-31,0.03529912655954552,0.033124460235487124,0.037751679790097345,0.009013229829012724,2013,0.012553116221593746,0.05198196131739294
75,2013-04-30,0.04519656607498821,0.0318666582904135,0.036958205707246436,0.05629944388329574,2013,0.054726037407841314,0.038071720695380035
76,2013-05-31,0.02812501044003462,0.030882445714696297,0.03169210347432672,0.018830107829887588,2013,0.021018483226848853,0.0349608371420694
77,2013-06-30,0.0013910559006625669,0.011573604200649722,0.032517806158762555,0.09560769842098252,2013,0.12164317452908895,-0.019681789251390996
78,2013-07-31,-0.04052110120082927,-0.04015590482845067,-0.06708308231985272,-0.06890661377347516,2013,-0.09565119307868793,-0.05307292421971907
79,2013-08-31,0.05871896739780434,0.05118128144212451,0.03551531712018632,0.0731480804299946,2013,0.053713273130216496,0.032069603581931096
80,2013-09-30,-0.015871463198415654,-0.034143009731888566,-0.01856962285667684,-0.01853714890184442,2013,-0.012099535293369146,-0.008101006738226002
81,2013-10-31,0.06639679413771853,0.04821393019201335,0.016693872415954332,0.0012434693888273567,2013,-0.03936802036008425,0.05836196676325251
82,2013-11-30,0.023006526470314814,0.0036842712771340586,-0.011569100869545601,-0.002469809593977757,2013,-0.027384309337247795,0.010830194759191062
83,2013-12-31,-0.022666967380801612,-0.004588429576660727,-0.02539800526111467,0.00919917840817806,2013,-0.00257112837420544,-0.05037034705767495
84,2014-01-31,-0.015564319814410392,0.01372341502578723,-0.026989683977779264,-0.034847066166773175,2014,-0.06091629775024086,-0.031992178221696685
85,2014-02-28,-0.02810302133541519,0.010953059494685108,0.01666412550774715,0.051745492747229116,2014,0.07698459917534131,-0.04278817194862515
86,2014-03-31,0.023068669620076615,0.033885437228985425,0.04394348789747029,0.04555200476418086,2014,0.06101843923712012,0.02729343652096377
87,2014-04-30,0.02177635403124822,0.037630431745730886,0.047313548301796786,0.06566867558936029,2014,0.08327883100266753,0.017440348665499414
88,2014-05-31,-0.030587066864190243,0.019744143964267158,0.02383015884089668,0.034573951478569516,2014,0.06382557176942774,-0.0339159557447119
89,2014-06-30,0.009558677285527187,0.03176866850151511,0.004644077255917386,0.012994482415523272,2014,-0.003025113222080489,-0.008178820917074616
90,2014-07-31,0.021611854014117218,0.03745750948763252,0.01603087386127383,0.03640371280024018,2014,0.02289990491063914,0.0007121167314547011
91,2014-08-31,0.039093237087688915,0.035363622068985356,0.03835406620738861,0.02177213868424671,2014,0.022897775313298188,0.04887942291846149
92,2014-09-30,0.0028995272955524886,0.05964790229888553,-0.004759063762739519,0.040080207996843434,2014,0.004047429436884908,-0.05172359161505151
93,2014-10-31,-0.039608154141490444,0.029512399986544386,-0.015457955470333542,0.036398576434124745,2014,0.025988498041264234,-0.08802159782215854
94,2014-11-30,-0.036127997803593034,-0.0036373195071723557,-0.036005270149946235,-0.012865081261431254,2014,-0.028987692755994793,-0.06388206756923748
95,2014-12-31,-0.005712808306875772,-0.007149583594488498,-0.01700452200434709,-0.036247655499397236,2014,-0.04682098155306219,-0.0010187107642799925
96,2015-01-31,-0.026872501764857695,0.0049462101133356945,-0.0005981881904076308,0.02879734006339198,2015,0.03916229769874535,-0.04434246504362916
97,2015-02-28,0.008310542368327258,0.05499765474853922,0.04027082286138856,0.08892104846816776,2015,0.09753777277112308,-0.023377986378637666
98,2015-03-31,0.07514595182727626,0.04417692481567535,0.07740673329192979,0.06756068449864303,2015,0.08530597946909702,0.09668388046204687
99,2015-04-30,-0.0018466856553612666,0.10344033936581999,0.08688436288410022,0.10500164723154032,2015,0.1410891832604112,-0.019183316069941198
100,2015-05-31,0.08207226352122866,0.08870828445841812,0.021851633521134423,0.03652095813180332,2015,-0.027017682336885653,0.041309275747252364
101,2015-06-30,-0.01221018900706231,0.11789730495823701,-0.0050937110451346555,0.06545828151074963,2015,0.007521012490027623,-0.10898169328669029
102,2015-07-31,0.0476650118213906,0.11407431422958658,0.027639485401808803,0.04540956262657106,2015,-0.007820614997108732,-0.004437441204879419
103,2015-08-31,-0.08881792866215601,-0.005094973524608432,-0.010953430587183049,0.009494856153720721,2015,0.045497876659919896,-0.10197130056389521
104,2015-09-30,-0.01223756322697032,-0.036121365762606744,-0.0674727733439284,-0.04623710141954271,2015,-0.08953041026868258,-0.038531102979824
105,2015-10-31,0.052748651122594234,0.025724461935990376,0.03134056219174181,0.06820151029441611,2015,0.060305515956865625,0.03712622719913281
106,2015-11-30,-0.026016406484198444,-0.03944347275856201,-0.016690638147403142,0.010475175050010133,2015,0.026514476523987217,-0.02822289577732565
107,2015-12-31,-0.009806649881554214,0.01692929387078895,-0.034658186998773655,0.01660742256932259,2015,-0.021612086424068432,-0.061233195100383636
108,2016-01-31,-0.05430245517517181,-0.0196577155007776,-0.020638390746128565,0.002593678447194612,2016,0.018935373039040748,-0.06640882739450889
109,2016-02-29,0.010693859282155304,0.038322086390319074,-0.027674183067698803,-0.00013801310674991694,2016,-0.05232016901068591,-0.03607236042732807
110,2016-03-31,0.023910528388518298,-0.001170050509756243,0.013442108000669514,-0.00999309609147337,2016,-0.007921227030184884,0.04293420968980262
111,2016-04-30,0.00655606629803553,0.04938771682753024,0.042954826756386365,0.06579228770371431,2016,0.0807752228973178,-0.008079109211200378
112,2016-05-31,0.028753747996080804,0.011576205228979938,0.010234981588153898,0.010542835862087053,2016,0.0006128408377105814,0.027929209038701205
113,2016-06-30,-0.038850749584119784,0.04342909327299947,-0.0013835125640398482,0.07395083267472949,2016,0.0702781482662498,-0.09892422512202412
114,2016-07-31,-0.03329199346204388,-0.003974964454858677,-0.012948781839590183,-0.00418111062544458,2016,0.0015035864934165172,-0.04216273776148244
115,2016-08-31,0.03719400195840832,-0.015340856934098968,0.029636799488894788,0.02189874759456358,2016,0.04060897457130369,0.0635518561170708
116,2016-09-30,-0.012488618951498826,-0.016201226578694224,-0.02274425522015792,-0.021882826876819098,2016,-0.030282159331880498,-0.016190847443900088
117,2016-10-31,-0.00781490162881186,0.029703934811281217,0.03310814182552646,0.05071831858497303,2016,0.07288194381926481,-0.014917886501412524
118,2016-11-30,-0.039724450826138784,-0.0864202852286899,-0.06722651204230642,-0.0870643121155622,2016,-0.09121845613045429,-0.02020866419631917
119,2016-12-31,-0.01070945881848768,-0.03235520119618985,-0.024800521069418425,-0.03984367476928124,2016,-0.0431118658313609,0.000589458094829437
120,2017-01-31,0.02399682547437002,0.025101410392664735,0.04694073700471651,0.06466795299774586,2017,0.08705957206894499,0.02605288078388123
121,2017-02-28,-0.014754991805197551,0.012170019926632851,-0.0030727322135777704,0.017721502874531017,2017,0.015941256600235598,-0.032773485419357255
122,2017-03-31,0.01976867556869632,0.03356635118076281,-0.004812108651583809,-0.010033470635069812,2017,-0.041513092661383186,0.00319012664426601
123,2017-04-30,0.019626615892038388,0.04199446877702402,0.017857726573861032,0.048501743849405046,2017,0.035548928088734874,-0.007763763847315114
124,2017-05-31,0.009937241834200276,0.015307549259159954,-1.797005382244013e-05,0.0004529118544000702,2017,-0.012187453746102486,0.0020390412235978227
125,2017-06-30,0.09730716057119089,0.08128348213833814,0.03608583481063527,0.0509350677011886,2017,-0.0022744188429406342,0.0672837204620628
126,2017-07-31,0.009454164139801907,-0.016987587102360143,-0.010218123679284482,-0.010099582635332272,2017,-0.016550994833337634,0.012779625329363633
127,2017-08-31,-0.007014108649037133,0.0028198234860606934,-0.02991981809317638,-0.03135307752065127,2017,-0.05917575303233943,-0.022667299724918225
128,2017-09-30,-0.06026651610682656,0.00470865150245544,-0.013414920113071875,0.017050536520641243,2017,0.03141454870975493,-0.08456103023144677
129,2017-10-31,-0.051699528990458016,-0.012169817776193078,-0.06825789335147829,-0.07120000269975649,2017,-0.10752322266790922,-0.07827251210396152
130,2017-11-30,0.0507681174889797,0.047659866803864644,0.02132806424093133,0.04453790650684553,2017,0.016651978601354693,0.02599729507455594
131,2017-12-31,0.006107104520507739,0.12551818965781336,0.0018065941669287676,0.0697399308057963,2017,0.0057338778835645116,-0.08971536154436832
132,2018-01-31,0.008982485788510521,0.016053100606052705,-0.02854513569941025,0.022231363716177767,2018,-0.018831565180514098,-0.038704882072014966
133,2018-02-28,0.07537849463477644,0.0923631288514165,0.0824051126959356,0.13806803232458578,2018,0.13660233327742494,0.04256802674271093
134,2018-03-31,-0.08924513364633885,-0.06122696698861185,-0.05362378343240683,-0.0072039997877781795,2018,0.014408267097290345,-0.10865343369055064
135,2018-04-30,0.012534445786256274,0.1002032570903622,0.014258911001591197,0.12859522466917186,2018,0.08648528423245382,-0.08760588409191955
136,2018-05-31,0.04176697862961151,0.061255256987859115,0.10583584977740289,0.1469272304329408,2018,0.20125196240160836,0.04351158469661444
137,2018-06-30,-0.0009274101840454288,0.03312684552916999,-0.010130579360954814,0.03179113361334081,2018,0.005560836579823713,-0.04351697911625564
138,2018-07-31,-0.0790301645087886,-0.05194218525681601,-0.12194438775743757,-0.1065727118378954,2018,-0.16303092471253067,-0.12171710371887047
139,2018-08-31,0.013932944493755919,0.008257215581960253,0.003737161919806138,0.005998976958620033,2018,-0.0013589411594319145,0.010542010143271914
140,2018-09-30,-0.01568720488147415,0.0307755536171911,0.009863640997050891,0.0444991422141626,2018,0.04681860884335502,-0.043460911800100116
141,2018-10-31,0.02110504677864997,0.009871166975481141,0.012602788362668729,0.007869220097475165,2018,0.00498390158307834,0.024837641604840546
142,2018-11-30,-0.13443038634519175,-0.18209072616612346,-0.1788453426807272,-0.17511038507014007,2018,-0.19569517149520965,-0.13467517340778717
143,2018-12-31,0.07965231329332655,0.13084104193466295,0.07500768485009086,0.10718444865586038,2018,0.0769454558919565,0.035647252848155744
144,2019-01-31,-0.026379790386246726,-0.0432513528022554,-0.021934205138980416,-0.020827993658792232,2019,-0.007946627203521586,-0.016274322294703325
145,2019-02-28,0.09389363721148627,0.05832807247983543,0.1166423516302967,0.12497608492453947,2019,0.16550758170917532,0.11888391013959554
146,2019-03-31,0.025620929736481494,0.04299161399607462,-0.014528854422804565,-0.026801540422837302,2019,-0.07563666671191993,0.0029970385270582725
147,2019-04-30,-0.0163619706580168,0.015900233118864588,-0.021897145201911432,-0.016517146164694893,2019,-0.03818342259703022,-0.03795065933701308
148,2019-05-31,0.020698825448756935,0.05335364513840527,0.044628500083196146,0.041378529509788334,2019,0.04898079429940338,0.017961238207856278
149,2019-06-30,-0.07050608577683698,-0.08464016734340779,-0.06957361681097254,-0.03959759147013948,2019,-0.03159808172098963,-0.0779608231810359
150,2019-07-31,0.02107687215074025,0.00030214949353677426,0.04364952967460878,0.08153389835067938,2019,0.11449391720314964,0.023808377903240953
151,2019-08-31,-0.07243652535221887,-0.06612394336000586,-0.1101887951286569,-0.09703510087824113,2019,-0.13794366165078567,-0.10104579836175226
152,2019-09-30,-0.025192922214022834,-0.007685582858377953,-0.0040776197101206465,0.013341393133154841,2019,0.02570302595923459,-0.03209844706153193
153,2019-10-31,0.020254870534302118,0.02685590116773387,0.029687240450973897,0.0355632153795564,2019,0.041695069979512306,0.018732552711630875
154,2019-11-30,-0.039073145922914145,0.04198994950130932,-0.027374195853245485,0.0034936832960811336,2019,-0.02533891434636194,-0.08918915817485486
155,2019-12-31,0.00634721767532472,-0.00915227271998772,-0.00747443977389181,-0.003198206285468367,2019,-0.009270118537028678,0.005048017404160954
156,2020-01-31,0.002317526103900208,0.05084751285930577,0.021954917806394417,0.04567242344687182,2020,0.04104482177166324,-0.023987524242794166
157,2020-02-29,-0.09167196198472102,-0.04177438022686722,-0.06636530590369495,-0.05136643669031929,2020,-0.05100857148822012,-0.11146685942982273
158,2020-03-31,-0.07778365215890169,-0.056389326662759434,-0.062053702028713464,-0.07470987371706407,2020,-0.06967708633494696,-0.07428775399770342
159,2020-04-30,-0.18343616274738142,-0.022265275864454655,-0.1689180522187779,-0.14248071527444323,2020,-0.2085480481873031,-0.2699812193967104
160,2020-05-31,0.1941971019322658,0.16267406605126655,0.2120409831380439,0.23420511856452153,2020,0.2678105177107992,0.20779849276241563
161,2020-06-30,0.07376622596967962,0.13212841562123961,0.06378308674041251,0.09117364933564022,2020,0.05200941528059311,0.02589828023165222
162,2020-07-31,-0.026974047857320098,0.012378509633736044,-0.04420790136958848,-0.016222370063446692,2020,-0.05313250232124314,-0.06926001901205324
163,2020-08-31,0.04129681814809849,0.13079381970941184,0.07161207400694787,0.11588634021112677,2020,0.10145309528931948,-0.010431187805222938
164,2020-09-30,0.06249700448156935,0.10296996334488132,0.012888321002383582,0.033580232200451546,2020,-0.0362649307103902,0.007110227711286499
165,2020-10-31,0.03756690736121549,-0.013164255613294425,0.02213472275845592,0.04884961455734239,2020,0.05878301144183778,0.04185895064764743
166,2020-11-30,-0.006425708540130994,-0.03693577026197176,-0.009897472087037727,-0.0070559960254642125,2020,0.0047272712885494395,0.00567270251654927
167,2020-12-31,0.16099563383352633,0.16706982346515722,0.08831976524896641,0.16090320247116924,2020,0.08519023907079387,0.08532888611432948
168,2021-01-31,0.0997793055620091,0.13163387766266468,0.03136425103485752,0.06955028119150661,2021,-0.014792059385972778,0.03055147716978099
169,2021-02-28,0.11147082930391419,0.0059568138307305,0.023973149518984008,0.03426225336824583,2021,-0.00047841868009251137,0.11533444522341005
170,2021-03-31,0.009266396576964448,-0.009653784098467432,0.023708231458029163,0.026004769819314943,2021,0.0499066950380956,0.024799135174569855
171,2021-04-30,0.02699266284603538,0.012834703005773574,0.11074448623263523,0.04867545814683065,2021,0.1395062614535614,0.10698206850236852
172,2021-05-31,0.08459021501125467,0.011106973254517727,0.09317116705695558,0.08495472624612373,2021,0.13027729917019312,0.1297305323178895
173,2021-06-30,0.05953920685898423,0.09282264798975784,0.05643026438091736,0.056546204397351904,2021,0.03679554135389823,0.041285045046346724
174,2021-07-31,0.005215726845582971,0.06466340564844533,0.03167916275437448,0.0750076595913692,2021,0.07174725609872952,-0.03294064301994982
175,2021-08-31,-0.018021740746011622,-0.014703743364481266,-0.037863820046569054,-0.020130822465623838,2021,-0.041631900456946445,-0.03846827787752812
176,2021-09-30,-0.016841588507016902,-9.160900536799408e-05,-0.03558717473690732,-0.0043555917254742916,2021,-0.03147616770618916,-0.05020516287850307
177,2021-10-31,-0.040581130495950024,-0.052527448905466304,-0.04517239410559158,-0.001174997827883388,2021,0.0002068977672331912,-0.058902301234866755
178,2021-11-30,-0.023161653782377535,-0.003705536996438231,-0.001624001473860557,-0.00374856926430239,2021,0.008061024651244936,-0.021058602125867784
179,2021-12-31,-0.08693908071360734,-0.0702005090020989,-0.11125986234022366,-0.09990777323411258,2021,-0.13259784071648312,-0.11314480193572526
180,2022-01-31,0.06160444116876818,0.04907111818805587,0.07928718111266814,0.10404202911065774,2022,0.12799143054491385,0.0643350486320795
181,2022-02-28,-0.07769150783842844,-0.09786372337580022,-0.060273802550844476,-0.084561932848976,2022,-0.05705811979270614,-0.046752482276884805
182,2022-03-31,0.043721209103521695,0.046284783535448244,0.02386020645478174,0.043208740027452106,2022,0.02206595016274887,0.02283465377685326
183,2022-04-30,0.03208266509205448,0.03108101163798968,0.06326489706303494,0.06069216942302356,2022,0.09237522812103642,0.049460971624582795
184,2022-05-31,0.031950464570072785,-0.002810823814276245,0.04724937907080256,0.008745488645247474,2022,0.04142504733815176,0.07623251122538972
185,2022-06-30,-0.002753546385540982,0.009575878857783158,-0.050263485114752274,-0.02438697950169007,2022,-0.07806163085256343,-0.045611481178339804
186,2022-07-31,-0.10539668941108926,-0.11402239553503225,-0.1763422506544123,-0.15780405360424882,2022,-0.22443676178560035,-0.14582571549586107
187,2022-08-31,0.019774725780754305,0.06748625096909697,0.0636077233252246,0.09166267812283609,2022,0.11163991307313506,0.00380798456001237
188,2022-09-30,0.005675657896230099,0.01926522532418087,-0.01775258427589254,-0.01515393281386322,2022,-0.04537695869996125,-0.014132572634821264
189,2022-10-31,-0.08446097524323946,-0.07249965527178641,-0.11668913534153359,-0.11727193401795744,2022,-0.1554807541019781,-0.10626431593990113
190,2022-11-30,0.006922718479318033,0.026147108314581207,0.007605686901300113,0.005485508058191873,2022,-0.0034437184374576345,-0.0012879028057683935
191,2022-12-31,0.06100598618473278,0.07174454619687132,0.10203802193416814,0.11641878468079361,2022,0.1520815404241597,0.06896234268006844
192,2023-01-31,-0.078654266946284,-0.04834392345839204,-0.1023465891751215,-0.0708273575675327,2023,-0.10967485154031617,-0.12141521560844312
193,2023-02-28,0.07217600105226087,0.07802421877918869,0.09542437979619989,0.09109208600385835,2023,0.11141635588433346,0.08304222845693722
194,2023-03-31,-0.004514881695849134,0.023420674848966854,0.004430528540189246,-0.017778148595455696,2023,-0.022800516631825307,-0.0029056162824154666
195,2023-04-30,-0.01762603438652443,0.0944492539046482,-0.014538979446248684,0.10537764085805966,2023,0.05242705165274909,-0.13207846121412706
196,2023-05-31,-0.00022591559009881913,0.018216858127725007,-0.0053962330896398635,0.07859865698682582,2023,0.06420695262837287,-0.0540299062370141
197,2023-06-30,-0.029251753237465507,0.007004674337906715,0.011249659148931834,0.01702884622763564,2023,0.03940204482634687,-0.030018854371304853
198,2023-07-31,-0.001031780714098008,0.036020656547022155,0.010586415263560064,0.012286697008948527,2023,0.005378674356046519,-0.014599042228523285
199,2023-08-31,-0.005994242675685528,0.06800789266353405,-0.05872529988773675,-0.009205004443745895,2023,-0.09893712932540691,-0.09412098667331635
200,2023-09-30,-0.022019581331635212,-0.007305970979751452,-0.0007517752206478018,-0.019215355412762015,2023,-0.005304354477716485,-0.00951069335602628
