종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"030210","KTB네트워크","2165","-145","-6.28","2260","2270","2090","338190","732804950","130580009180","60314092"
"003550","LGCI","7380","-270","-3.53","7400","7590","7040","185779","1350413220","629461661040","85292908"
"003555","LGCI(1우)","4960","-270","-5.16","5010","5170","4900","45022","223965620","10544682240","2125944"
"002610","LGEI","13400","-450","-3.25","13600","13900","12400","212287","2790048300","1244393572800","92865192"
"002615","LGEI(1우)","7800","-310","-3.82","7820","7830","7650","13541","105295100","14894529000","1909555"
"017940","LG가스","17950","-350","-1.91","18300","18300","17200","2840","49772500","123137000000","6860000"
"006360","LG건설","11500","-700","-5.74","11950","11950","11150","229150","2640430000","586500000000","51000000"
"010120","LG산전","1400","-75","-5.08","1440","1470","1345","1078713","1520863100","181475820400","129625586"
"001120","LG상사","4700","-500","-9.62","5010","5100","4660","905750","4349078500","319600000000","68000000"
"068870","LG생명과학","17050","-1250","-6.83","17700","17900","16850","311406","5375743300","161582679500","9476990"
"068875","LG생명과학(1우)","35250","-3000","-7.84","38500","38600","32850","14444","512855500","8326614000","236216"
"051900","LG생활건강","37600","-400","-1.05","37900","38500","35500","40830","1537193000","587244207200","15618197"
"051905","LG생활건강(1우)","17500","-500","-2.78","17300","17550","17000","24352","423582500","36744697500","2099697"
"012990","LG석유화학","13600","-1150","-7.80","14450","14500","13150","110170","1505531000","614720000000","45200000"
"035000","LG애드","12000","-500","-4.00","12250","12250","11150","174706","2026551000","141274800000","11772900"
"006260","LG전선","11500","-1000","-8.00","12050","12250","11250","174670","2016397000","370300000000","32200000"
"066570","LG전자","41300","-2200","-5.06","42800","43000","40100","1051463","43677704900","5765738661900","139606263"
"066575","LG전자(1우)","18800","-1200","-6.00","19200","19500","18050","487882","9120851600","323096649600","17185992"
"032710","LG카드","34000","-4000","-10.53","36900","37000","32500","263465","9078123000","2516000000000","74000000"
"005940","LG투자증권","13300","-100","-0.75","13300","13450","12700","1746757","22889132100","1663717216000","125091520"
"005945","LG투자증권(1우)","6580","-190","-2.81","6650","6760","6400","198049","1299147520","130750969440","19870968"
"002550","LG화재","4010","70","1.78","3810","4010","3710","534310","2066180950","240600000000","60000000"
"051910","LG화학","40600","-3400","-7.73","43250","43550","40300","322968","13427251300","2615657598400","64425064"
"051915","LG화학(1우)","17800","-1200","-6.32","18500","19000","17800","127584","2348402700","154170267800","8661251"
"008260","NI테크","4520","-30","-0.66","4550","4550","4260","10790","48536250","12848936200","2842685"
"005490","POSCO","118000","-4000","-3.28","120500","121500","114000","274993","32291459000","10712251810000","90781795"
"010950","S-Oil","16250","-1250","-7.14","17300","17800","15050","192879","3190528750","1829470370000","112582792"
"010955","S-Oil(1우)","13500","-850","-5.92","14000","14050","12900","1150","15705500","14920308000","1105208"
"009160","SIMPAC","3410","-140","-3.94","3270","3500","3270","4840","16359750","8866000000","2600000"
"025530","SJM","3505","5","0.14","3430","3505","3120","111770","369969200","59585000000","17000000"
"003600","SK","13100","-950","-6.76","13650","13900","13000","604517","8085176700","1662950968200","126942822"
"003605","SK(1우)","8440","-410","-4.63","8800","8800","8420","5840","49711100","16950440240","2008346"
"011790","SKC","10700","-100","-0.93","10500","10750","9800","203450","2100888800","345503000000","32290000"
"018670","SK가스","15200","-700","-4.40","15650","15650","14650","17810","271641000","131155708000","8628665"
"001740","SK글로벌","11200","200","1.82","11000","11250","10100","144400","1565026500","1077406747200","96197031"
"001745","SK글로벌(1우)","4150","-300","-6.74","4355","4355","4100","6520","27417000","8580125000","2067500"
"001510","SK증권","1400","-30","-2.10","1405","1425","1370","1062225","1474137050","448164039400","320117171"
"001515","SK증권(1우)","1940","-40","-2.02","1900","1970","1900","28073","54073420","7590277160","3912514"
"006120","SK케미칼","5960","-300","-4.79","6120","6190","5840","144110","860480300","105823000520","17755537"
"006125","SK케미칼(1우)","3570","-160","-4.29","3790","3790","3470","22310","80716500","9592664970","2687021"
"017670","SK텔레콤","229000","-4000","-1.72","231500","233000","219500","4674346","1048174514000","20415961430000","89152670"
"007050","SNG21","5660","-660","-10.44","6110","6110","5660","1960","11352000","3327157420","587837"
"011810","STX","3960","-190","-4.58","4005","4255","3935","46150","183795000","77770689480","19639063"
"011815","STX(1우)","16300","-1600","-8.94","16400","16500","16200","580","9461000","489000000","30000"
"024070","WISCOM","3050","-50","-1.61","2985","3050","2790","46840","137092250","43646720000","14310400"
"009840","갑을","1080","-150","-12.20","1230","1250","1050","7247320","8074374700","187006583520","173154244"
"010460","개발리스","735","-60","-7.55","795","795","725","1397630","1060321600","60663788745","82535767"
"000860","건설화학","25600","-1000","-3.76","26000","26000","24100","1570","40138500","24965529600","975216"
"012720","건영","640","-75","-10.49","720","720","630","240990","160382400","13125771520","20509018"
"003060","건풍제약","375","-5","-1.32","360","415","360","1663960","632642650","10125000000","27000000"
"001390","경기화학","1180","-40","-3.28","1220","1220","1115","20510","23751850","8463316360","7172302"
"000800","경남기업","2180","-75","-3.33","2210","2250","2145","102520","223295800","57429119940","26343633"
"001670","경남모직","1500","-100","-6.25","1650","1650","1470","7970","12502300","5366385000","3577590"
"001675","경남모직(1우)","7290","-50","-0.68","7290","7290","7290","1400","10206000","559332540","76726"
"008020","경남에너지","1030","-35","-3.29","1065","1065","1015","90600","93848550","30691177800","29797260"
"006610","경남은행","525","0","0.00","0","0","0","0","0","27195022575","51800043"
"002100","경농","10450","-50","-0.48","10300","10450","10300","300","3112500","21746261900","2080982"
"002105","경농(1우)","196500","-32500","-14.19","195500","196500","195500","40","7840000","66024000","336"
"012320","경동가스","13250","-450","-3.28","13500","13500","13100","4640","61864500","41976000000","3168000"
"009450","경동보일러","19350","-150","-0.77","18900","19650","18300","8230","154707500","44582400000","2304000"
"000050","경방","24600","-150","-0.61","24300","25500","24300","1200","29874000","51168000000","2080000"
"012610","경인양행","11500","-300","-2.54","11800","11900","11100","12390","144775500","28750000000","2500000"
"009140","경인전자","7380","-310","-4.03","7500","7500","7200","3570","26064600","11592481860","1570797"
"002050","경향건설","1530","-140","-8.38","1700","1700","1460","76790","118240800","4704959610","3075137"
"002055","경향건설(1우)","14500","-1300","-8.23","16250","16250","14500","390","6056000","250125000","17250"
"013580","계룡건설","7850","-950","-10.80","8450","8600","7600","571290","4593220200","70107619950","8930907"
"011840","계몽사","445","-65","-12.75","490","500","445","3512177","1659106465","25089507175","56380915"
"012200","계양전기","2155","-30","-1.37","2120","2155","2050","211730","443801300","70253000000","32600000"
"012205","계양전기(1우)","1460","-140","-8.75","1545","1600","1460","5750","8576450","2044000000","1400000"
"027840","고덴시","1795","-115","-6.02","1830","1835","1745","127720","228368800","41403353325","23065935"
"004200","고려개발","6200","-280","-4.32","6300","6400","6100","8920","55020000","37200000000","6000000"
"002140","고려산업","2160","-80","-3.57","2150","2280","2080","86240","184948700","6177600000","2860000"
"011160","고려산업개발","2120","-85","-3.85","2290","2290","2000","49860","106660050","24784716480","11690904"
"003660","고려시멘트","17500","-300","-1.69","17450","17500","17150","3249","56455500","69261605000","3957806"
"010130","고려아연","18000","0","0.00","17400","18000","16750","188640","3324266500","339660000000","18870000"
"002240","고려제강","16800","-200","-1.18","16200","16900","16200","3320","55474500","109643452800","6526396"
"002540","고제","2000","50","2.56","1750","2000","1660","110619","200381200","91992858000","45996429"
"003590","광덕물산","1840","75","4.25","1755","1915","1690","3375967","6141804430","8149893600","4429290"
"003595","광덕물산(1우B)","1030","-20","-1.90","1005","1125","1005","160560","168691250","1442000000","1400000"
"009290","광동제약","915","-40","-4.19","935","950","895","902760","819581200","47965078665","52420851"
"017040","광명전기","500","-35","-6.54","525","535","485","1419127","716361850","16111862500","32223725"
"017900","광전자","3540","-310","-8.05","3810","3820","3400","103550","370578850","51552662460","14562899"
"037710","광주신세계","44900","-550","-1.21","43700","44900","41100","5925","255811500","71840000000","1600000"
"005770","광주은행","500","0","0.00","0","0","0","0","0","17040258500","34080517"
"064900","교보메리츠","5020","-50","-0.99","5010","5070","5000","19070","95946600","84336000000","16800000"
"030610","교보증권","3000","0","0.00","2945","3000","2765","45200","130119500","108000000000","36000000"
"007690","국도화학","11300","-1100","-8.87","12100","12250","10700","75090","855692500","65659960800","5810616"
"005320","국동","4945","-295","-5.63","5200","5200","4895","3450","17231700","9763408000","1974400"
"060000","국민은행","42000","-2200","-4.98","43500","44100","41100","1634599","68850035500","13786864770000","328258685"
"001140","국보","4020","-80","-1.95","3950","4030","3910","1350","5363700","4129762080","1027304"
"000680","국제상사","1930","-145","-6.99","1915","2065","1910","64930","126001600","60636193810","31417717"
"000685","국제상사(1우)","8700","-1100","-11.22","8930","8930","8700","80","699800","322221900","37037"
"002720","국제약품","5750","-80","-1.37","5620","5750","5550","3610","20239000","14475510000","2517480"
"008670","굿모닝신한증권","4470","0","0.00","0","0","0","0","0","1016224671690","227343327"
"008675","굿모닝신한증권(1우)","3500","0","0.00","0","0","0","0","0","24570000000","7020000"
"000470","그린화재보험","6500","510","8.51","5800","6800","5800","5530","34211700","41600000000","6400000"
"015360","극동가스","11300","-350","-3.00","11600","11600","11200","5300","60221500","67800000000","6000000"
"000980","극동건설","5980","330","5.84","5530","6320","5270","4490","26213700","6080960340","1016883"
"000985","극동건설(1우)","6380","-310","-4.63","5750","6930","5750","1790","11095200","525150560","82312"
"014530","극동유화","5900","-320","-5.14","6060","6060","5850","3690","21963700","11800000000","2000000"
"006250","극동전선","20700","-300","-1.43","20250","21200","19400","5060","101802000","51667200000","2496000"
"010200","극동제혁","5000","-200","-3.85","5000","5000","4760","25180","122844450","5627700000","1125540"
"002250","근화제약","10400","-500","-4.59","10450","10700","9540","30205","304816000","26995352800","2595707"
"002380","금강고려","117000","-3000","-2.50","123500","124000","114000","16550","1963770000","1316303937000","11250461"
"014280","금강공업","6900","-190","-2.68","7070","7070","6650","31420","221904100","33506151600","4855964"
"014285","금강공업(1우)","7850","-430","-5.19","7520","8230","7350","280","2122700","926103750","117975"
"010730","금강화섬","1065","135","14.52","1065","1065","1065","61501","65498565","6427236660","6034964"
"008870","금비","27000","-2000","-6.90","27750","27750","26000","790","21256000","27000000000","1000000"
"001570","금양","335","-15","-4.29","355","360","330","1421690","488388850","11292196750","33708050"
"002990","금호산업","1620","-60","-3.57","1595","1650","1530","230660","370622000","65809198440","40622962"
"002995","금호산업(1우)","985","-45","-4.37","985","1030","980","27540","27211650","12516891440","12707504"
"011780","금호석유","2200","15","0.69","2120","2250","2050","29330","63592300","64611243400","29368747"
"011785","금호석유(1우)","1580","-10","-0.63","1600","1600","1530","6280","9818550","7553919960","4780962"
"001210","금호전기","16300","-900","-5.23","16700","16850","15400","77050","1247359500","85594527400","5251198"
"010050","금호종금","600","0","0.00","565","605","550","496160","288400200","17624660400","29374434"
"019930","기라정보통신","225","-5","-2.17","230","260","215","20928098","5090964850","6915308625","30734705"
"006070","기린","10450","1340","14.71","10400","10450","9000","58448","588727700","12540000000","1200000"
"000270","기아차","8800","-710","-7.47","9260","9410","8750","952335","8600649200","3253628004000","369730455"
"001430","기아특수강","965","-30","-3.02","1020","1020","890","540190","520170550","35938903455","37242387"
"014990","나산","6530","-740","-10.18","7190","7220","6530","3959","26968670","17941821470","2747599"
"014590","나자인","9000","300","3.45","8590","9000","8300","2270","19858900","14850000000","1650000"
"001260","남광토건","2680","-180","-6.29","2800","2820","2560","904853","2429995690","53196032880","19849266"
"001265","남광토건(1우B)","15200","0","0.00","0","0","0","0","0","84629876000","5567755"
"008350","남선알미늄","4290","360","9.16","3830","4500","3660","3968300","16770709300","76417988790","17813051"
"008355","남선알미늄(1우)","6800","390","6.08","6010","7350","6010","13570","91869400","523416400","76973"
"069470","남선홈웨어","610","-75","-10.95","670","690","600","3167590","2031984250","10717285200","17569320"
"004270","남성","4990","270","5.72","4570","4990","4400","8690","42537900","18069867840","3621216"
"003020","남양","3570","-65","-1.79","0","0","0","0","0","1908232830","534519"
"003920","남양유업","245500","-6500","-2.58","243000","264500","243000","50","12440000","176760000000","720000"
"003925","남양유업(1우)","113000","-9500","-7.76","113000","113000","113000","10","1130000","18832806000","166662"
"001950","남한제지","3345","-195","-5.51","3360","3365","3310","25900","86338200","8529750000","2550000"
"001955","남한제지(1우)","2570","-30","-1.15","2610","2610","2500","3210","8184650","1413500000","550000"
"025860","남해화학","1215","-95","-7.25","1260","1280","1210","375255","462956675","60359794245","49678843"
"004250","내쇼날푸라스","7000","-400","-5.41","7070","7070","6800","5150","35915900","25704000000","3672000"
"004255","내쇼날푸라스(1우)","6400","300","4.92","6090","6400","6090","20","124900","3379200000","528000"
"003050","넥상스코리아","820","-25","-2.96","835","855","820","59660","49573200","31160000000","38000000"
"005720","넥센","8800","-410","-4.45","9020","9020","8500","5260","45890600","23565872000","2677940"
"005725","넥센(1우)","5990","290","5.09","5640","5990","5640","30","172800","2156759400","360060"
"002350","넥센타이어","8600","-500","-5.49","8700","9140","8400","6910","59524200","81631423600","9492026"
"002355","넥센타이어(1우B)","6000","-50","-0.83","5980","6050","5800","3570","21441000","3900000000","650000"
"005250","녹십자","25250","-950","-3.63","26200","26200","25250","6860","178353000","118019358500","4674034"
"005255","녹십자(1우)","15500","-400","-2.52","15900","15900","15500","1640","26067000","2515092000","162264"
"005257","녹십자(2우B)","16000","-300","-1.84","15000","16000","15000","20","310000","1296480000","81030"
"004370","농심","72000","0","0.00","70200","72000","66700","21650","1518801000","547200000000","7600000"
"008320","누보텍","195","0","0.00","0","0","0","0","0","4282833750","21963250"
"023590","다우기술","1440","-100","-6.49","1480","1540","1425","311700","453888750","57600000000","40000000"
"009280","다함이텍","13450","-250","-1.82","13200","13650","13050","5030","67014000","49002196700","3643286"
"033780","담배인삼공사","16400","-200","-1.20","16450","16600","15650","303997","4961631800","2975656950800","181442497"
"015590","대경기계","7200","-330","-4.38","7580","7580","7060","10140","73764400","23824749600","3308993"
"016710","대구가스","19950","-1050","-5.00","21000","21000","19950","1630","33669000","57057000000","2860000"
"006370","대구백화점","8910","-810","-8.33","9460","9600","8700","216024","1966567940","94914452160","10652576"
"006375","대구백화점(1우)","174000","0","0.00","0","0","0","0","0","745068000","4282"
"005270","대구은행","4760","100","2.15","4530","4760","4360","1253490","5678405000","628915000000","132125000"
"004130","대덕GDS","11250","-450","-3.85","11350","11500","11000","197446","2208331500","226840646250","20163613"
"004135","대덕GDS(1우)","5150","-550","-9.65","5400","5510","5100","950","4995400","11124000000","2160000"
"004137","대덕GDS(2우B)","6440","-160","-2.42","6300","6600","6100","1450","9067800","2653280000","412000"
"008060","대덕전자","9800","-140","-1.41","9850","10000","9350","266430","2576658600","478203740000","48796300"
"012510","대동","1400","-45","-3.11","1430","1490","1285","627074","864817700","14994000000","10710000"
"000490","대동공업","3860","-175","-4.34","4005","4005","3855","12890","49825750","18318178120","4745642"
"008110","대동전자","1950","0","0.00","1910","1960","1910","30510","58906600","19500000000","10000000"
"000210","대림산업","14250","-850","-5.63","14900","15250","14200","101800","1493525500","562875000000","39500000"
"000215","대림산업(1우)","6350","-250","-3.79","6300","6470","6010","6280","39218500","26670000000","4200000"
"003960","대림수산","2280","-350","-13.31","2360","2630","2240","213205","493506900","3919935600","1719270"
"003965","대림수산(1우)","23350","-750","-3.11","23400","23400","23350","100","2338000","397183500","17010"
"005750","대림요업","2230","-75","-3.25","2230","2280","2150","63640","139877700","22300000000","10000000"
"006570","대림통상","3000","40","1.35","2555","3000","2555","250610","729674950","48000000000","16000000"
"001680","대상","1790","-110","-5.79","1840","1900","1760","516600","932394700","75568268900","42216910"
"001685","대상(1우)","1325","-70","-5.02","1360","1400","1285","14230","19154450","3025909125","2283705"
"001687","대상(2우B)","1395","-55","-3.79","1420","1420","1360","6260","8773450","2311699140","1657132"
"036580","대상사료","830","-40","-4.60","850","905","820","194767","166159510","14008936710","16878237"
"036585","대상사료(1우B)","1635","-15","-0.91","1540","1635","1535","1140","1809900","1834082505","1121763"
"005620","대성산업","22700","-250","-1.09","22100","22700","21100","1380","30908000","116498897000","5132110"
"003540","대신증권","14300","-700","-4.67","15000","15150","13550","1035885","14813217500","694785520000","48586400"
"003545","대신증권(1우)","7400","-90","-1.20","7310","7400","6820","439140","3107121100","192400000000","26000000"
"009940","대아리드선","3300","-115","-3.37","3420","3420","3050","6560","20780050","5280000000","1600000"
"009190","대양금속","520","-20","-3.70","485","525","485","40910","20684550","14186640000","27282000"
"014160","대영포장","280","35","14.29","220","280","220","56187283","14574188040","66492811560","237474327"
"047040","대우건설","2600","30","1.17","2470","2620","2445","261890","653672300","431719779400","166046069"
"047050","대우인터내셔","2290","-70","-2.97","2320","2340","2265","125790","289214150","97981128510","42786519"
"064960","대우정밀","14750","750","5.36","13500","14750","13500","27490","390309500","142625021750","9669493"
"042660","대우조선해양","7000","-700","-9.09","7650","7700","6990","933424","6837209100","1346735306000","192390758"
"042670","대우종합기계","2820","-80","-2.76","2810","2900","2715","832350","2312821600","473639822880","167957384"
"006800","대우증권","4520","-60","-1.31","4505","4535","4290","1166411","5171471020","859256027320","190100891"
"006805","대우증권(1우)","2620","-60","-2.24","2600","2640","2530","52970","136847100","36878465000","14075750"
"004550","대우차판매","9700","-50","-0.51","9600","9700","9150","585139","5540280700","284016000000","29280000"
"004555","대우차판매(1우)","5700","-250","-4.20","5760","5900","5400","18290","101275900","5700000000","1000000"
"003090","대웅","7650","-650","-7.83","8080","8150","7520","38572","298908100","18892700100","2469634"
"069620","대웅제약","14800","0","0.00","14350","14800","14100","43920","640341000","146202362400","9878538"
"000430","대원강업","5850","-160","-2.66","5810","6150","5600","25670","148954200","35100000000","6000000"
"006340","대원전선","3795","425","12.61","3170","3795","2960","9140","31227050","19898399400","5243320"
"006345","대원전선(1우)","3015","-130","-4.13","3095","3095","2840","1700","4916250","790291800","262120"
"006347","대원전선(2우B)","18300","1000","5.78","18300","18300","18300","10","183000","815448000","44560"
"003220","대원제약","19000","0","0.00","18950","20000","16450","1300","24920000","43091240000","2267960"
"024890","대원화성","2710","-90","-3.21","2800","2900","2600","5720","15290650","6918440300","2552930"
"001190","대유","480","0","0.00","460","485","430","306540","140427500","18415892160","38366442"
"012800","대창공업","3580","-95","-2.59","3650","3770","3520","23550","84386950","26649104720","7443884"
"012805","대창공업(1우)","235000","0","0.00","0","0","0","0","0","50290000","214"
"015230","대창단조","3180","-470","-12.88","3410","3500","3105","32890","107430200","6360000000","2000000"
"026870","대한가스","12550","-350","-2.71","12900","12900","12300","40381","503940550","121735000000","9700000"
"001070","대한방직","10350","-650","-5.91","10550","10800","10250","20480","211843000","10971000000","1060000"
"006650","대한유화","5500","-100","-1.79","5550","5550","5480","66420","367357800","45100000000","8200000"
"007480","대한은박지","12100","200","1.68","11500","12350","11300","6060","71100500","12100000000","1000000"
"001440","대한전선","5990","-260","-4.16","6050","6190","5530","212080","1227319400","191680000000","32000000"
"001790","대한제당","10400","0","0.00","10300","10400","10050","8090","82329000","32966804000","3169885"
"001795","대한제당(1우)","6400","-550","-7.91","6530","6750","6200","8360","53042000","1728736000","270115"
"001130","대한제분","31700","-1300","-3.94","32100","32850","31700","3200","102125000","53573000000","1690000"
"000120","대한통운","8100","-360","-4.26","8300","8350","8070","46360","377422200","83646059400","10326674"
"004540","대한펄프","2800","-170","-5.72","2850","2900","2710","1840","5144000","9492313600","3390112"
"004545","대한펄프(1우)","1680","-30","-1.75","1575","1680","1565","1090","1714400","1537872000","915400"
"003490","대한항공","11400","-300","-2.56","11500","11850","11350","573005","6640385500","812699570400","71289436"
"003495","대한항공(1우)","6600","-400","-5.71","6760","6830","6560","7460","49377800","9102568200","1379177"
"005880","대한해운","3070","-130","-4.06","3080","3190","3000","52060","158323100","30700000000","10000000"
"003830","대한화섬","17000","-400","-2.30","17100","17100","16350","2800","47017000","22576000000","1328000"
"000400","대한화재","6080","-170","-2.72","6300","6300","5320","2040","12066100","51132800000","8410000"
"016090","대현","8840","240","2.79","8520","8840","8300","620","5241300","47570082040","5381231"
"001980","대호","980","-70","-6.67","985","1010","950","174730","172627250","12602142420","12859329"
"069460","대호에이엘","545","-35","-6.03","570","585","520","5127093","2849799635","14788487255","27134839"
"004830","덕성","2210","-110","-4.74","2260","2350","2200","43260","96957750","34037536000","15401600"
"004835","덕성(1우)","1650","-60","-3.51","1695","1695","1630","2970","4899050","2296800000","1392000"
"004837","덕성(2우B)","4150","-15","-0.36","4270","4270","3960","11670","48267000","1155360000","278400"
"024900","덕양산업","8560","-780","-8.35","9380","9380","8540","5749","50247040","27875622880","3256498"
"015940","데이콤","14200","-550","-3.73","14600","14750","13800","215162","3065665400","526010600000","37043000"
"001620","동국실업","4690","-305","-6.11","4890","4890","4420","6220","28832750","12350889880","2633452"
"001230","동국제강","4455","-315","-6.60","4710","4740","4405","201780","912968850","342504855000","76881000"
"023450","동남합성","10100","-500","-4.72","10500","10500","9850","6850","68880300","9532369900","943799"
"004140","동방","5050","-30","-0.59","5020","5050","4950","26470","132074800","18786000000","3720000"
"007590","동방아그로","2400","-220","-8.40","2450","2530","2385","66180","159573200","30132964800","12555402"
"007595","동방아그로(1우)","245000","0","0.00","0","0","0","0","0","61250000","250"
"005960","동부건설","3000","-330","-9.91","3220","3220","2905","57610","173848600","65371035000","21790345"
"005965","동부건설(1우)","3295","-25","-0.75","3265","3345","3235","350","1135700","11013092675","3342365"
"012030","동부정밀","6300","-120","-1.87","6550","6750","6300","9580","61806800","25200000000","4000000"
"016380","동부제강","3100","-60","-1.90","2965","3100","2950","69090","209054950","70389306800","22706228"
"016385","동부제강(1우)","2200","-105","-4.56","2210","2310","2100","22670","48771350","5643770000","2565350"
"016610","동부증권","2395","-75","-3.04","2325","2430","2325","49360","116707000","35206500000","14700000"
"000990","동부한농","5680","-280","-4.70","5940","5940","5500","15020","84247300","56396975600","9929045"
"005830","동부화재","2295","-80","-3.37","2295","2310","2225","345274","787102580","162486000000","70800000"
"010780","동서산업","9100","0","0.00","9200","9200","8850","4000","36084500","40391442000","4438620"
"002210","동성제약","4380","-315","-6.71","4425","4580","4300","65633","291167990","15417284640","3519928"
"005190","동성화학","6900","-540","-7.26","7260","7400","6800","19300","136380800","26313536400","3813556"
"012270","동신","2340","-10","-0.43","2300","2390","2200","219065","505843650","23996395800","10254870"
"006600","동신제약","10000","-1200","-10.71","10850","11400","9960","15500","158094400","48373260000","4837326"
"006605","동신제약(1우)","5930","-660","-10.02","6220","6480","5930","2100","12897200","1034192000","174400"
"012760","동아정기","4440","40","0.91","4540","4540","4120","950","4086500","6482400000","1460000"
"000640","동아제약","19950","-50","-0.25","20000","20300","19150","93400","1853011500","181744500000","9110000"
"007340","동아타이어","3895","-205","-5.00","3950","4000","3895","6360","25099700","89657252250","23018550"
"005900","동양고속","8390","-10","-0.12","8400","8400","7950","9770","80716200","29414962450","3505955"
"013570","동양기전","15200","-550","-3.49","15200","15300","13800","2580","39071500","36797056800","2420859"
"001520","동양메이저","1455","-20","-1.36","1460","1525","1450","190630","282217850","39908594085","27428587"
"001525","동양메이저(1우)","770","-80","-9.41","825","840","770","49557","40240540","4798510640","6231832"
"001527","동양메이저(2우B)","1230","20","1.65","1170","1245","1170","9510","11543300","3832576680","3115916"
"002900","동양물산","2200","-130","-5.58","2255","2270","2175","18260","40333650","14385558000","6538890"
"027390","동양백화점","4440","-260","-5.53","4505","4505","4400","37430","166200100","26640000000","6000000"
"002710","동양석판","8800","0","0.00","7700","8800","7700","1430","12458600","21120000000","2400000"
"004510","동양에레베이","5000","90","1.83","4900","5000","4730","2000","9839800","17576000000","3515200"
"001800","동양제과","58000","-1000","-1.69","58000","59000","56300","8280","474760000","312695168000","5391296"
"010060","동양제철화학","9990","-310","-3.01","9910","10200","9320","54370","527609500","197281491030","19747897"
"003470","동양종금증권","1900","-45","-2.31","1925","1925","1830","254170","475856900","161334036900","84912651"
"003475","동양종금증권(1우)","1340","-85","-5.96","1340","1380","1305","58060","77243150","17302364080","12912212"
"008970","동양철관","370","-40","-9.76","395","400","365","829170","311972500","23349738370","63107401"
"008975","동양철관(1우)","10600","-1100","-9.40","11400","11500","10050","170","1871500","245814000","23190"
"000060","동양화재","12600","-900","-6.67","13100","13100","12500","24850","313900500","108108000000","8580000"
"003580","동원","19800","-1400","-6.60","20500","20750","19800","65585","1319861500","72952367400","3684463"
"049770","동원F&B","22000","-2100","-8.71","22500","23050","22000","23680","528720500","68951322000","3134151"
"018500","동원금속","705","-60","-7.84","750","755","685","167426","119172730","6168252975","8749295"
"006040","동원산업","11200","0","0.00","0","0","0","0","0","49683200000","4436000"
"030720","동원수산","2990","-185","-5.83","2950","3110","2810","35430","103069450","8860900880","2963512"
"005890","동원증권","6100","80","1.33","5930","6120","5630","862400","5035131300","409519730200","67134382"
"005895","동원증권(1우)","3900","-90","-2.26","3835","3900","3750","19410","74456000","34486920000","8842800"
"005897","동원증권(2우B)","3890","-65","-1.64","3955","3995","3800","6010","23279500","18919170600","4863540"
"001530","동일방직","31200","200","0.65","29850","31450","29500","2040","63075500","62400000000","2000000"
"004840","동일벨트","2265","-325","-12.55","2400","2450","2265","62590","143410150","29445000000","13000000"
"019300","동일제지","4400","-175","-3.83","4595","4595","4120","1320","5778100","17463600000","3969000"
"011000","동일패브릭","8800","0","0.00","8140","8900","8140","2510","20976300","6676384000","758680"
"019180","동해전장","1360","-240","-15.00","1415","1530","1360","173550","241236450","12240000000","9000000"
