종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"002957","두산건설(2우B)","4990","240","5.05","4560","4990","4560","650","3221350","525911070","105393"
"001690","두산테크팩","3210","-175","-5.17","3270","3365","3160","86470","277850950","26943597240","8393644"
"001695","두산테크팩(1우)","2465","150","6.48","2400","2465","2360","23540","57163100","3451000000","1400000"
"001697","두산테크팩(2우B)","4030","525","14.98","3410","4030","3410","14170","54474900","1155364730","286691"
"024090","디씨엠","1580","-40","-2.47","1650","1650","1580","20120","32078750","18960000000","12000000"
"003160","디아이","1650","105","6.80","1590","1650","1570","510360","827207650","43222147650","26195241"
"026890","디피씨","1945","85","4.57","1815","1960","1815","242310","459951150","31120000000","16000000"
"000320","디피아이","14750","150","1.03","14400","14750","14300","24190","353341000","35999661250","2440655"
"000325","디피아이(1우)","17800","-200","-1.11","17600","18000","17000","1170","20298000","902460000","50700"
"010330","라미화장품","1600","-160","-9.09","1600","1845","1500","194450","317305150","4313030400","2695644"
"003560","라보라","800","5","0.63","790","800","755","16080","12684250","3723452000","4654315"
"025840","레이디","3305","-580","-14.93","3305","3305","3305","173690","574045450","10097436000","3055200"
"000420","로케트전기","4510","-790","-14.91","5300","5400","4510","594760","2833369600","19576209730","4340623"
"000425","로케트전기(1우)","1795","-255","-12.44","2025","2180","1745","79030","150390900","1527573720","851016"
"002270","롯데삼강","24950","50","0.20","24900","25000","24500","7380","183090500","31418112850","1259243"
"004990","롯데제과","110500","14400","14.98","97000","110500","96800","50345","4902726500","157064700000","1421400"
"005300","롯데칠성","160000","0","0.00","160000","160000","146000","47770","7305105000","197952480000","1237203"
"005305","롯데칠성(1우)","58300","800","1.39","59100","59800","55000","380","21736000","6996000000","120000"
"015650","리젠트종금","800","-140","-14.89","800","800","800","10","8000","11204800000","14006000"
"001290","리젠트증권","680","-120","-15.00","680","705","680","609610","416256850","52435607840","77111188"
"001030","리젠트화재","1100","0","0.00","0","0","0","0","0","20900000000","19000000"
"001035","리젠트화재(1우B)","13900","0","0.00","0","0","0","0","0","13900000000","1000000"
"001080","만호제강","31250","-1800","-5.45","32100","33450","31000","16020","506839000","25937500000","830000"
"009890","맥슨텔레콤","1260","-50","-3.82","1220","1335","1220","320710","407613150","55307949480","43895198"
"018360","메디슨","2180","30","1.40","2190","2250","2130","589740","1283509850","68367431260","31361207"
"018365","메디슨(1우)","1250","0","0.00","1210","1300","1210","25340","31640350","3171625000","2537300"
"008560","메리츠증권","2230","10","0.45","2300","2320","2220","194570","434728800","77373056740","34696438"
"011400","명성","2220","-335","-13.11","2650","2800","2205","108370","268765250","3335705400","1502570"
"012690","모나리자","10400","-400","-3.70","10100","10450","9700","6140","62368500","5108708800","491222"
"005360","모나미","5150","0","0.00","5020","5270","5000","160530","824396400","13939402000","2706680"
"008120","모토조이","2830","-145","-4.87","2980","2980","2600","164900","464878650","6153184100","2174270"
"023150","무학주정","13000","-2250","-14.75","15950","16450","13000","197400","2821168500","11459500000","881500"
"008420","문배철강","2900","0","0.00","2895","2900","2820","34920","100541150","11892032900","4100701"
"004010","미도파","1135","145","14.65","1135","1135","1135","53820","61085700","11057591085","9742371"
"025560","미래산업","1310","0","0.00","1260","1335","1260","1685160","2201379050","163275125000","124637500"
"008600","미래와사람","6750","370","5.80","6700","6930","6500","463850","3115284800","84572289000","12529228"
"002840","미원상사","14500","-150","-1.02","14600","14600","14050","13680","199591000","23200000000","1600000"
"003650","미창석유","6750","360","5.63","6310","6750","6160","16870","108904100","11742786000","1739672"
"017120","바로크","305","-30","-8.96","315","320","295","118430","36512050","1301484715","4267163"
"003610","방림","4940","40","0.82","5170","5170","4860","62290","307992900","14975160460","3031409"
"011800","배명금속","645","80","14.16","585","645","575","1246810","778217750","14190000000","22000000"
"001340","백광산업","4000","195","5.12","3610","4000","3610","7820","29155200","7939984000","1984996"
"014580","백광소재","10300","500","5.10","10000","10450","9820","89650","911140700","18571682800","1803076"
"035150","백산","2110","-290","-12.08","2380","2465","2040","1274150","2763412900","59080000000","28000000"
"002410","범양건영","1750","10","0.57","1815","1825","1725","64080","113736700","12681826500","7246758"
"008750","범양식품","4630","-810","-14.89","5300","5650","4630","78230","382061950","3704000000","800000"
"009360","베네데스","6700","-270","-3.87","7100","7200","6560","101800","687969600","13400000000","2000000"
"007210","벽산","4010","-575","-12.54","4670","5000","4010","72510","332791150","26466000000","6600000"
"002530","벽산건설","2180","-170","-7.23","2450","2450","2180","49220","110103900","13282009700","6092665"
"002535","벽산건설(1우)","10450","1320","14.46","9580","10450","9500","14290","145827100","2498908500","239130"
"002760","보락","10600","300","2.91","10000","11200","10000","17210","181452000","12464179600","1175866"
"003850","보령제약","10200","0","0.00","10300","10900","10050","195480","2026012500","27132000000","2660000"
"004740","보루네오","1230","-100","-7.52","1390","1390","1220","28480","35604950","7098830610","5771407"
"000890","보해양조","6590","-240","-3.51","7000","7100","6530","47990","322857200","14514811090","2202551"
"000895","보해양조(1우)","119500","15500","14.90","115000","119500","115000","20","2345000","304844500","2551"
"005350","봉신","10100","-1700","-14.41","11450","12000","10100","122930","1351168500","19026602200","1883822"
"003000","부광약품","4550","30","0.66","4550","4700","4525","203970","932679200","101978467500","22412850"
"001270","부국증권","4000","200","5.26","3950","4000","3900","8970","35196400","41479544000","10369886"
"001275","부국증권(1우)","2000","-180","-8.26","2140","2280","2000","17160","37580750","6000000000","3000000"
"015350","부산가스","9890","1260","14.60","8800","9890","8800","62630","576762300","108790000000","11000000"
"011390","부산산업","3255","-45","-1.36","3450","3600","3110","32430","108250900","3437280000","1056000"
"007280","부산스틸","8890","-10","-0.11","8800","8900","8650","6090","53217000","8890000000","1000000"
"005280","부산은행","1500","40","2.74","1460","1510","1455","1606420","2372245650","142567743000","95045162"
"005030","부산주공","6700","390","6.18","6160","6870","6160","33070","216826700","4824000000","720000"
"003930","부흥","600","35","6.19","565","600","565","70380","41246550","2626569000","4377615"
"002070","비비안","20900","900","4.50","20000","20900","19100","21210","424583000","20900000000","1000000"
"006490","비티아이","480","5","1.05","475","510","475","461480","226919300","12465708960","25970227"
"005180","빙그레","5030","-60","-1.18","5100","5230","4940","109950","552216500","50054742230","9951241"
"007160","사조산업","2680","-55","-2.01","2700","2700","2525","77860","203015550","13400000000","5000000"
"008270","산은캐피탈","1135","35","3.18","1100","1190","1100","203240","228758550","104125694500","91740700"
"005090","삼광유리","3010","-60","-1.95","3000","3065","3000","6720","20234450","11334898470","3765747"
"002930","삼도물산","4910","-860","-14.90","5010","5010","4910","3440","17182400","2464162060","501866"
"005850","삼립산업","16450","250","1.54","16500","16500","16300","220","3622500","21559041000","1310580"
"005610","삼립식품","3100","110","3.68","3000","3400","3000","9800","31657800","1559982000","503220"
"033250","삼립정공","9900","-1700","-14.66","11650","12200","9900","33650","352716000","9652500000","975000"
"002580","삼미","590","20","3.51","610","610","545","24820","14290400","809783260","1372514"
"002585","삼미(1우)","900","50","5.88","850","920","830","34930","31256300","352656000","391840"
"004560","삼미특수강","1140","0","0.00","0","0","0","0","0","9178235760","8051084"
"004565","삼미특수강(1우)","2380","0","0.00","0","0","0","0","0","522895520","219704"
"014900","삼보컴퓨터","4120","250","6.46","3910","4390","3910","2180350","9048085050","154205090400","37428420"
"001470","삼부토건","3050","145","4.99","3100","3100","2900","32040","96390000","21087459050","6913921"
"006400","삼성SDI","47000","-100","-0.21","48050","48050","46950","113970","5384102500","2180411639000","46391737"
"006405","삼성SDI(1우)","17700","50","0.28","17750","17800","17150","21780","383577500","29167759200","1647896"
"006660","삼성공조","3000","200","7.14","2850","3140","2850","139270","416806350","24000000000","8000000"
"000830","삼성물산","5150","120","2.39","5020","5190","5020","1246820","6385499000","800492969200","155435528"
"000835","삼성물산(1우)","3900","0","0.00","3900","3970","3850","73250","286963950","18129746700","4648653"
"028050","삼성엔지","2300","85","3.84","2260","2300","2220","280750","630965900","92000000000","40000000"
"009150","삼성전기","34300","-600","-1.72","35900","35900","34000","327070","11348329500","2561993772800","74693696"
"009155","삼성전기(1우)","14000","100","0.72","14100","14250","13900","26280","370112500","40697776000","2906984"
"005930","삼성전자","158000","1000","0.64","161500","162000","158000","1208632","194209091000","23895910836000","151239942"
"005935","삼성전자(1우)","69000","1800","2.68","70500","70500","68500","167021","11623160000","1648646463000","23893427"
"004000","삼성정밀화학","9100","400","4.60","8910","9100","8770","222390","1985187900","234780000000","25800000"
"001360","삼성제약","2200","40","1.85","2305","2305","1920","8130","18298800","4561920000","2073600"
"010140","삼성중공업","4410","-15","-0.34","4370","4495","4100","1472480","6454024650","1018114786710","230865031"
"010145","삼성중공업(1우)","13200","100","0.76","12500","13500","12500","2630","34343500","1515954000","114845"
"016360","삼성증권","23200","-550","-2.32","24200","24350","23200","412680","9822027000","1950442119200","84070781"
"016365","삼성증권(1우B)","16800","-50","-0.30","17100","17100","16800","2460","41608500","15456000000","920000"
"016367","삼성증권(2우B)","16800","-200","-1.18","17100","17100","16800","5060","85198000","37632000000","2240000"
"012450","삼성테크윈","3870","70","1.84","3820","3935","3820","557410","2162976700","330885000000","85500000"
"000810","삼성화재","27500","-1050","-3.68","29150","29150","27500","183950","5183503500","1364133017500","49604837"
"000815","삼성화재(1우)","9500","0","0.00","9700","9700","9370","23210","218396400","31749000000","3342000"
"006110","삼아알미늄","23500","-3000","-11.32","29500","29500","23500","5680","142617500","16209759500","689777"
"009330","삼애실업","2245","-395","-14.96","2245","2350","2245","219590","494988750","16489430710","7344958"
"008080","삼양광학","24000","-4200","-14.89","28700","31000","24000","279850","7528858500","36000672000","1500028"
"000070","삼양사","7850","0","0.00","7800","8030","7800","74030","582513900","89491954650","11400249"
"000075","삼양사(1우)","6000","50","0.84","6080","6080","5800","1370","8041300","4171146000","695191"
"003230","삼양식품","3000","50","1.69","3100","3100","2910","5510","16348000","4326000000","1442000"
"003940","삼양제넥스","21500","1000","4.88","20500","21500","20300","72920","1503088000","64197215500","2985917"
"003945","삼양제넥스(1우)","9770","-90","-0.91","9700","10350","9700","3340","33196000","2627905290","268977"
"008720","삼양중기","6030","-30","-0.50","6060","6100","6020","8860","53573300","7450185600","1235520"
"002170","삼양통상","16600","600","3.75","16000","16900","16000","52560","871281000","49800000000","3000000"
"004920","삼영모방","5300","-400","-7.02","4900","5590","4900","87170","448516650","8480000000","1600000"
"002810","삼영무역","2040","260","14.61","1770","2040","1730","106820","195316750","31507593960","15444899"
"005680","삼영전자","8250","-50","-0.60","8400","8450","8210","37070","306740400","165000000000","20000000"
"003720","삼영화학","7800","200","2.63","7500","7890","7500","34230","263870500","26520000000","3400000"
"002180","삼익건설","165","-20","-10.81","195","195","165","592970","112620900","1997370705","12105277"
"004380","삼익공업","7750","250","3.33","7500","7820","7500","40110","306795900","15190000000","1960000"
"002450","삼익악기","6500","-500","-7.14","7000","7150","6500","15820","105974200","4465318000","686972"
"000520","삼일제약","14500","-1350","-8.52","15900","16300","14100","102330","1527454500","15138000000","1044000"
"005500","삼진제약","46400","-8100","-14.86","52000","53500","46400","189996","9299748400","102080000000","2200000"
"004690","삼천리","25600","600","2.40","24700","25650","22700","20590","499790500","76800000000","3000000"
"007050","삼표제작소","13200","-2300","-14.84","15500","16150","13200","26530","362731500","7759448400","587837"
"001880","삼호","795","15","1.92","800","800","760","92670","72182450","8268000000","10400000"
"011150","삼호물산","1105","-25","-2.21","1105","1105","1105","3120","3447600","1974635000","1787000"
"011155","삼호물산(1우)","1600","150","10.34","1450","1600","1450","1340","2074700","640000000","400000"
"004450","삼화왕관","6400","70","1.11","6490","6500","6300","12370","79096300","23913312000","3736455"
"009470","삼화전기","14300","450","3.25","14300","14500","14000","5360","76484500","18915525200","1322764"
"011230","삼화전자","10500","300","2.94","10800","10800","10350","41620","438588000","60993450000","5808900"
"001820","삼화콘덴서","2935","25","0.86","2800","2980","2800","86550","252489550","30509325000","10395000"
"000390","삼화페인트","2170","40","1.88","2130","2170","2100","102070","219273800","48608000000","22400000"
"000360","삼환기업","2430","140","6.11","2300","2430","2300","295790","702165350","28735466850","11825295"
"000365","삼환기업(1우)","1985","135","7.30","1865","1990","1865","80040","153108650","2878635090","1450194"
"013700","삼환까뮤","1185","-205","-14.75","1350","1350","1185","248380","297638900","5350545180","4515228"
"011420","상림","4600","-400","-8.00","4600","5160","4600","17410","81828200","12421104000","2700240"
"006280","상아제약","3690","265","7.74","3030","3690","3030","5670","18519650","2462831460","667434"
"008000","새한","770","-65","-7.78","825","840","765","229960","182670650","8870400000","11520000"
"005070","새한미디어","450","-45","-9.09","460","510","435","824730","388637550","8853584850","19674633"
"009790","새한전자","3400","-40","-1.16","3500","3510","3390","39250","134631150","14642341400","4306571"
"009795","새한전자(1우)","4260","210","5.19","3650","4370","3650","3730","15254000","1798090620","422087"
"007540","샘표식품","4900","300","6.52","4700","4940","4650","4050","19194200","21775600000","4444000"
"003260","서광","205","-10","-4.65","230","230","205","16030","3358900","878050670","4283174"
"001600","서광건설","290","-5","-1.69","305","305","280","41690","12250850","1878036810","6475989"
"017390","서울가스","15000","600","4.17","14400","15000","14100","11240","165036500","105000000000","7000000"
"016560","서울금고","2900","-100","-3.33","2950","3290","2820","4160","12750100","6177000000","2130000"
"004410","서울식품","4250","-300","-6.59","4230","4750","4050","292890","1273821250","15409361000","3625732"
"004415","서울식품(1우)","13200","0","0.00","0","0","0","0","0","2349111600","177963"
"002860","서울은행","1240","0","0.00","0","0","0","0","0","38315754480","30899802"
"001200","서울증권","5690","-310","-5.17","5900","6000","5650","17160","99451100","186993349140","32863506"
"021050","서원","4590","-20","-0.43","4455","4800","4400","20350","93053750","12840336810","2797459"
"001150","서통","2405","45","1.91","2390","2410","2350","134120","319992250","18341708450","7626490"
"001155","서통(1우)","1940","130","7.18","1880","1940","1810","59180","109806950","1752873420","903543"
"008490","서흥캅셀","6440","240","3.87","6250","6440","5630","8210","51325800","38013645600","5902740"
"007610","선도전기","1370","20","1.48","1400","1405","1350","81280","112043050","24076970470","17574431"
"014300","선진","7680","-20","-0.26","7700","8140","7520","86170","669677500","16896000000","2200000"
"018570","선진금속","670","-20","-2.90","685","690","660","12830","8670700","3216000000","4800000"
"002820","선창산업","8200","-100","-1.20","8300","8390","8150","6710","55334100","13120000000","1600000"
"012580","성도","2570","0","0.00","2570","2650","2530","60540","156161050","8719753000","3392900"
"014910","성문전자","5910","-310","-4.98","6110","6450","5900","13960","84932900","7401081180","1252298"
"014915","성문전자(1우)","14800","100","0.68","13700","14800","12600","3450","47597500","888000000","60000"
"003080","성보화학","11050","0","0.00","11100","11450","10900","31970","356463000","15470000000","1400000"
"004980","성신양회","1600","-240","-13.04","1890","1920","1580","1081890","1874279300","22230256000","13893910"
"004985","성신양회(1우)","1630","210","14.79","1450","1630","1210","311510","454180650","1199101350","735645"
"004987","성신양회(2우B)","4290","20","0.47","4250","4910","3820","193650","868319450","946772970","220693"
"011300","성안","2740","120","4.58","2710","2850","2600","193080","523492200","14387844120","5251038"
"012090","성원건설","570","-30","-5.00","555","570","555","86840","49102550","11146909740","19555982"
"012095","성원건설(1우)","455","-45","-9.00","500","530","455","8300","3958000","300988870","661514"
"005980","성지건설","1695","165","10.78","1610","1695","1560","70270","115408650","10170000000","6000000"
"000180","성창기업","4500","-230","-4.86","4550","4830","4500","63470","292136600","13500000000","3000000"
"004060","세계물산","360","-20","-5.26","350","400","350","263140","97565750","3352320720","9312002"
"002420","세기상사","65900","-100","-0.15","75900","75900","64000","5280","371583000","13501592000","204880"
"027970","세림제지","5900","60","1.03","5840","6000","5800","21640","126248900","21029847900","3564381"
"004360","세방기업","1550","200","14.81","1310","1550","1310","57930","85829150","15500000000","10000000"
"004365","세방기업(1우)","805","5","0.63","805","825","785","4910","3954850","2969846250","3689250"
"004490","세방전지","1650","65","4.10","1510","1710","1510","34400","57702250","23100000000","14000000"
"004230","세신","1790","-180","-9.14","2000","2000","1700","77180","142498500","3978341230","2222537"
"003030","세아제강","7600","0","0.00","7410","7900","7410","37180","285294700","52352934400","6888544"
"013240","세양산업","3165","-165","-4.95","3400","3440","3165","68060","224007300","7224131490","2282506"
"000790","세양선박","2150","-250","-10.42","2320","2350","2150","2580","5717700","1056157400","491236"
"013000","세우포리머","1170","-90","-7.14","1290","1290","1170","63840","77086900","4292340390","3668667"
"013005","세우포리머(1우)","2425","-425","-14.91","2860","2860","2425","690","1741900","269715775","111223"
"021820","세원정공","7520","-480","-6.00","8000","8100","7520","41160","325248600","7520000000","1000000"
"023960","세원중공업","820","10","1.23","820","825","790","140800","114334400","20828000000","25400000"
"007910","세원화성","9600","-700","-6.80","10500","11000","9600","136950","1424074500","30720000000","3200000"
"016420","세종증권","1690","90","5.63","1560","1690","1560","203020","324669000","54562790750","32285675"
"015020","세진","2750","75","2.80","2600","2870","2515","21070","56593800","15634190000","5685160"
"001020","세풍","775","-35","-4.32","775","810","735","151530","119353200","13811151000","17820840"
"006750","센추리","2800","0","0.00","2800","2830","2600","25400","69901700","16800000000","6000000"
"012250","셰프라인","2440","0","0.00","2310","2440","2310","5430","12864900","4592934000","1882350"
"004430","송원산업","22000","1800","8.91","18500","22400","18500","1680","33111500","35200000000","1600000"
"011450","송원칼라","27000","2550","10.43","23100","27000","22850","1690","42963000","32400000000","1200000"
"004720","수도약품","11300","-1800","-13.74","13200","13600","11150","989540","12329356000","23617000000","2090000"
"017550","수산중공업","550","0","0.00","555","575","540","33160","18260850","4716857200","8576104"
"017555","수산중공업(1우)","10300","750","7.85","8620","10350","8620","60","588200","157785700","15319"
"002200","수출포장","7500","580","8.38","6960","7500","6810","77610","560052200","30000000000","4000000"
"004190","스마텔","12350","-2150","-14.83","12900","14600","12350","2000","24945000","20056400000","1624000"
"001580","신광기업","1120","-15","-1.32","1055","1150","1000","22780","24713400","2907496480","2595979"
"016590","신대양제지","5230","20","0.38","5210","5680","5100","15160","78724600","18780239640","3590868"
"029530","신도리코","28000","1300","4.87","26800","28000","26700","57480","1585053000","282240812000","10080029"
"004660","신동방","1640","0","0.00","1600","1700","1515","275600","439967600","27528685760","16785784"
"003060","신동방메딕스","3290","150","4.78","3200","3290","2800","10280","30774100","8488200000","2580000"
"000370","신동아화재","3800","40","1.06","3760","3850","3640","71730","268425700","25312332000","6661140"
"004970","신라교역","2530","-80","-3.07","2510","2790","2510","40400","102913850","29854000000","11800000"
"009200","신무림제지","2260","40","1.80","2280","2310","2210","10850","24614500","41852940000","18519000"
"001970","신성","750","0","0.00","710","770","710","107990","80181350","6647172000","8862896"
"001975","신성(1우)","1515","190","14.34","1230","1515","1230","22410","32226550","996923025","658035"
"006150","신성기업","7230","-1270","-14.94","7610","7980","7230","44280","325079100","13014000000","1800000"
"003990","신성무역","9150","250","2.81","9150","9280","7580","33540","272014800","8601000000","940000"
"011930","신성이엔지","1640","65","4.13","1570","1730","1520","862000","1428690200","46462005240","28330491"
"005390","신성통상","2300","190","9.00","2095","2385","2095","10330","23126700","1546124400","672228"
"004170","신세계","45100","100","0.22","45000","46900","43600","49640","2223190500","631851000000","14010000"
"004175","신세계(1우B)","38550","-450","-1.15","40000","40000","38500","4470","174609000","115650000000","3000000"
"005800","신영와코루","35000","600","1.74","34000","35000","34000","440","15230000","24150000000","690000"
"001720","신영증권","11500","900","8.49","10550","11500","10300","8580","93169000","107941725500","9386237"
"001725","신영증권(1우)","6400","10","0.16","6400","6400","6200","9100","58047000","45144083200","7053763"
"025620","신우","1270","-200","-13.61","1410","1440","1270","53990","72723200","3917364530","3084539"
"009270","신원","620","-50","-7.46","670","700","620","225090","145032650","75558958560","121869288"
"009275","신원(1우)","2085","65","3.22","1975","2155","1975","30230","62736000","756777855","362963"
"015670","신원인더스","2300","-40","-1.71","2000","2300","2000","12440","27529300","3935684100","1711167"
"014350","신일건업","1750","120","7.36","1670","1800","1630","193480","332862150","10500000000","6000000"
"002700","신일산업","2610","100","3.98","2590","2750","2510","25810","67901250","6316200000","2420000"
"008040","신촌사료","1125","0","0.00","1100","1165","1100","503240","569481850","10125000000","9000000"
"019170","신풍제약","5860","-340","-5.48","5990","6190","5860","24940","148915500","14529026160","2479356"
"019175","신풍제약(1우)","5600","150","2.75","4750","5600","4750","3970","19680900","1232000000","220000"
"002870","신풍제지","5440","120","2.26","5500","5600","5400","24540","134537100","12911769280","2373487"
"005450","신한","2090","270","14.84","2090","2090","2090","21510","44955900","21720469210","10392569"
"015580","신한은행","10400","200","1.96","10300","10400","10150","1315500","13536914500","2704090126400","260008666"
"015585","신한은행(1우C)","44150","0","0.00","0","0","0","0","0","2582775000000","58500000"
"003320","신한증권","3060","80","2.68","2980","3100","2980","100950","306132700","72973218420","23847457"
"005010","신호스틸","1550","-50","-3.13","1515","1550","1505","18940","28908250","3581733800","2310796"
"002360","신호유화","850","-115","-11.92","880","1035","845","1666400","1565438950","3060000000","3600000"
"002365","신호유화(1우)","112000","0","0.00","0","0","0","0","0","69664000","622"
"007190","신호제지","685","35","5.38","570","685","570","82840","51503250","9417582075","13748295"
"007195","신호제지(1우)","1580","185","13.26","1435","1600","1395","38070","57325600","673170060","426057"
"001770","신화실업","9000","0","0.00","8400","9200","8400","13010","116077300","8100000000","900000"
"004080","신흥","2750","50","1.85","2750","2750","2610","83300","225161000","37031885000","13466140"
"001500","신흥증권","2790","30","1.09","2740","2860","2740","29040","81370600","30690000000","11000000"
"008900","쌍방울","9300","-600","-6.06","10000","10000","9050","6470","60375600","3035836200","326434"
"001250","쌍용","600","70","13.21","505","600","500","928710","528820450","11167855200","18613092"
"003410","쌍용양회","820","105","14.69","725","820","720","2095090","1632001250","116365477580","141909119"
"003415","쌍용양회(1우)","760","95","14.29","675","760","635","256490","189202300","1877120960","2469896"
"003417","쌍용양회(2우B)","9250","550","6.32","7800","9500","7630","10840","94128900","1119203750","120995"
"003419","쌍용양회(3우B)","1600","-15","-0.93","1615","1760","1420","116550","188728300","2032712000","1270445"
"00341A","쌍용양회(4우B)","0","0","0.00","0","0","0","0","0","16000000000","10000000"
"00341D","쌍용양회(5우B)","0","0","0.00","0","0","0","0","0","50048640000","31280400"
"009160","쌍용정공","1110","100","9.90","1080","1160","1020","81410","90135600","8769000000","7900000"
"011810","쌍용중공업","1365","-25","-1.80","1350","1485","1310","312320","440404950","26807320995","19639063"
"011815","쌍용중공업(1우)","61900","6300","11.33","61900","61900","61900","10","619000","1857000000","30000"
"003620","쌍용차","600","0","0.00","610","620","580","247110","149311300","22848532800","38080888"
"000540","쌍용화재","1850","130","7.56","1905","1930","1725","92090","165709450","18976560000","10257600"
"000545","쌍용화재(1우)","1580","110","7.48","1690","1690","1500","1120","1849100","1213440000","768000"
"000547","쌍용화재(2우B)","4020","160","4.15","4090","4090","3765","340","1359100","617472000","153600"
"004770","써니전자","6540","40","0.62","6600","6820","6500","20340","134270700","8763600000","1340000"
"016970","씨크롭","990","90","10.00","900","1035","880","369480","359538000","15312667590","15467341"
"016975","씨크롭(1우)","1700","-60","-3.41","1800","2000","1660","10110","18191450","569245000","334850"
"001830","아남반도체","2900","110","3.94","2920","3120","2810","2833580","8454285400","324454227200","111880768"
"001835","아남반도체(1우)","2000","250","14.29","1810","2000","1800","80830","151821850","4480480000","2240240"
"001837","아남반도체(2우B)","3500","250","7.69","3210","3500","3020","4860","16632800","1176126000","336036"
"008700","아남전자","900","5","0.56","905","905","850","77560","68830600","5578976700","6198863"
"008705","아남전자(1우)","4340","-50","-1.14","4390","4390","3980","1600","6617700","240392600","55390"
"002030","아세아시멘트","8840","440","5.24","8540","8850","8500","51780","448755600","38726660960","4380844"
"002310","아세아제지","2980","110","3.83","2925","3165","2875","82020","240680900","18004146800","6041660"
"004290","아이케이","2015","5","0.25","1920","2070","1850","265470","529646550","15007083260","7447684"
"004295","아이케이(1우)","93200","0","0.00","0","0","0","0","0","87048800","934"
"006840","애경유화","23500","2200","10.33","18200","23500","18200","5640","120608000","141000000000","6000000"
"011090","에넥스","5700","-250","-4.20","5950","6130","5700","44550","261621000","25920180000","4547400"
"012750","에스원","10100","0","0.00","10100","10300","9900","175340","1763350700","383791697800","37999178"
"020120","엘렉스컴","3300","-10","-0.30","3350","3550","3300","40620","137373450","11765915700","3565429"
"003640","연합철강","55000","-100","-0.18","55100","59500","54000","440","24256000","104500000000","1900000"
"024960","영남종금","420","0","0.00","0","0","0","0","0","14422800000","34340000"
"014440","영보화학","1340","35","2.68","1400","1400","1310","76140","102789250","25943472000","19360800"
"009970","영원무역","1275","5","0.39","1270","1350","1245","1850220","2385678550","65038011375","51010205"
"003520","영진약품","990","0","0.00","0","0","0","0","0","6930000000","7000000"
"010600","영창실업","6560","70","1.08","6490","6630","6490","13310","86813200","11445041760","1744671"
"001890","영창악기","3000","0","0.00","3030","3050","2950","24700","74026900","10181706000","3393902"
"000670","영풍","55000","4500","8.91","49050","55000","49050","410","22250000","101312200000","1842040"
"002850","영풍산업","2570","40","1.58","2570","2580","2480","168020","424109850","27767053570","10804301"
"002855","영풍산업(1우)","2550","-150","-5.56","2800","2900","2425","60150","161094300","1343413950","526829"
"002857","영풍산업(2우B)","9090","1180","14.92","8850","9090","7920","10400","90252500","718328160","79024"
"006740","영풍제지","7650","290","3.94","7350","7680","7350","39070","295458400","16983000000","2220000"
"012280","영화금속","9500","-1500","-13.64","11800","12300","9500","150940","1700997700","20976323000","2208034"
"007310","오뚜기","13400","200","1.52","13450","13450","13100","8180","108233500","46096000000","3440000"
"002630","오리엔트","6780","40","0.59","6880","7050","6530","34230","231570800","10848000000","1600000"
"004390","오리온전기","510","-5","-0.97","510","535","505","1221680","635850300","21121845330","41415383"
"006090","오양수산","1970","50","2.60","1950","2080","1900","31080","61661800","5634200000","2860000"
"004940","외환은행","1240","0","0.00","0","0","0","0","0","550993830120","444349863"
"004945","외환은행(1우B)","65700","0","0.00","0","0","0","0","0","3416400000000","52000000"
"013200","우방","335","-5","-1.47","325","345","325","322220","107696600","3445611010","10285406"
"008640","우성건설","100","-30","-23.08","185","200","100","6700730","1106599000","1627118400","16271184"
"006980","우성사료","7850","120","1.55","7800","8100","7800","10130","79426700","24256500000","3090000"
"006210","우성식품","2150","200","10.26","1950","2240","1950","26280","57785500","792821100","368754"
"016880","웅진닷컴","1465","10","0.69","1440","1500","1420","407560","596026000","51511615080","35161512"
"005820","원림","5750","30","0.52","5530","5880","5530","27920","159033000","12650000000","2200000"
"007120","유니모테크","20600","-1000","-4.63","19550","21400","19550","7630","153021500","25544000000","1240000"
"000910","유니온","7180","90","1.27","6860","7180","6860","1320","9348500","9768016640","1360448"
"011330","유니켐","2600","-30","-1.14","2650","2800","2400","154790","414790250","11170491800","4296343"
"024870","유성금속","510","-35","-6.42","550","575","500","1545820","839517000","7435800000","14580000"
"002920","유성기업","12000","400","3.45","11700","12000","11400","11960","139415500","25679136000","2139928"
"011690","유양정보","955","25","2.69","940","975","920","956270","912662750","30493232130","31930086"
"000220","유유산업","44200","-7700","-14.84","44300","46800","44200","40120","1798936500","37440626600","847073"
"000225","유유산업(1우)","16350","-2850","-14.84","16350","16400","16350","16540","270440500","3706430550","226693"
"000227","유유산업(2우B)","41000","-1600","-3.76","37550","48950","36300","8080","342685000","743535000","18135"
"000100","유한양행","40000","600","1.52","39350","45000","38650","93590","3917632500","218080120000","5452003"
"000105","유한양행(1우)","24050","250","1.05","24000","25900","23800","1670","41205000","5680321400","236188"
"000107","유한양행(2우B)","53000","-1000","-1.85","51400","53500","51300","80","4162000","625877000","11809"
"005690","유화","3740","-560","-13.02","3830","4400","3740","72150","285243600","4936800000","1320000"
"003460","유화증권","3770","-180","-4.56","3950","4000","3735","17030","64476150","42753620910","11340483"
"003465","유화증권(1우)","3010","-190","-5.94","3130","3155","3010","3910","12089250","10520807850","3495285"
"008730","율촌화학","2880","20","0.70","2915","2920","2865","94660","272875400","85111948800","29552760"
