종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"014280","금강공업","6530","-100","-1.51","6520","6670","6520","2850","18794900","31709444920","4855964"
"014285","금강공업(1우)","6630","-550","-7.66","6520","6630","6520","120","794500","782174250","117975"
"010730","금강화섬","325","30","10.17","305","335","305","31056473","10076492475","18978867050","58396514"
"008870","금비","29350","2150","7.90","27300","29500","27300","440","12480500","29350000000","1000000"
"001570","금양","340","10","3.03","330","345","330","1269670","428601400","9956009540","29282381"
"002990","금호산업","2635","-10","-0.38","2675","2720","2600","311330","825155250","107041504870","40622962"
"002995","금호산업(1우)","1500","30","2.04","1475","1520","1435","38430","57188750","19061256000","12707504"
"011780","금호석유","5200","80","1.56","5160","5480","5160","1128282","5994295800","152717484400","29368747"
"011785","금호석유(1우)","2375","-25","-1.04","2400","2490","2330","71430","170795200","11354784750","4780962"
"001210","금호전기","38750","1250","3.33","38100","39100","38000","170480","6599925000","203483922500","5251198"
"010050","금호종금","1675","25","1.52","1655","1705","1655","13290","22459900","13128866075","7838129"
"019930","기라정보통신","200","0","0.00","0","0","0","0","0","6146941000","30734705"
"006070","기린","820","35","4.46","795","835","795","4474427","3637538840","36951850240","45063232"
"000270","기아차","10900","150","1.40","11000","11000","10750","1504975","16355456500","3921061959500","359730455"
"001430","기아특수강","9640","-1260","-11.56","10300","10500","9600","159541","1564070840","422830827160","43862119"
"024110","기업은행","6600","170","2.64","6520","6680","6510","2590073","17027735700","2674000461000","405151585"
"014990","나산","8500","550","6.92","7950","8500","7800","7330","59612200","30205532000","3553592"
"014590","나자인","6410","-250","-3.75","6680","6680","6390","1863","11992630","10576500000","1650000"
"001260","남광토건","2370","50","2.16","2325","2375","2320","356570","838864200","47042760420","19849266"
"001265","남광토건(1우B)","15200","0","0.00","0","0","0","0","0","84629876000","5567755"
"008350","남선알미늄","1890","65","3.56","1830","1930","1820","771330","1448988350","33666666390","17813051"
"008355","남선알미늄(1우)","4520","-10","-0.22","4550","4590","4150","430","1879300","347917960","76973"
"069470","남선홈웨어","385","5","1.32","380","390","380","449040","172140950","6764188200","17569320"
"004270","남성","5650","250","4.63","5250","5850","5120","4350","23854000","20459870400","3621216"
"003020","남양","2095","270","14.79","2095","2095","2095","1590","3331050","1119817305","534519"
"003920","남양유업","300000","2000","0.67","300000","300000","300000","430","129000000","216000000000","720000"
"003925","남양유업(1우)","88500","2500","2.91","87000","88500","87000","20","1755000","14749587000","166662"
"002070","남영L&F","24800","-50","-0.20","24850","24850","24800","270","6704000","34065007200","1373589"
"001950","남한제지","3000","70","2.39","2900","3000","2900","15190","45187400","7650000000","2550000"
"001955","남한제지(1우)","2465","145","6.25","2560","2560","2465","170","425700","1355750000","550000"
"025860","남해화학","2140","45","2.15","2170","2400","2090","8857476","19969711240","106312724020","49678843"
"004250","내쇼날푸라스","6850","190","2.85","6700","7090","6350","2820","18537700","25153200000","3672000"
"004255","내쇼날푸라스(1우)","5990","290","5.09","5990","6000","5320","240","1431000","3162720000","528000"
"003050","넥상스코리아","1340","15","1.13","1330","1360","1310","849623","1133853120","50920000000","38000000"
"005720","넥센","9050","260","2.96","8980","9050","8800","1980","17769100","24235357000","2677940"
"005725","넥센(1우)","5350","0","0.00","0","0","0","0","0","1926321000","360060"
"002350","넥센타이어","12300","450","3.80","11700","12300","11700","36260","436021500","116751919800","9492026"
"002355","넥센타이어(1우B)","6500","300","4.84","6290","6500","6120","2620","16937500","4225000000","650000"
"005250","녹십자","25500","-150","-0.58","25500","25900","24900","3040","77358500","119187867000","4674034"
"005255","녹십자(1우)","16700","0","0.00","0","0","0","0","0","2709808800","162264"
"005257","녹십자(2우B)","15750","-250","-1.56","15500","16500","15500","50","792500","1276222500","81030"
"006280","녹십자상아","24700","300","1.23","24100","24700","24100","4480","110626000","119022779200","4818736"
"004370","농심","239000","8500","3.69","236000","244500","233000","21202","5099728000","1379354562000","5771358"
"072710","농심홀딩스","37200","2100","5.98","35200","37200","35200","26110","949276000","168301988400","4524247"
"008320","누보텍","450","10","2.27","440","460","435","766579","341301250","10698883650","23775297"
"023590","다우기술","2040","60","3.03","2015","2060","1995","809245","1643659650","81600000000","40000000"
"009280","다함이텍","10500","-50","-0.47","10500","10700","10450","5073","53271000","39958926000","3805612"
"015590","대경기계","5200","-40","-0.76","5270","5380","5200","63010","331051600","18449490800","3547979"
"016710","대구가스","18700","800","4.47","17650","18700","17500","1810","32989000","53482000000","2860000"
"006370","대구백화점","7800","100","1.30","7900","7900","7720","109810","856653500","84408565800","10821611"
"006375","대구백화점(1우)","100000","0","0.00","0","0","0","0","0","428200000","4282"
"005270","대구은행","5770","30","0.52","5750","5790","5700","788543","4530822210","762361250000","132125000"
"004130","대덕GDS","11200","150","1.36","11200","11300","11100","224168","2505155100","225832465600","20163613"
"004135","대덕GDS(1우)","4800","0","0.00","4760","4830","4750","12350","59258100","10368000000","2160000"
"004137","대덕GDS(2우B)","7190","-20","-0.28","7300","7300","6850","1380","9571600","2962280000","412000"
"008060","대덕전자","11850","800","7.24","11200","11850","10950","379630","4326931000","578236155000","48796300"
"012510","대동","850","25","3.03","850","850","830","7940","6655500","9103500000","10710000"
"000490","대동공업","4040","10","0.25","4080","4080","3970","3890","15569500","19172393680","4745642"
"008110","대동전자","2245","40","1.81","2205","2260","2200","37082","82713890","22450000000","10000000"
"000210","대림산업","42000","1000","2.44","40500","42300","40500","103740","4336982500","1659000000000","39500000"
"000215","대림산업(1우)","16650","1350","8.82","15200","16650","15200","40040","648621500","69930000000","4200000"
"003960","대림수산","4000","-525","-11.60","4485","4485","3850","826382","3351717350","45871116000","11467779"
"003965","대림수산(1우)","18700","-3250","-14.81","23800","23800","18700","690","13320500","212058000","11340"
"005750","대림요업","2140","50","2.39","2090","2175","2075","48530","102552750","21400000000","10000000"
"006570","대림통상","3570","-630","-15.00","4255","4320","3570","347020","1390333100","64260000000","18000000"
"001680","대상","4100","-25","-0.61","4050","4150","4030","557880","2272906150","173089331000","42216910"
"001685","대상(1우)","1890","-15","-0.79","1875","1925","1875","5340","10252800","4316202450","2283705"
"001687","대상(2우B)","2520","20","0.80","2490","2520","2400","2060","5119600","4175972640","1657132"
"036580","대상사료","770","5","0.65","770","780","760","23391","17927270","12996242490","16878237"
"036585","대상사료(1우B)","830","25","3.11","840","840","830","20","16700","931063290","1121763"
"005620","대성산업","18150","450","2.54","17800","18200","17500","4170","75270000","93147796500","5132110"
"003540","대신증권","17500","500","2.94","17250","17550","17100","652096","11302653000","850262000000","48586400"
"003545","대신증권(1우)","8550","370","4.52","8210","8550","8210","159150","1342026400","222300000000","26000000"
"009940","대아리드선","1620","-50","-2.99","1620","1700","1610","9910","16356550","2592000000","1600000"
"009190","대양금속","1245","5","0.40","1250","1290","1245","650760","818856850","33966090000","27282000"
"014160","대영포장","115","5","4.55","110","115","110","2222081","246500610","27309547605","237474327"
"047040","대우건설","5570","10","0.18","5570","5650","5380","1561319","8657695030","1843146804330","330906069"
"047050","대우인터내셔","7300","430","6.26","6910","7360","6910","608787","4370266800","683106763700","93576269"
"064960","대우정밀","15500","750","5.08","15100","15950","14800","160260","2484970500","149877141500","9669493"
"042660","대우조선해양","15300","350","2.34","14950","15450","14850","825288","12556727400","2943578597400","192390758"
"042670","대우종합기계","9760","10","0.10","9800","9850","9600","1498043","14491915980","1639264067840","167957384"
"006800","대우증권","4250","150","3.66","4200","4265","4160","1058485","4456772350","807928786750","190100891"
"006805","대우증권(1우)","2150","105","5.13","2065","2150","2065","33830","71726150","30262862500","14075750"
"004550","대우차판매","7570","80","1.07","7520","7670","7460","184954","1400580780","221649600000","29280000"
"004555","대우차판매(1우)","4475","-135","-2.93","4695","4725","4250","16990","76108250","4475000000","1000000"
"003090","대웅","6790","90","1.34","6620","6840","6620","8270","55578300","42762917540","6297926"
"069620","대웅제약","20750","650","3.23","20150","20750","19950","47210","957188000","204979663500","9878538"
"000430","대원강업","15400","650","4.41","15000","15500","14750","39280","597281500","92400000000","6000000"
"006340","대원전선","1995","50","2.57","1950","2010","1950","13270","26298050","10460423400","5243320"
"006345","대원전선(1우)","1630","85","5.50","1525","1630","1525","290","443300","427255600","262120"
"006347","대원전선(2우B)","5700","400","7.55","4700","5700","4700","790","3824900","253992000","44560"
"003220","대원제약","13000","-200","-1.52","13000","14000","13000","590","7752500","29483480000","2267960"
"024890","대원화성","2910","-40","-1.36","2950","2950","2860","6360","18381700","7429026300","2552930"
"001190","대유","325","0","0.00","320","330","320","151310","49236800","12469093650","38366442"
"002880","대유디엠씨","580","55","10.48","520","590","520","398060","220229450","10041494760","17312922"
"012800","대창공업","3520","70","2.03","3585","3585","3455","530","1833100","26202471680","7443884"
"012805","대창공업(1우)","240000","0","0.00","0","0","0","0","0","51360000","214"
"015230","대창단조","3120","20","0.65","3480","3480","2970","690","2176600","6240000000","2000000"
"026870","대한가스","13950","450","3.33","13500","13950","13400","22310","304598000","135315000000","9700000"
"001070","대한방직","17500","150","0.86","17250","18150","17250","14271","252901000","18550000000","1060000"
"006650","대한유화","8350","160","1.95","8300","8350","8100","2740","22638800","68470000000","8200000"
"007480","대한은박지","9190","-10","-0.11","9100","9190","9000","6510","58711900","9190000000","1000000"
"001440","대한전선","5840","40","0.69","5900","5900","5770","170460","991093000","233600000000","40000000"
"001790","대한제당","9130","180","2.01","9130","9130","9100","1030","9394000","28941050050","3169885"
"001795","대한제당(1우)","6290","0","0.00","0","0","0","0","0","1699023350","270115"
"001130","대한제분","42000","1000","2.44","41500","42000","41000","2470","102621500","70980000000","1690000"
"000120","대한통운","19600","500","2.62","19100","19850","19100","62840","1226678000","202402810400","10326674"
"004540","대한펄프","2000","160","8.70","1925","2050","1840","40910","81109750","41398954000","20699477"
"004545","대한펄프(1우)","970","35","3.74","980","980","920","50","47100","887938000","915400"
"003490","대한항공","18500","650","3.64","18150","18700","17850","737782","13578034500","1318854566000","71289436"
"003495","대한항공(1우)","8300","200","2.47","8100","8300","8100","1160","9571200","11447169100","1379177"
"005880","대한해운","16600","400","2.47","16500","16750","16100","786540","13037646500","166000000000","10000000"
"003830","대한화섬","14950","150","1.01","15000","15000","14550","530","7750000","19853600000","1328000"
"000400","대한화재","5350","-50","-0.93","5400","5430","5340","4790","25834400","44993500000","8410000"
"016090","대현","5870","400","7.31","5950","5950","5300","590","3192800","31587825970","5381231"
"001980","대호","130","0","0.00","0","0","0","0","0","17457237590","134286443"
"069460","대호에이엘","450","15","3.45","445","460","440","186670","83996050","12210677550","27134839"
"004830","덕성","5040","150","3.07","5010","5580","4915","795120","4153492900","77624064000","15401600"
"004835","덕성(1우)","1830","30","1.67","1830","1980","1800","38180","71467300","2547360000","1392000"
"004837","덕성(2우B)","4230","285","7.22","3960","4370","3730","5410","22780850","1177632000","278400"
"024900","덕양산업","10500","300","2.94","10650","10650","10250","3753","38974500","34193229000","3256498"
"015940","데이콤","7880","280","3.68","7740","7900","7690","254810","1991684400","291909407080","37044341"
"001620","동국실업","3940","60","1.55","3830","3945","3830","2770","10759150","10375800880","2633452"
"001230","동국제강","9800","0","0.00","9990","10000","9600","1113194","10902253100","726418042000","74124290"
"023450","동남합성","8260","-150","-1.78","8510","8510","8130","2290","18715500","8380323420","1014567"
"004140","동방","4090","100","2.51","4050","4100","4000","7547","30562480","15214800000","3720000"
"007590","동방아그로","2300","-25","-1.08","2290","2325","2290","3780","8684100","28877424600","12555402"
"007595","동방아그로(1우)","175000","1000","0.57","0","0","0","0","0","43750000","250"
"005960","동부건설","5400","-80","-1.46","5420","5560","5220","252433","1365161900","117667863000","21790345"
"005965","동부건설(1우)","5700","180","3.26","5350","5700","5330","1490","8069700","19051480500","3342365"
"012030","동부정밀","6480","310","5.02","6490","6490","6330","1180","7577700","25920000000","4000000"
"016380","동부제강","7620","570","8.09","7200","7950","7100","440847","3314268240","179270832720","23526356"
"016385","동부제강(1우)","4050","205","5.33","3980","4100","3900","32550","130114200","10389667500","2565350"
"016610","동부증권","2480","45","1.85","2450","2480","2415","7420","18346350","36456000000","14700000"
"000990","동부한농","5900","80","1.37","5820","5900","5760","18650","108779200","58581365500","9929045"
"005830","동부화재","4055","85","2.14","4045","4110","3975","403879","1635098795","287094000000","70800000"
"010780","동서산업","11200","200","1.82","11200","11200","10850","8270","90909000","49794808000","4445965"
"002210","동성제약","5000","40","0.81","4905","5030","4905","9850","48870350","17599640000","3519928"
"005190","동성화학","7650","90","1.19","7500","7700","7400","11280","85685800","29173703400","3813556"
"006600","동신제약","9000","-160","-1.75","9100","9150","8710","138670","1236645300","43535934000","4837326"
"006605","동신제약(1우)","4790","-20","-0.42","4630","4895","4610","740","3451250","835376000","174400"
"012760","동아정기","240","5","2.13","240","250","230","5657804","1355260360","17319316320","72163818"
"000640","동아제약","18550","150","0.82","18550","18650","18300","79195","1469903250","173498150000","9353000"
"007340","동아타이어","3625","35","0.97","3600","3650","3600","36300","131433650","83442243750","23018550"
"005900","동양고속","11900","100","0.85","11600","11900","11550","3020","35636000","41720864500","3505955"
"013570","동양기전","4700","105","2.29","4790","4790","4550","142700","661782600","113780373000","24208590"
"001520","동양메이저","3100","-90","-2.82","3330","3610","3010","6951550","23471662700","85028619700","27428587"
"001525","동양메이저(1우)","1200","10","0.84","1275","1355","1120","1378535","1732651050","7478198400","6231832"
"001527","동양메이저(2우B)","1750","-45","-2.51","1805","2005","1685","476210","883769050","5452853000","3115916"
"002900","동양물산","1910","30","1.60","1910","1950","1885","12933","25028980","12489279900","6538890"
"027390","동양백화점","5600","-230","-3.95","5920","5920","5300","9725","55237400","33600000000","6000000"
"002710","동양석판","8850","0","0.00","8850","8850","8850","250","2212500","21240000000","2400000"
"010060","동양제철화학","15300","50","0.33","15250","15350","15000","18630","282462500","283782824100","18547897"
"003470","동양종금증권","1540","130","9.22","1440","1540","1440","313921","467111090","130765482540","84912651"
"003475","동양종금증권(1우)","995","50","5.29","960","1000","945","69357","68025315","12847650940","12912212"
"008970","동양철관","325","0","0.00","325","335","325","380820","125036250","20658900275","63565847"
"008975","동양철관(1우)","5550","-250","-4.31","5510","5550","5510","30","166100","128704500","23190"
"000060","동양화재","14800","550","3.86","14400","14800","14000","47616","692177300","126984000000","8580000"
"003580","동원","12500","450","3.73","12100","12700","12100","32840","407445500","46055787500","3684463"
"049770","동원F&B","42600","800","1.91","42550","42900","41750","22850","969330500","133514832600","3134151"
"018500","동원금속","835","55","7.05","795","855","795","130490","108352000","7305661325","8749295"
"071050","동원금융지주","5690","80","1.43","5670","5700","5620","119788","678137620","300865606450","52876205"
"071055","동원금융지주(1우)","3320","-30","-0.90","3335","3335","3230","2340","7749700","19449393320","5858251"
"071057","동원금융지주(2우B)","3800","15","0.40","3680","3800","3675","2800","10312450","10829190600","2849787"
"006040","동원산업","9080","-620","-6.39","9690","9690","8970","103010","941847600","18160000000","2000000"
"030720","동원수산","3400","-600","-15.00","3850","3870","3400","704130","2497054000","10075940800","2963512"
"001530","동일방직","26400","0","0.00","26400","26400","26350","110","2901500","52800000000","2000000"
"004840","동일벨트","2215","10","0.45","2220","2250","2180","33710","74418100","31010000000","14000000"
"019300","동일제지","3090","-55","-1.75","3140","3140","3030","1530","4656600","12264210000","3969000"
"011000","동일패브릭","6610","-80","-1.20","6510","6610","6450","250","1621600","5014874800","758680"
"019180","동해전장","1380","30","2.22","1380","1380","1300","34316","45807380","12420000000","9000000"
"009580","동해펄프","3250","-100","-2.99","3420","3420","3165","28540","91714650","31005000000","9540000"
"000020","동화약품","6750","60","0.90","6690","6760","6640","11750","78795700","37707484500","5586294"
"000300","두레에어","2955","-35","-1.17","2910","3040","2865","7920","23331900","8833100775","2989205"
"000150","두산","12300","300","2.50","12300","12550","11950","39340","483141500","260970120900","21217083"
"000155","두산(1우)","3580","180","5.29","3550","3580","3450","25990","91788350","16940155460","4731887"
"000157","두산(2우B)","4460","-165","-3.57","4555","4600","4460","1260","5790450","4629154420","1037927"
"002950","두산건설","1505","-5","-0.33","1485","1520","1485","42180","63117500","70665151445","46953589"
"002955","두산건설(1우)","1140","0","0.00","1140","1140","1070","470","522400","1299600000","1140000"
"002957","두산건설(2우B)","2695","5","0.19","2510","2780","2510","30","79850","284034135","105393"
"034020","두산중공업","6590","260","4.11","6370","6640","6370","152600","997302500","686678000000","104200000"
"003190","드림랜드","310","20","6.90","290","320","270","243730","72275250","2810522000","9066200"
"024090","디씨엠","1885","-5","-0.26","1900","1900","1870","18160","34141050","22620000000","12000000"
