,Date,BH_pbr_avg,BL_pbr_avg,SH_pbr_avg,SL_pbr_avg,SMB,HML
41,2004-07-31,0.01959896989673367,-0.034109223675784374,-0.014548188767859987,-0.008939734948076964,-0.0162327968264116,0.02657526044080435
42,2004-08-31,-0.005170360044237432,-0.07477287573427262,-0.03838848254428435,-0.02787230587329597,-0.026289170528325294,0.00776374821526251
43,2004-09-30,0.20683685223810236,0.13909266343039775,0.1230176709199224,0.08242247925933979,0.03247539234501215,0.219096951813156
44,2004-10-31,0.07183866460117568,0.06007568757882983,0.06571230253481511,0.020144861158783684,0.019899987603596042,0.09744069276718403
45,2004-11-30,-0.006374797817468636,-0.003793938463419707,0.004529470271634388,0.017644135202280246,0.027257973614358808,-0.008770425915264519
46,2004-12-31,0.05750697190435947,0.08857583301160862,0.09468264822311934,0.06343088312515845,0.08507212889029372,0.07618626205909526
47,2005-01-31,-0.007308533829991581,0.0005118368619386563,0.0059828335590901595,-0.011766204297982676,-0.0023850222548660537,0.004301483447120588
48,2005-02-28,0.04418080187023691,0.07764925429847006,0.16461460936844263,0.1546481087350666,0.2583476900191558,0.09264672972191121
49,2005-03-31,0.17916281057866046,0.09200135083216229,0.19482554626927695,0.19892257664066196,0.2581660422045275,0.22852639311152528
50,2005-04-30,-0.04562428665080263,-0.0184064478230325,-0.04688857884022781,0.10441933569918392,0.08954612409587367,-0.13551930942910614
51,2005-05-31,-0.05356688357469053,-0.06694000919055972,-0.05416307653310314,-0.011960380917183112,-0.005870011067661128,-0.06827976505392226
52,2005-06-30,0.02243916718870359,0.054681133659748304,0.04332314102164866,0.044586519323224126,0.049349509920646836,0.016128481718866036
53,2005-07-31,0.04905772794858326,0.08721765381974259,0.14602460373471932,0.15454386126863054,0.23243077411918694,0.07420157413911602
54,2005-08-31,0.10566121639837778,0.08812303674746917,0.10328577127395724,0.08918325888485212,0.09557690358588589,0.12029383985617437
55,2005-09-30,0.05554263194049125,0.0013270836709657428,-0.01772441596359686,-0.06139095456502379,-0.10755022833434914,0.06785015142392341
56,2005-10-31,0.17364268501150218,0.11181504599825975,0.17214022010835958,0.20511528751493696,0.23452664211841556,0.1873177383632634
57,2005-11-30,-0.02970087043117614,-0.013794601982155664,0.022912810748331618,0.047905896728431985,0.0925664436834295,-0.023843707055982682
58,2005-12-31,0.04711353536144921,0.16476583455789975,0.13569481515576348,0.17561563753856202,0.20537076773465102,0.012617614468981825
59,2006-01-31,0.048600105607115786,0.0971618050499773,-0.028170235501518814,0.00040995544984841437,-0.10064123538021695,-0.028356010144315887
60,2006-02-28,-0.016004958979075667,-0.004247775234783285,-0.06646242286726106,-0.06192287051399157,-0.11825892627432315,-0.049382058971949305
61,2006-03-31,0.012312903074212234,0.03350168019082118,0.006576915145554731,0.04631470843341956,0.029984331946457585,-0.0210183760923534
62,2006-04-30,0.03710574538814663,-0.005075217771893204,0.01622702933255343,0.037504101877104096,0.037715867401530816,0.03711833266809461
63,2006-05-31,0.09401832115298896,0.05374623717451506,0.043451458901668925,0.022290581266067318,-0.008140238996015764,0.09945137083436668
64,2006-06-30,-0.16137954162658005,-0.07448010215013069,-0.09992129975505155,-0.08051914905777202,-0.06251062692446818,-0.18380121577768027
65,2006-07-31,0.020130720826213606,-0.00569680547130066,-0.02145023679300254,-0.02303693302550608,-0.05170412749596509,0.013047353281614436
66,2006-08-31,-0.005142321127130441,-0.006312002353922057,-0.018504243519426943,-0.041136941896254664,-0.053914023675155354,7.790747853097732e-05
67,2006-09-30,0.0689198485090274,0.07506064140959127,0.07788225677392574,0.03953310424798066,0.04542511606259707,0.08950523245416715
68,2006-10-31,0.0467531253873699,0.03645296761110345,0.04941241727059572,0.0550323677704814,0.06284173854184046,0.050422874967173195
69,2006-11-30,-0.008095697505054364,0.02733406817200086,0.018721178812548357,0.02341713003038742,0.032519123509462525,-0.014750117793700149
70,2006-12-31,0.042111654989137125,0.022905315412364857,0.08422115182571287,0.07337625909099489,0.12508892571595676,0.07819201956317011
71,2007-01-31,-0.012795886630512565,-0.007740321083126859,-0.019389482578470254,-0.02967903352625461,-0.03880041224790515,-0.013475691904292087
72,2007-02-28,-0.054568487858668115,-0.05312083120757841,-0.04224600750453455,-0.03801769067317679,-0.026419038644588076,-0.05124523442282506
73,2007-03-31,0.024210859392395218,0.051047873931632716,0.045412899127469195,0.06181549126118358,0.06959902372663881,0.01319207592345626
74,2007-04-30,0.03283587913190824,0.06460503823241479,0.08298830927355054,0.0748297608631535,0.10909761145454253,0.046106788857674635
75,2007-05-31,0.00801056639108936,0.09964085981206006,0.11087452839105091,0.0764297025711719,0.1334785178606481,0.0308498135905243
76,2007-06-30,0.21906442100869802,0.16556761344473284,0.16108416646279966,0.22505864925505836,0.1938267984911426,0.18483545612160213
77,2007-07-31,0.07114078809242025,0.06425330028315487,0.042186448776382626,0.060258903500737655,0.03474830808933273,0.051071134976856614
78,2007-08-31,0.056711255267707185,0.02978330079909009,0.09979809817064089,0.05463340592257647,0.11118422605981873,0.11430100007751479
79,2007-09-30,0.06020562984512926,0.021561909262026207,0.01568047828795372,-0.019505226238673158,-0.04470851750429717,0.07485776662140646
80,2007-10-31,0.0607865993949616,0.04778066204530647,0.014355495939769114,0.0006021751914912343,-0.03932595958887369,0.05095067671633187
81,2007-11-30,0.09751011845063375,0.08129719754718191,-0.05928767466333622,-0.04416237669816232,-0.19285370936040636,0.019655033362787733
82,2007-12-31,-0.05236856895034922,-0.11087824820328401,-0.07469208525243701,-0.049009394234301056,-0.04207807090992145,-0.04711683298399369
83,2008-01-31,-0.042964342913862155,-0.0691345577528892,-0.010581678915749489,-0.014056296502272607,0.03141147491535358,-0.011950594702030741
84,2008-02-29,-0.1356503384568586,-0.06112082264903371,-0.09155091930572411,-0.08652081923482956,-0.07968615798760752,-0.15338043682065108
85,2008-03-31,0.03856367044137618,0.060413418056843415,0.06250233446939713,0.07262569842498114,0.08563948864526845,0.034546446669861036
86,2008-04-30,-0.016708541198657903,-0.011412170798615208,-0.02388597607635599,-0.029683837978487643,-0.03950945805620708,-0.020046512886462472
87,2008-05-31,0.1846940072046922,0.05869111695102616,0.05904482593938467,0.05054120172850334,-0.01210653440997117,0.18912267380431214
88,2008-06-30,-0.02662928204439824,0.11611000090945234,0.03453731463189675,0.027307731638184767,0.017104686837554464,-0.06380083368632003
89,2008-07-31,-0.11339010135531431,-0.023136661681304967,-0.055964660060826975,-0.050279035951491184,-0.037980314494008516,-0.1326469125997432
90,2008-08-31,-0.030434010192637306,-0.027349271375940978,-0.06740951956810319,-0.04928394510778442,-0.08780182389159848,-0.0595269215188778
91,2008-09-30,-0.10571973166817908,-0.10865137857298811,-0.11787256685207533,-0.1541017095142023,-0.16478872124569405,-0.09221575447665922
92,2008-10-31,0.09350987602961025,-0.011057027718700672,0.008750310927915913,0.015485292810471053,-0.01699082041706782,0.10004605441164097
93,2008-11-30,-0.2845952970554857,-0.16776362188295763,-0.2819874484266013,-0.26207395860144045,-0.31788194755882004,-0.3516639552398879
94,2008-12-31,-0.10664375731586714,-0.04802555770179557,-0.034461031535178384,-0.019263279170583555,0.023610346803069414,-0.10746037041485595
95,2009-01-31,0.17171909305527328,0.12098988279541963,0.11584687103452598,0.09052987638741795,0.06002225949659751,0.18180608449838048
96,2009-02-28,-0.01001336265933836,0.045285058891948386,0.031816656494053186,0.04195304831250139,0.05613385669024956,-0.02181575976751006
97,2009-03-31,-0.15666004177241902,-0.058412233123291135,-0.06046619716953794,-0.02430199117987422,0.022767949098442916,-0.17576912679037426
98,2009-04-30,0.2704361125400057,0.26053623174239543,0.21393869776678856,0.19195626701281304,0.14040879263840106,0.25812856092919007
99,2009-05-31,0.1881036760979816,0.1632784611327217,0.22881456165230973,0.21922585349058332,0.2723493465275414,0.22566608043863884
100,2009-06-30,0.06542759449535768,0.08311966569006116,0.03441673675898169,0.0358103331236836,-0.004046560210044126,0.04037933184746699
101,2009-07-31,-0.038194971587182394,-0.031113002256271838,-0.03049336140996772,-0.03594077714650838,-0.03178015163474899,-0.03516144329576001
102,2009-08-31,0.1480555651827641,0.06719869108118748,0.05024993459967732,0.093145674138603,0.03576848060630454,0.1181333171725462
103,2009-09-30,0.0071270234474637845,0.057061216798054974,0.03172741817289924,0.019363041623354994,0.018996339673494858,0.0006423124096580357
104,2009-10-31,0.03813390160770781,0.03521617418035185,-0.014241870131104185,-0.025617807413598537,-0.07653471543873255,0.01909284809322697
105,2009-11-30,-0.028848922541951053,-0.03147990715863518,-0.03411630402459499,-0.042915888939818646,-0.04686777811412052,-0.02576732851731913
106,2009-12-31,0.026880089740270105,0.013345852550070682,-0.0018251243759322547,-0.014853688657951999,-0.03679178417905465,0.025808883418278507
107,2010-01-31,0.09328538335763077,0.09958623360234085,0.06578273085865136,0.08675654683627124,0.05610346921493678,0.0658967239969761
108,2010-02-28,-0.03161358124121619,-0.051035068705020774,-0.04935092154542961,-0.02823437255178344,-0.03626096912409456,-0.04132978215824369
109,2010-03-31,0.015057522242000382,0.04570995134212263,0.030890303931252302,0.03472318037445969,0.03522974751365049,0.005731260314961531
110,2010-04-30,0.06080996554967223,0.07693765347446758,0.12188910519271243,0.07537438996800702,0.12838968564864955,0.10654304902114736
111,2010-05-31,0.022931071994560237,0.03709450571548128,0.021540807626474243,0.030836690877340547,0.022364709648794032,0.01050628132462357
112,2010-06-30,-0.03143033305619483,-0.004909950799235941,-0.03593506740049576,-0.05657126952623262,-0.074336194999013,-0.036624790293956315
113,2010-07-31,0.04861566005120087,0.07943114211140759,0.04679680550652068,0.023187712924587447,0.00596111734980391,0.044103038039724034
114,2010-08-31,0.12461723147986414,0.029947861289531495,0.025440670035455967,0.023830146110626522,-0.028011730238615334,0.1231688978152411
115,2010-09-30,0.004847857316215065,0.05641169742301898,-0.004332667671868455,-0.005765423508750413,-0.040727868550235885,-0.02480794731278767
116,2010-10-31,0.1044390875520349,0.05623753159657303,0.0701890026915341,0.060326345049472305,0.05017703816670244,0.11634615192054634
117,2010-11-30,0.0919683986570525,0.016761621761567293,0.07266088884100716,0.04951372799852423,0.0678096066302215,0.1314916126180139
118,2010-12-31,-0.013031943837920487,0.005765690952978862,-0.05152245277551702,-0.04687993498435048,-0.0947692613173967,-0.0439972745977517
119,2011-01-31,0.07375249457873943,0.026501055561702184,0.03209020333238412,0.011674535923062246,-0.006362035814774444,0.08675490216874134
120,2011-02-28,0.04164037997348374,-0.013344090582211117,-0.006111186843286991,0.018339657078177397,-0.0019196744607459064,0.03303140988221361
121,2011-03-31,-0.0806390303128682,-0.05938573692828205,-0.06365189242533907,-0.06401014151797672,-0.057649650322740664,-0.08259298351507788
122,2011-04-30,0.1402447263367434,0.09120464642213773,0.0794612334328209,0.05884942431558834,0.02258597136896867,0.1446789244007013
123,2011-05-31,0.0406358402872905,0.03173745632169012,0.031278907585337766,0.02730466997402429,0.022396929254871745,0.04239368472477107
124,2011-06-30,-0.036235800457665265,-0.02650043853369388,-0.031600205189072174,-0.029757943169160646,-0.029990028862553246,-0.039706814795310186
125,2011-07-31,0.007056524937346431,0.036993204213900066,0.015503592306846826,-0.0008209858522169011,-0.007342258120993324,0.004474008063351676
126,2011-08-31,0.03984187240563275,0.042363373858210526,0.0896340272975602,0.10175696112746732,0.15028836529310588,0.05741573221035404
127,2011-09-30,-0.13358089602246542,-0.12085357612786671,-0.10137581662397345,-0.07490903989275256,-0.04906762044155996,-0.13707540463612922
128,2011-10-31,-0.15406990978290858,-0.09543927746313234,-0.14705362599079155,-0.1229166550003936,-0.14521568736816468,-0.19194556954193714
129,2011-11-30,0.1587724396020096,0.11785390954350836,0.11035315075968077,0.09854798192030094,0.07058795810722274,0.16092464462978573
130,2011-12-31,-0.004455958363573584,-0.00014123553572918126,0.0003581243089331094,-0.0040732611155969815,-0.0014165398570124893,-0.001990585728977393
131,2012-01-31,-0.06030762283643065,-0.05527875137396854,0.025109249010175926,0.049898177737205104,0.13280061385258063,-0.032508087007873006
132,2012-02-29,0.11595530398751398,0.09265035902024846,0.07610796799909571,0.07704018664695766,0.04884532314217213,0.10721799915300663
133,2012-03-31,0.03778667483679596,0.013741127476134507,0.09247609416634658,0.11848693931426006,0.1851991323241414,0.06414873560794526
134,2012-04-30,-0.02368969689773573,0.005472115274801456,-0.001495038937554546,0.02506563993537314,0.03267939180928573,-0.040453613440377574
135,2012-05-31,-0.04375814070195576,-0.019737262241544495,-0.026246912740940147,-0.015616792690631548,-0.010116003959821568,-0.05232802597680788
136,2012-06-30,-0.13979306638236594,-0.05486340288920294,-0.05929475236199755,-0.05492190054308915,-0.016888418269302263,-0.14419516702821744
137,2012-07-31,0.008625400739128944,0.055950392402688724,0.030764687839476255,0.052477176566745366,0.050953967835312794,-0.01482369590611185
138,2012-08-31,0.021131064658589743,-0.002478464070755572,-0.015445368518143248,-0.023720098107919425,-0.04849176691997976,0.018784977229783992
139,2012-09-30,0.04166127578060047,0.028634204892074088,0.06353624295453558,0.06574794015505853,0.09413644277325683,0.058006446211569744
140,2012-10-31,0.04460330505114825,0.0028826263217553026,0.07068056575436805,0.06115064343750087,0.10808824350541714,0.08326723592588822
141,2012-11-30,-0.07793186697019666,-0.055963246778986016,-0.030680633008813518,-0.022800360473504293,0.01346656339227352,-0.06923069635276502
142,2012-12-31,0.006461343161563808,0.0334089422089111,-0.00849247054054104,-0.037186776254995224,-0.06561438948077372,-0.0001422103559351696
143,2013-01-31,0.1117959179150058,0.02140865207325314,0.013571373916411479,0.012548230798827551,-0.04048268027889044,0.10838885039537693
144,2013-02-28,-0.031879487424581084,-0.02567946196358595,0.021552887418478966,0.02817496420009379,0.07850732631265628,-0.011574351124356036
145,2013-03-31,0.011600476463013765,0.020104641611760482,0.027904336702719516,0.03906330501389105,0.05111508267922345,0.009920839852907516
146,2013-04-30,-0.05159171950959666,0.04510594534932029,0.053922531277362254,0.018038906010533158,0.0752043243680336,-0.02924161391216113
147,2013-05-31,-0.09201497201049286,-0.047213682472504244,0.037545821949668406,0.02419909264302396,0.1313592418341909,-0.042961855146084305
148,2013-06-30,-0.0017295930842950754,0.05877862449292744,0.029629151920246496,0.043332365663962515,0.04443700187989283,-0.02315593624249356
149,2013-07-31,-0.09665574964056485,-0.04564746812227233,-0.05666888792180223,-0.07433844666519375,-0.0598557257055774,-0.09333168016863405
150,2013-08-31,0.18792764062132072,0.052725912145466534,0.03698054940162804,0.08267400717601626,-0.00067221980574933,0.15720823036220738
151,2013-09-30,-0.015955331257848253,-0.009525729709822418,-0.021282885500519044,-0.026887233180415672,-0.035429588197099376,-0.01903173531324825
152,2013-10-31,0.03598936503146118,0.045218081541927246,0.024925875095160453,0.016291192810751552,0.0006133446192177899,0.03016060295028224
153,2013-11-30,-0.02554877332623631,-0.013574869003212165,-0.003696147464649131,-0.011128766661586615,0.004736907038488492,-0.01689310295848605
154,2013-12-31,-0.031079821804341743,-0.021774604739868617,-0.011926927934455111,-0.008894881632123087,0.0056054037055269824,-0.027672006552801002
155,2014-01-31,-0.03256481971040762,-0.02341941652336961,-0.01655843556406809,-0.040443461416385836,-0.029009778863565306,-0.017191816304597984
156,2014-02-28,-0.07276205983894028,0.01159154527142076,0.02273413159896667,0.02508751740057217,0.07840690628329859,-0.06836745957597007
157,2014-03-31,0.007861385535282582,0.020040453540116618,0.04970480352918395,0.016555337827293383,0.05230922181877774,0.03926829338076153
158,2014-04-30,-0.009355256502905215,0.02860074455449386,0.04558400399103371,0.04775627253945052,0.08371753250468991,-0.001949761058843695
159,2014-05-31,-0.0722832533797494,-0.022334157517430477,0.022784352194873306,0.020180528257143872,0.09027358590060712,-0.0484220865547328
160,2014-06-30,-0.032823538337879196,0.039038471581799385,0.01981331894613602,0.002265540667996371,0.018971392992172296,-0.03366222551664105
161,2014-07-31,0.023022511980656905,0.009993765233530108,0.026051506533689265,0.021775708500733293,0.03131907642732905,0.03318928164721448
162,2014-08-31,0.09518026029912693,-0.004825404522354558,0.029438338093906127,0.039109430751177586,0.023370340956697516,0.10747658527862156
163,2014-09-30,-0.051108964263175696,0.009392523714672363,0.0183034959475372,0.04187807867193652,0.0810397948937254,-0.05844076950894293
164,2014-10-31,-0.0975316938264493,-0.05849610062076963,0.006817035727979656,0.01993155366642514,0.10476248661801425,-0.07143238462129739
165,2014-11-30,-0.047059990642305496,-0.053475441837215865,-0.03410809704411072,-0.013412806881217189,0.0027468123144327727,-0.04772396332719969
166,2014-12-31,0.01117718725183798,0.004459405716936012,-0.021405058907578156,-0.02288151762540478,-0.052104873017369935,-0.0010168157015057917
167,2015-01-31,0.013502429014134454,-0.019727211862467346,0.0011394269748919036,0.01195706671952724,0.016208885118585592,0.01852692856049641
168,2015-02-28,0.003339766265048971,0.024036374476647367,0.033494117127753596,0.10028981959738188,0.1200958663542873,-0.025329213644212062
169,2015-03-31,0.060186008095436686,0.05980989233250001,0.06547698481517665,0.0747587698332527,0.080237804434461,0.058378661827736975
170,2015-04-30,-0.023499710904740168,0.048257237556008754,0.0832598965350593,0.12257166928313777,0.19345280249256278,-0.02565426778925413
171,2015-05-31,0.09827549259497266,0.08290401144356983,0.04096470380844784,0.032708088992424965,-0.016916959218398447,0.0814341461854231
172,2015-06-30,-0.030850860621406094,0.004140557539288039,0.027999844099084133,0.07144565779843134,0.1128006534385745,-0.04064412419118165
173,2015-07-31,-0.008014706698700202,0.013622705345699733,0.029825152606100327,0.08330487947093367,0.11032603275353423,-0.026653346500916573
174,2015-08-31,-0.1144973180114778,-0.08107966399911284,-0.0030885895530516874,-0.018252465190915772,0.07644743626132787,-0.06791984296951518
175,2015-09-30,0.022580971154143047,-0.04132095778136479,-0.060235878637040746,-0.043254641522799384,-0.09412052684622926,0.004632892169184388
176,2015-10-31,0.03590630037694539,0.058610189006757955,0.05588024470457988,0.03653059818788929,0.045152598200617504,0.044216151484201646
177,2015-11-30,0.014726543572460716,0.015347531415178447,-0.02689821400301801,0.0003788375423977798,-0.04155641395443981,-0.02003485490934541
178,2015-12-31,-0.006081692061381294,0.039801911625994495,-0.01955879771126632,0.020321761796515226,-0.016097145697057693,-0.05570232648390248
179,2016-01-31,-0.049441818429601644,-0.03888746183914794,-0.021782584781455533,-0.00435327229052288,0.01802878306239638,-0.04960403614622177
180,2016-02-29,0.036759638492571155,0.007241185668803577,-0.021186458006176072,0.022381697180036953,-0.020805172906826486,0.0007617390619748185
181,2016-03-31,0.09696111078891338,-0.02060974844617086,0.0035444995437641648,-0.006259845212057805,-0.040891026839664904,0.11394040716179188
182,2016-04-30,0.003946339216194872,0.02471595386925609,0.03629096225354835,0.07868485531555831,0.10064467102638118,-0.011463103122663972
183,2016-05-31,-0.0004100555290557528,0.01947472153225157,0.014037354508767804,0.0022747811271308176,0.006779802634300712,0.0027525476500208576
184,2016-06-30,-0.05677670110317803,0.007894092759492143,0.010458473986570021,0.05563842003859547,0.09053819819700842,-0.07808448351565181
185,2016-07-31,-0.019031226182935634,-0.011116007635564452,-0.017432354450963864,0.0003214939550812038,-0.002037243586632617,-0.031066323793657875
186,2016-08-31,0.06494469999801435,0.04455639955182407,0.012687636652381621,0.025433280841216058,-0.016629632281321527,0.042637496453875906
187,2016-09-30,0.007540720548058921,0.021526183374599692,-0.0214872489438115,-0.02385089419475047,-0.059871595099891275,-0.01278417298567719
188,2016-10-31,0.037522975603293374,-0.016532276667504866,0.027755299907799073,0.03896486723394393,0.05622481767384875,0.05406198022787291
189,2016-11-30,-0.015874257288815752,-0.07140494057274305,-0.06731290517890812,-0.08269674088491404,-0.10637004713304277,-0.006136321738895334
190,2016-12-31,-0.010534473279346838,-0.04682243226037957,-0.021992481745769205,-0.04223817783497462,-0.035552206810880616,0.012003350022561046
191,2017-01-31,0.046437117540254744,0.02776717731848528,0.045687172333594775,0.04703146284071049,0.055616487744935245,0.054724969794251635
192,2017-02-28,0.0032300423041152367,0.027607759286892696,-0.008246348621059161,0.0234899854742434,-0.0001752639423197276,-0.030565178697511974
193,2017-03-31,0.03353162349442798,0.026965051607565727,0.0006580793403698727,0.0034570375171479105,-0.02613322069347907,0.01897865827244103
194,2017-04-30,-0.01977955769716139,0.04637939283234864,0.01877847704173407,0.037747833085811026,0.04322639255995147,-0.043064693614507155
195,2017-05-31,0.008192796735086912,0.020154826517867923,0.00932061765103312,0.00011479250047198168,-0.004738401474972315,0.007378604876950077
196,2017-06-30,0.0462654345418798,0.10256710679987673,0.052147326353225144,0.0496042579597253,0.027335313642072187,0.02232707851530394
197,2017-07-31,-0.003695330087987392,0.03480544489801906,-0.010586858000195105,-0.0080615425089849,-0.03420345791419584,-0.027654139282699577
198,2017-08-31,0.015644441704015858,-0.00723311631702784,-0.020772292026509116,-0.02720434546287675,-0.05218230018287988,0.012090880567459036
199,2017-09-30,-0.01813517497853124,0.007773420124080614,-0.014009964863921897,-0.005769095547809215,-0.0145981829845058,-0.033147302130588835
200,2017-10-31,-0.030736784706960216,0.02151199737061362,-0.06688991037448977,-0.05626293775201861,-0.11854045445833508,-0.08025122489074749
201,2017-11-30,0.024003551789710288,0.07666361935635434,0.030989700634776286,0.04789429646458119,0.028550411526325162,-0.007285705485981189
202,2017-12-31,-0.014494195018405397,-0.0007819192879184946,0.0329176811597751,0.058732038992657574,0.09928777730559461,-0.010551573710999837
203,2018-01-31,0.007424491127692108,-0.003282378537957907,-0.015535940436066443,0.00581672646917432,-0.011790270261759224,-0.009378623273982542
204,2018-02-28,0.059124958372110806,0.07218955257697779,0.08933724606007144,0.12636936873278828,0.15004935931831545,0.04918274377729921
205,2018-03-31,-0.04752192547155587,-0.08190284124569613,-0.06069774927823744,-0.024040042139544953,-0.020025408059156397,-0.05524823305717277
206,2018-04-30,-0.0078843813394723,0.052544105975708626,0.02497390606775351,0.08482499767138875,0.0874690414210241,-0.051595027095267476
207,2018-05-31,0.059260042410274126,0.019421747208468548,0.1016366274102287,0.08606904160787743,0.1483647742087348,0.10815127541232983
208,2018-06-30,-0.016654518514938658,0.023485524680257143,-0.00026441969010145656,0.008122965484509099,0.004443042711748399,-0.03272318328742324
209,2018-07-31,-0.09548014914222087,-0.08590465370779808,-0.11001581643150998,-0.09043337648143965,-0.10975679148794015,-0.11732695047911199
210,2018-08-31,0.05529653762614106,0.03523168379615778,0.003540036626581637,0.006168635981663534,-0.03555543810290425,0.03813641436381204
